,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
315,0,0,0,0,0,1,1140,781,782,793,794,782
316,0,0,0,0,0,0,1153,793,793,805,806,794
317,0,0,0,0,0,0,1124,815,815,828,828,816
318,0,0,0,0,0,0,1119,855,856,866,867,856
319,0,0,0,0,0,3,1150,749,748,761,762,749
320,0,0,0,0,0,1,1145,846,844,856,859,846
321,0,0,0,0,0,0,1103,873,872,886,884,873
322,0,0,0,0,0,1,1141,849,848,860,862,850
323,0,0,0,0,0,0,1152,827,823,839,840,827
324,0,0,0,0,0,0,1175,812,810,824,820,810
325,0,0,0,0,0,2,1084,794,792,805,805,794
326,0,0,0,0,0,0,1182,834,835,847,847,835
327,0,0,0,0,0,2,1109,791,790,802,801,791
328,0,0,0,0,0,0,1159,816,817,829,829,817
329,0,0,0,0,0,1,1114,813,814,826,822,814
330,0,0,0,0,0,1,1168,824,824,836,836,824
331,0,0,0,0,0,1,1145,791,792,804,803,792
332,0,0,0,0,0,2,1105,894,895,907,907,894
333,0,0,0,0,0,0,1135,834,835,847,846,834
334,0,0,0,0,0,0,1120,806,807,819,819,807
335,0,0,0,0,0,1,1157,798,799,811,811,798
336,0,0,0,0,0,0,1148,814,814,825,827,812
337,0,0,0,0,0,0,1157,843,843,855,855,843
338,0,0,0,0,0,0,1160,782,783,795,795,783
339,0,0,0,0,0,0,1160,859,860,870,872,860
340,0,0,0,0,0,1,1214,828,829,841,840,829
341,0,0,0,0,0,1,1132,818,819,831,831,819
342,0,0,0,0,0,0,1144,811,809,821,822,809
343,0,0,0,0,0,0,1158,782,782,794,794,782
344,0,0,0,0,0,1,1187,806,806,819,819,807
345,0,0,0,0,0,3,1157,874,874,883,887,875
346,0,0,0,0,0,3,1175,859,860,871,871,859
347,0,0,0,0,0,2,1189,826,827,837,839,825
348,0,0,0,0,0,2,1197,813,813,822,822,811
349,0,0,0,0,0,1,1125,897,898,910,910,898
350,0,0,0,0,0,1,1186,838,839,851,849,839
351,0,0,0,0,0,2,1161,894,895,907,907,895
352,0,0,0,0,0,0,1161,853,853,865,865,853
353,0,0,0,0,0,0,1107,776,775,789,788,777
354,0,0,0,0,0,1,1119,835,836,848,848,836
355,0,0,0,0,0,1,1111,851,851,862,862,851
356,0,0,0,0,0,0,1140,846,847,859,859,845
357,0,0,0,0,0,1,1149,822,823,834,835,823
358,0,0,0,0,0,0,1149,795,795,807,808,796
359,0,0,0,0,0,1,1118,806,806,819,819,807
360,0,0,0,0,0,1,1162,868,869,881,881,869
361,0,0,0,0,0,0,1174,797,797,810,810,798
362,0,0,0,0,0,0,1134,798,799,811,811,797
363,0,0,0,0,0,0,1196,833,832,846,846,834
364,0,0,0,0,0,1,1130,779,780,791,792,780
