,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
212,0,0,0,0,0,1,1098,770,771,783,783,770
213,0,0,0,0,0,0,1142,820,820,831,833,820
214,0,0,0,0,0,0,1077,891,891,903,903,891
215,0,0,0,0,0,1,1145,788,789,800,801,789
216,0,0,0,0,0,1,1090,760,760,773,771,761
217,0,0,0,0,0,0,1088,860,861,872,872,861
218,0,0,0,0,0,1,1144,820,819,830,833,821
219,0,0,0,0,0,1,1087,809,808,818,821,809
220,0,0,0,0,0,0,1148,833,833,846,844,834
221,0,0,0,0,0,1,1104,826,827,839,839,827
222,0,0,0,0,0,0,1046,888,889,901,901,889
223,0,0,0,0,0,0,1098,784,785,797,797,785
224,0,0,0,0,0,0,1054,825,826,838,838,826
225,0,0,0,0,0,0,1062,847,848,860,860,847
226,0,0,0,0,0,1,1110,798,794,811,811,799
227,0,0,0,0,0,0,1084,786,787,799,799,787
228,0,0,0,0,0,0,1068,843,842,854,853,844
229,0,0,0,0,0,0,1178,799,798,811,811,798
230,0,0,0,0,0,1,1134,769,770,782,782,770
231,0,0,0,0,0,0,1172,825,825,837,837,824
232,0,0,0,0,0,1,1055,805,806,818,818,806
233,0,0,0,0,0,0,1132,752,752,765,765,753
234,0,0,0,0,0,2,1162,776,777,789,786,777
235,0,0,0,0,0,0,1098,808,808,821,821,809
236,0,0,0,0,0,3,1091,862,862,874,874,862
237,0,0,0,0,0,1,1149,817,816,830,829,817
238,0,0,0,0,0,0,1144,814,815,827,827,815
239,0,0,0,0,0,1,1087,853,854,866,866,854
240,0,0,0,0,0,0,1144,837,835,847,849,836
241,0,0,0,0,0,0,1118,822,822,834,833,823
242,0,0,0,0,0,2,1109,810,811,819,823,809
243,0,0,0,0,0,0,1097,880,880,892,892,881
244,0,0,0,0,0,0,1090,769,770,782,780,770
245,0,0,0,0,0,1,1112,776,777,788,788,776
246,0,0,0,0,0,0,1088,806,805,817,817,805
247,0,0,0,0,0,1,1126,857,854,870,869,857
248,0,0,0,0,0,0,1129,824,822,836,837,825
249,0,0,0,0,0,0,1143,849,848,862,861,849
250,0,0,0,0,0,0,1113,824,825,837,837,825
251,0,0,0,0,0,1,1106,759,760,772,772,760
252,0,0,0,0,0,0,1149,796,797,809,809,797
253,0,0,0,0,0,0,1154,825,826,838,836,826
254,0,0,0,0,0,0,1087,883,883,895,896,883
255,0,0,0,0,0,0,1148,779,780,792,792,780
256,0,0,0,0,0,2,1176,772,772,783,784,773
257,0,0,0,0,0,2,1088,857,857,870,867,858
258,0,0,0,0,0,1,1160,779,779,789,792,777
259,0,0,0,0,0,0,1146,842,843,855,855,843
260,0,0,0,0,0,0,1099,820,821,833,833,821
261,0,0,0,0,0,0,1127,789,787,802,799,789
262,0,0,0,0,0,1,1139,766,766,778,776,767
263,0,0,0,0,0,1,1097,788,789,799,801,789
264,0,0,0,0,0,1,1099,820,820,833,833,821
265,0,0,0,0,0,1,1065,780,781,793,792,781
266,0,0,0,0,0,0,1101,841,842,854,853,842
267,0,0,0,0,0,3,1104,825,826,838,838,826
268,0,0,0,0,0,0,1167,838,837,850,850,838
269,0,0,0,0,0,0,1119,818,816,830,830,818
270,0,0,0,0,0,2,1091,889,890,902,902,890
271,0,0,0,0,0,1,1123,838,839,849,851,839
272,0,0,0,0,0,1,1127,832,833,844,845,831
273,0,0,0,0,0,0,1105,783,784,796,796,784
274,0,0,0,0,0,0,1152,796,797,809,809,797
275,0,0,0,0,0,1,1188,787,788,800,800,788
276,0,0,0,0,0,2,1147,808,809,820,821,808
277,0,0,0,0,0,2,1102,800,800,805,811,800
278,0,0,0,0,0,0,1115,745,745,757,758,745
279,0,0,0,0,0,0,1124,798,795,810,811,798
280,0,0,0,0,0,0,1087,834,835,847,847,835
281,0,0,0,0,0,0,1139,852,851,865,864,853
282,0,0,0,0,0,0,1060,811,812,820,823,812
283,0,0,0,0,0,2,1159,825,825,837,837,823
284,0,0,0,0,0,2,1089,812,810,825,825,813
285,0,0,0,0,0,0,1139,806,807,819,819,807
286,0,0,0,0,0,0,1170,799,798,812,810,800
287,0,0,0,0,0,1,1133,774,774,786,786,774
288,0,0,0,0,0,1,1108,819,819,830,830,820
289,0,0,0,0,0,1,1134,818,817,831,831,817
290,0,0,0,0,0,1,1093,800,800,813,813,800
291,0,0,0,0,0,1,1108,790,789,803,800,791
292,0,0,0,0,0,0,1078,809,809,822,822,810
293,0,0,0,0,0,1,1148,839,840,852,852,840
294,0,0,0,0,0,0,1122,863,864,875,875,863
295,0,0,0,0,0,1,1145,843,844,855,855,843
296,0,0,0,0,0,0,1062,829,830,842,842,830
297,0,0,0,0,0,0,1164,807,808,820,818,808
298,0,0,0,0,0,0,1184,861,862,874,874,861
299,0,0,0,0,0,0,1083,838,839,851,851,839
300,0,0,0,0,0,0,1147,803,804,815,816,804
301,0,0,0,0,0,2,1067,777,777,789,790,778
302,0,0,0,0,0,1,1093,823,824,832,836,820
303,0,0,0,0,0,0,1158,800,801,810,811,800
304,0,0,0,0,0,0,1110,834,835,846,847,834
305,0,0,0,0,0,0,1077,822,823,831,832,823
306,0,0,0,0,0,1,1079,840,839,853,853,841
307,0,0,0,0,0,1,1070,820,821,830,833,821
308,0,0,0,0,0,2,1161,798,797,807,809,798
309,0,0,0,0,0,1,1129,777,778,790,789,778
310,0,0,0,0,0,1,1100,813,814,826,826,814
311,0,0,0,0,0,3,1126,841,841,853,853,841
312,0,0,0,0,0,1,1109,771,770,782,782,771
313,0,0,0,0,0,1,1079,806,807,819,819,807
314,0,0,0,0,0,0,1063,795,796,806,808,796
315,0,0,0,0,0,0,1158,805,805,816,817,806
316,0,0,0,0,0,0,1105,800,801,813,812,801
317,0,0,0,0,0,1,1131,818,819,831,831,819
318,0,0,0,0,0,2,1160,802,803,815,815,803
319,0,0,0,0,0,0,1081,791,791,804,803,792
320,0,0,0,0,0,0,1106,823,824,836,836,824
321,0,0,0,0,0,0,1091,816,815,829,827,817
322,0,0,0,0,0,0,1141,777,778,790,790,778
323,0,0,0,0,0,0,1122,811,811,823,824,809
324,0,0,0,0,0,1,1066,826,825,838,839,827
325,0,0,0,0,0,1,1128,796,797,809,809,797
326,0,0,0,0,0,0,1114,824,823,837,837,825
327,0,0,0,0,0,1,1057,804,801,815,814,805
328,0,0,0,0,0,1,1168,781,782,794,794,782
329,0,0,0,0,0,2,1101,847,848,859,858,848
330,0,0,0,0,0,0,1131,790,791,800,803,791
331,0,0,0,0,0,0,1074,804,805,817,817,805
332,0,0,0,0,0,0,1086,838,835,849,849,837
333,0,0,0,0,0,0,1062,785,785,795,795,785
334,0,0,0,0,0,1,1180,827,828,840,837,825
335,0,0,0,0,0,1,1116,847,847,860,860,847
336,0,0,0,0,0,0,1125,792,793,802,805,793
337,0,0,0,0,0,0,1116,846,845,857,858,846
338,0,0,0,0,0,1,1088,790,791,800,802,791
339,0,0,0,0,0,1,1124,802,802,814,815,803
340,0,0,0,0,0,1,1122,733,734,742,746,734
341,0,0,0,0,0,0,1103,777,778,790,790,778
342,0,0,0,0,0,2,1130,787,788,800,800,788
343,0,0,0,0,0,1,1087,809,810,821,822,810
344,0,0,0,0,0,1,1133,820,821,833,830,821
345,0,0,0,0,0,0,1093,811,811,823,823,812
346,0,0,0,0,0,0,1084,800,801,813,813,801
347,0,0,0,0,0,1,1120,816,815,829,826,817
348,0,0,0,0,0,1,1139,758,756,771,770,756
349,0,0,0,0,0,0,1113,836,836,848,848,837
350,0,0,0,0,0,2,1117,813,814,826,826,814
351,0,0,0,0,0,0,1153,841,842,854,854,842
352,0,0,0,0,0,0,1080,784,782,797,797,785
353,0,0,0,0,0,2,1074,831,828,842,843,830
354,0,0,0,0,0,2,1156,751,749,764,764,752
355,0,0,0,0,0,0,1125,812,813,825,823,813
356,0,0,0,0,0,3,1149,821,820,832,834,821
357,0,0,0,0,0,2,1126,806,807,819,819,806
358,0,0,0,0,0,1,1111,793,794,805,806,794
359,0,0,0,0,0,2,1116,818,818,831,831,819
360,0,0,0,0,0,0,1102,822,821,835,833,820
361,0,0,0,0,0,2,1110,823,824,836,836,824
362,0,0,0,0,0,1,1082,777,778,781,790,778
363,0,0,0,0,0,0,1080,767,768,780,780,768
364,0,0,0,0,0,0,1095,791,791,802,804,792
