,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
204,0,0,0,0,0,2,1132,773,773,781,786,774
205,0,0,0,0,0,0,1132,812,813,823,825,812
206,0,0,0,0,0,0,1122,809,810,822,822,810
207,0,0,0,0,0,0,1084,815,816,828,828,816
208,0,0,0,0,0,1,1078,792,793,805,804,791
209,0,0,0,0,0,1,1126,838,839,848,851,837
210,0,0,0,0,0,0,1079,849,850,862,861,850
211,0,0,0,0,0,1,1048,779,777,792,790,778
212,0,0,0,0,0,2,1130,795,796,807,808,796
213,0,0,0,0,0,1,1148,842,843,853,855,843
214,0,0,0,0,0,0,1066,803,803,816,815,804
215,0,0,0,0,0,0,1163,762,760,771,774,760
216,0,0,0,0,0,1,1102,819,820,832,832,820
217,0,0,0,0,0,0,1176,834,833,846,845,833
218,0,0,0,0,0,1,1120,779,779,792,792,780
219,0,0,0,0,0,1,1091,782,783,794,795,783
220,0,0,0,0,0,0,1106,813,814,826,826,814
221,0,0,0,0,0,1,1141,823,823,835,835,823
222,0,0,0,0,0,2,1118,766,764,773,779,767
223,0,0,0,0,0,0,1099,796,797,805,809,797
224,0,0,0,0,0,0,1135,828,829,841,841,824
225,0,0,0,0,0,1,1083,786,787,799,799,787
226,0,0,0,0,0,0,1093,787,787,800,800,788
227,0,0,0,0,0,1,1111,828,829,841,841,829
228,0,0,0,0,0,0,1112,794,794,806,806,795
229,0,0,0,0,0,0,1123,794,795,806,806,795
230,0,0,0,0,0,0,1109,813,814,824,826,814
231,0,0,0,0,0,1,1085,789,790,802,801,790
232,0,0,0,0,0,1,1125,795,796,806,808,795
233,0,0,0,0,0,0,1112,719,719,731,731,719
234,0,0,0,0,0,3,1132,834,835,842,846,834
235,0,0,0,0,0,0,1065,760,758,770,771,761
236,0,0,0,0,0,1,1121,826,825,837,837,827
237,0,0,0,0,0,1,1118,775,776,788,788,776
238,0,0,0,0,0,1,1128,829,829,842,842,830
239,0,0,0,0,0,2,1119,786,786,799,795,786
240,0,0,0,0,0,0,1117,790,791,803,803,791
241,0,0,0,0,0,0,1195,782,783,789,793,783
242,0,0,0,0,0,0,1104,789,788,800,801,788
243,0,0,0,0,0,0,1103,780,781,793,793,780
244,0,0,0,0,0,0,1174,781,781,793,793,781
245,0,0,0,0,0,0,1115,826,827,839,839,827
246,0,0,0,0,0,1,1129,779,780,792,791,779
247,0,0,0,0,0,0,1044,783,783,795,793,782
248,0,0,0,0,0,1,1090,788,788,799,799,788
249,0,0,0,0,0,2,1125,823,823,835,836,823
250,0,0,0,0,0,1,1114,783,782,795,794,782
251,0,0,0,0,0,0,1103,791,792,804,804,792
252,0,0,0,0,0,0,1077,803,803,814,814,804
253,0,0,0,0,0,1,1124,789,789,801,802,790
254,0,0,0,0,0,4,1082,785,786,797,798,786
255,0,0,0,0,0,1,1144,816,817,825,827,815
256,0,0,0,0,0,1,1126,819,820,829,831,819
257,0,0,0,0,0,0,1136,768,769,781,781,768
258,0,0,0,0,0,0,1110,819,820,832,830,819
259,0,0,0,0,0,0,1138,763,760,776,776,763
260,0,0,0,0,0,0,1105,825,826,838,838,826
261,0,0,0,0,0,0,1061,829,830,841,842,830
262,0,0,0,0,0,2,1063,820,820,833,832,820
263,0,0,0,0,0,2,1082,831,830,842,844,830
264,0,0,0,0,0,0,1140,777,776,788,790,778
265,0,0,0,0,0,0,1068,771,772,784,784,772
266,0,0,0,0,0,1,1038,775,776,788,788,776
267,0,0,0,0,0,1,1107,819,820,832,831,820
268,0,0,0,0,0,0,1117,787,788,800,800,788
269,0,0,0,0,0,0,1131,802,800,813,813,801
270,0,0,0,0,0,0,1141,788,787,799,799,787
271,0,0,0,0,0,2,1108,844,838,853,856,844
272,0,0,0,0,0,1,1150,817,818,827,826,818
273,0,0,0,0,0,1,1150,776,777,789,788,776
274,0,0,0,0,0,1,1140,846,847,859,859,847
275,0,0,0,0,0,1,1148,827,826,838,838,828
276,0,0,0,0,0,0,1068,812,813,824,823,813
277,0,0,0,0,0,1,1123,798,792,811,809,798
278,0,0,0,0,0,1,1087,802,802,814,813,802
279,0,0,0,0,0,0,1109,797,793,810,809,797
280,0,0,0,0,0,1,1065,794,795,807,807,795
281,0,0,0,0,0,1,1135,786,786,799,798,787
282,0,0,0,0,0,2,1105,835,836,847,848,835
283,0,0,0,0,0,1,1139,798,796,810,809,799
284,0,0,0,0,0,1,1086,759,759,771,771,760
285,0,0,0,0,0,1,1118,824,823,836,834,824
286,0,0,0,0,0,0,1031,838,839,851,851,839
287,0,0,0,0,0,1,1138,782,781,792,795,783
288,0,0,0,0,0,2,1109,802,803,815,815,803
289,0,0,0,0,0,1,1063,879,877,888,891,879
290,0,0,0,0,0,2,1143,826,827,838,839,826
291,0,0,0,0,0,0,1170,800,800,812,812,801
292,0,0,0,0,0,1,1077,794,795,807,804,795
293,0,0,0,0,0,0,1132,822,821,835,835,820
294,0,0,0,0,0,1,1039,817,816,830,830,816
295,0,0,0,0,0,0,1097,735,735,747,747,735
296,0,0,0,0,0,0,1131,792,793,805,804,792
297,0,0,0,0,0,0,1075,776,776,789,787,776
298,0,0,0,0,0,1,1070,796,797,809,804,796
299,0,0,0,0,0,0,1078,741,740,752,753,742
300,0,0,0,0,0,1,1116,793,794,806,806,794
301,0,0,0,0,0,0,1155,792,793,805,805,793
302,0,0,0,0,0,0,1181,772,773,785,785,773
303,0,0,0,0,0,0,1130,827,828,840,840,828
304,0,0,0,0,0,0,1113,737,736,748,749,737
305,0,0,0,0,0,1,1155,838,839,851,846,839
306,0,0,0,0,0,2,1095,799,800,812,812,800
307,0,0,0,0,0,0,1109,757,756,770,769,758
308,0,0,0,0,0,1,1125,817,817,829,829,817
309,0,0,0,0,0,0,1128,818,814,829,831,819
310,0,0,0,0,0,1,1130,820,819,833,833,821
311,0,0,0,0,0,1,1124,796,796,808,806,797
312,0,0,0,0,0,1,1090,778,778,788,791,779
313,0,0,0,0,0,2,1087,784,784,796,796,784
314,0,0,0,0,0,0,1101,810,811,821,823,811
315,0,0,0,0,0,1,1195,803,803,816,815,803
316,0,0,0,0,0,0,1100,821,822,833,834,821
317,0,0,0,0,0,1,1099,831,828,841,844,831
318,0,0,0,0,0,0,1130,837,837,848,850,836
319,0,0,0,0,0,1,1116,808,807,819,819,807
320,0,0,0,0,0,0,1059,795,796,808,808,796
321,0,0,0,0,0,0,1078,811,810,820,823,811
322,0,0,0,0,0,1,1143,853,854,865,866,853
323,0,0,0,0,0,2,1113,826,826,838,837,826
324,0,0,0,0,0,0,1085,777,778,790,790,778
325,0,0,0,0,0,1,1112,760,761,773,773,761
326,0,0,0,0,0,2,1074,758,758,771,766,759
327,0,0,0,0,0,1,1046,819,820,830,832,820
328,0,0,0,0,0,2,1059,848,849,858,861,849
329,0,0,0,0,0,0,1109,810,811,823,823,811
330,0,0,0,0,0,0,1098,786,787,799,799,787
331,0,0,0,0,0,2,1066,787,787,799,800,788
332,0,0,0,0,0,1,1168,773,774,786,786,774
333,0,0,0,0,0,1,1155,800,801,813,813,799
334,0,0,0,0,0,3,1104,825,826,832,837,825
335,0,0,0,0,0,0,1113,768,769,781,781,769
336,0,0,0,0,0,1,1119,767,768,780,780,768
337,0,0,0,0,0,1,1048,790,791,803,802,791
338,0,0,0,0,0,0,1118,789,786,802,800,790
339,0,0,0,0,0,1,1103,750,751,762,762,750
340,0,0,0,0,0,1,1154,818,818,831,831,819
341,0,0,0,0,0,0,1122,773,772,784,785,774
342,0,0,0,0,0,0,1099,767,767,777,779,767
343,0,0,0,0,0,0,1113,816,817,829,829,817
344,0,0,0,0,0,0,1140,761,762,774,774,762
345,0,0,0,0,0,0,1125,780,781,793,792,780
346,0,0,0,0,0,0,1077,831,829,842,843,832
347,0,0,0,0,0,3,1178,772,773,783,785,773
348,0,0,0,0,0,3,1126,793,792,804,803,794
349,0,0,0,0,0,0,1110,768,769,781,781,769
350,0,0,0,0,0,1,1072,780,781,791,793,781
351,0,0,0,0,0,1,1068,829,827,840,842,830
352,0,0,0,0,0,0,1070,797,798,810,810,798
353,0,0,0,0,0,0,1119,795,796,808,808,796
354,0,0,0,0,0,2,1093,730,731,743,743,731
355,0,0,0,0,0,0,1090,812,813,825,824,813
356,0,0,0,0,0,0,1106,815,816,828,828,816
357,0,0,0,0,0,0,1116,845,841,858,856,846
358,0,0,0,0,0,1,1113,806,807,818,817,807
359,0,0,0,0,0,0,1036,790,790,800,802,790
360,0,0,0,0,0,0,1159,857,853,869,870,857
361,0,0,0,0,0,0,1087,762,762,775,775,763
362,0,0,0,0,0,0,1151,780,780,793,792,780
363,0,0,0,0,0,2,1119,871,869,880,880,868
364,0,0,0,0,0,0,1127,783,784,795,794,784
