,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
82,5,20,14,9,3,1,1134,798,799,810,810,797
83,4,17,12,8,1,0,1165,811,812,824,824,812
84,2,18,11,6,2,0,1167,875,876,885,888,876
85,2,16,10,5,0,1,1095,833,834,844,846,834
86,3,13,10,3,0,0,1166,787,787,797,800,788
87,2,13,10,3,1,1,1139,801,801,814,814,801
88,3,11,9,3,0,0,1112,893,892,906,904,892
89,3,7,9,4,1,0,1151,816,817,829,829,817
90,2,8,5,3,2,1,1196,791,791,804,804,792
91,1,8,4,4,2,1,1114,821,822,834,834,822
92,3,7,4,4,0,0,1056,869,868,880,880,868
93,3,6,4,4,1,0,1175,820,820,833,833,821
94,1,6,5,4,2,1,1187,848,849,861,861,849
95,2,6,5,4,0,1,1171,797,798,805,810,798
96,2,5,5,4,0,0,1138,838,839,851,851,839
97,2,4,3,4,0,0,1114,830,828,841,841,831
98,0,4,4,3,2,0,1135,889,889,901,901,889
99,0,4,4,1,0,2,1096,834,833,845,842,835
100,0,3,2,2,0,0,1125,870,871,883,883,871
101,0,1,2,2,0,0,1149,885,885,897,897,885
102,0,0,2,2,0,0,1140,820,821,832,833,821
103,0,0,1,1,0,1,1101,828,829,840,840,827
104,0,0,1,0,0,1,1101,797,798,810,810,798
105,0,0,1,0,0,0,1204,815,816,826,826,816
106,0,0,0,0,0,0,1166,840,841,853,852,841
107,0,0,0,0,0,1,1145,837,836,848,848,836
108,0,0,0,0,0,0,1194,839,836,851,852,840
109,0,0,0,0,0,1,1108,868,866,879,881,863
110,0,0,0,0,0,1,1183,846,846,855,858,846
111,0,0,0,0,0,2,1138,782,783,795,791,783
112,0,0,0,0,0,0,1106,838,838,851,851,839
113,0,0,0,0,0,0,1137,852,853,865,864,853
114,0,0,0,0,0,4,1169,820,820,832,833,820
115,0,0,0,0,0,1,1215,821,822,833,834,822
116,0,0,0,0,0,2,1180,809,810,822,821,810
117,0,0,0,0,0,1,1138,815,814,826,828,814
118,0,0,0,0,0,2,1122,846,847,857,859,847
119,0,0,0,0,0,0,1116,790,791,803,803,791
120,0,0,0,0,0,0,1151,851,852,864,864,852
121,0,0,0,0,0,0,1175,829,828,840,842,829
122,0,0,0,0,0,0,1152,845,845,858,858,846
123,0,0,0,0,0,1,1173,763,764,776,776,764
124,0,0,0,0,0,0,1146,786,787,799,799,787
125,0,0,0,0,0,1,1130,818,817,830,831,819
126,0,0,0,0,0,2,1093,822,819,832,835,820
127,0,0,0,0,0,2,1190,823,823,835,835,824
128,0,0,0,0,0,1,1108,834,835,843,844,833
129,0,0,0,0,0,1,1167,813,814,826,826,814
130,0,0,0,0,0,1,1085,829,830,842,842,830
131,0,0,0,0,0,4,1172,806,805,819,819,807
132,0,0,0,0,0,0,1125,821,820,834,834,822
133,0,0,0,0,0,0,1120,837,838,848,850,838
134,0,0,0,0,0,1,1162,833,830,842,845,831
135,0,0,0,0,0,3,1170,893,891,906,903,894
136,0,0,0,0,0,1,1152,855,855,868,866,856
137,0,0,0,0,0,2,1140,767,768,780,779,767
138,0,0,0,0,0,1,1170,819,818,829,829,819
139,0,0,0,0,0,0,1179,816,816,827,828,816
140,0,0,0,0,0,1,1148,778,778,790,791,779
141,0,0,0,0,0,0,1146,795,796,808,808,796
142,0,0,0,0,0,1,1184,847,847,859,860,847
143,0,0,0,0,0,0,1107,867,866,878,877,867
144,0,0,0,0,0,2,1109,807,808,820,820,808
145,0,0,0,0,0,0,1132,842,842,854,855,843
146,0,0,0,0,0,1,1175,808,808,821,821,807
147,0,0,0,0,0,0,1125,829,828,841,841,829
148,0,0,0,0,0,0,1126,788,789,798,801,789
149,0,0,0,0,0,0,1113,884,883,895,895,883
150,0,0,0,0,0,0,1057,805,806,818,818,804
151,0,0,0,0,0,2,1165,807,808,820,820,808
152,0,0,0,0,0,2,1128,804,801,815,817,805
153,0,0,0,0,0,2,1207,844,844,856,854,844
154,0,0,0,0,0,2,1168,822,823,835,835,823
155,0,0,0,0,0,1,1145,824,824,836,837,824
156,0,0,0,0,0,1,1126,831,831,843,843,832
157,0,0,0,0,0,0,1130,783,784,796,793,784
158,0,0,0,0,0,1,1124,901,902,914,914,902
159,0,0,0,0,0,1,1108,800,801,813,813,801
160,0,0,0,0,0,1,1142,794,795,807,807,795
161,0,0,0,0,0,0,1140,851,851,863,864,852
162,0,0,0,0,0,1,1211,809,806,821,821,810
163,0,0,0,0,0,2,1198,869,870,882,882,869
164,0,0,0,0,0,3,1137,862,860,872,872,863
165,0,0,0,0,0,0,1114,842,842,851,854,842
166,0,0,0,0,0,0,1141,848,849,861,860,849
167,0,0,0,0,0,2,1229,833,833,845,845,833
168,0,0,0,0,0,2,1140,803,804,815,815,803
169,0,0,0,0,0,0,1172,794,795,806,805,794
170,0,0,0,0,0,0,1093,803,802,814,816,803
171,0,0,0,0,0,0,1131,801,801,814,811,802
172,0,0,0,0,0,1,1156,788,789,798,801,786
173,0,0,0,0,0,1,1144,850,848,863,860,849
174,0,0,0,0,0,2,1138,804,803,817,815,805
175,0,0,0,0,0,3,1144,830,828,843,840,829
176,0,0,0,0,0,2,1118,853,854,866,866,854
177,0,0,0,0,0,1,1108,776,775,786,788,776
178,0,0,0,0,0,1,1093,825,826,838,835,826
179,0,0,0,0,0,0,1197,844,844,856,857,844
180,0,0,0,0,0,1,1052,831,830,844,842,830
181,0,0,0,0,0,1,1172,815,816,826,828,816
182,0,0,0,0,0,0,1144,803,804,816,816,804
183,0,0,0,0,0,0,1125,827,828,840,840,828
184,0,0,0,0,0,0,1127,799,800,810,811,800
185,0,0,0,0,0,1,1079,775,774,783,787,774
186,0,0,0,0,0,0,1129,839,840,852,852,840
187,0,0,0,0,0,0,1165,816,817,829,829,817
188,0,0,0,0,0,1,1160,787,787,800,800,788
189,0,0,0,0,0,1,1200,828,828,841,839,827
190,0,0,0,0,0,1,1143,835,836,848,848,834
191,0,0,0,0,0,0,1156,815,815,825,828,815
192,0,0,0,0,0,2,1142,876,876,888,889,876
193,0,0,0,0,0,0,1145,783,784,796,796,784
194,0,0,0,0,0,1,1226,803,803,816,816,804
195,0,0,0,0,0,0,1240,799,800,812,812,800
196,0,0,0,0,0,0,1165,876,877,887,888,874
197,0,0,0,0,0,0,1165,821,822,834,834,822
198,0,0,0,0,0,3,1117,859,857,872,872,860
199,0,0,0,0,0,1,1124,814,815,827,826,815
200,0,0,0,0,0,1,1206,854,854,866,867,853
201,0,0,0,0,0,1,1131,882,883,895,895,883
202,0,0,0,0,0,0,1106,782,782,793,792,783
203,0,0,0,0,0,2,1169,737,738,749,749,738
204,0,0,0,0,0,1,1071,816,817,829,829,817
205,0,0,0,0,0,0,1137,790,791,803,801,790
206,0,0,0,0,0,2,1105,817,815,830,830,818
207,0,0,0,0,0,0,1188,800,801,813,813,801
208,0,0,0,0,0,1,1103,821,815,833,833,822
209,0,0,0,0,0,1,1167,773,774,785,786,774
210,0,0,0,0,0,1,1123,823,823,833,836,820
211,0,0,0,0,0,0,1052,807,808,820,820,808
212,0,0,0,0,0,0,1195,793,793,806,805,792
213,0,0,0,0,0,1,1118,810,810,822,822,810
214,0,0,0,0,0,1,1098,784,782,795,794,784
215,0,0,0,0,0,0,1147,846,846,859,859,847
216,0,0,0,0,0,0,1116,790,788,800,802,790
217,0,0,0,0,0,4,1158,817,817,829,829,817
218,0,0,0,0,0,1,1128,820,820,833,832,821
219,0,0,0,0,0,1,1095,809,810,821,822,810
220,0,0,0,0,0,0,1168,816,810,827,829,817
221,0,0,0,0,0,2,1110,802,803,815,815,802
222,0,0,0,0,0,0,1203,859,859,872,871,860
223,0,0,0,0,0,0,1135,851,852,864,864,852
224,0,0,0,0,0,2,1181,801,802,814,814,802
225,0,0,0,0,0,2,1155,832,832,844,844,833
226,0,0,0,0,0,1,1096,861,862,874,874,860
227,0,0,0,0,0,0,1111,819,819,832,832,820
228,0,0,0,0,0,0,1121,847,848,857,856,846
229,0,0,0,0,0,0,1163,818,819,831,831,819
230,0,0,0,0,0,4,1144,843,844,853,856,844
231,0,0,0,0,0,0,1187,838,834,850,850,838
232,0,0,0,0,0,4,1141,809,808,820,822,810
233,0,0,0,0,0,0,1140,778,779,789,791,779
234,0,0,0,0,0,0,1115,808,809,821,820,809
235,0,0,0,0,0,0,1175,819,820,832,832,820
236,0,0,0,0,0,0,1175,847,848,860,860,848
237,0,0,0,0,0,1,1112,830,830,841,843,831
238,0,0,0,0,0,0,1165,835,835,848,847,836
239,0,0,0,0,0,2,1089,847,848,860,859,846
240,0,0,0,0,0,0,1132,800,801,813,813,801
241,0,0,0,0,0,1,1112,794,793,804,805,794
242,0,0,0,0,0,2,1130,828,828,841,840,829
243,0,0,0,0,0,0,1129,779,778,792,792,780
244,0,0,0,0,0,1,1192,847,847,856,859,844
245,0,0,0,0,0,4,1094,797,797,809,809,797
246,0,0,0,0,0,0,1126,835,836,848,848,836
247,0,0,0,0,0,1,1126,872,873,885,885,871
248,0,0,0,0,0,0,1144,827,828,840,840,828
249,0,0,0,0,0,0,1153,823,821,836,836,824
250,0,0,0,0,0,1,1196,831,831,844,844,832
251,0,0,0,0,0,1,1133,844,845,857,857,845
252,0,0,0,0,0,0,1117,845,846,858,855,846
253,0,0,0,0,0,0,1148,815,816,827,828,816
254,0,0,0,0,0,1,1108,806,807,819,819,807
255,0,0,0,0,0,2,1143,809,810,821,819,810
256,0,0,0,0,0,2,1100,809,810,822,822,810
257,0,0,0,0,0,0,1123,808,809,821,821,809
258,0,0,0,0,0,1,1095,790,789,802,803,791
259,0,0,0,0,0,1,1153,753,752,766,766,754
260,0,0,0,0,0,0,1168,849,850,862,862,850
261,0,0,0,0,0,3,1157,835,834,842,846,836
262,0,0,0,0,0,1,1128,872,873,882,885,870
263,0,0,0,0,0,1,1163,835,833,845,848,833
264,0,0,0,0,0,1,1158,855,851,867,867,856
265,0,0,0,0,0,2,1113,782,783,794,795,783
266,0,0,0,0,0,0,1181,840,841,853,853,841
267,0,0,0,0,0,2,1147,868,869,881,881,868
268,0,0,0,0,0,3,1123,814,814,826,827,814
269,0,0,0,0,0,0,1158,825,826,838,836,826
270,0,0,0,0,0,1,986,811,812,824,823,812
271,0,0,0,0,0,1,1074,819,820,832,832,820
272,0,0,0,0,0,0,1145,849,850,862,862,850
273,0,0,0,0,0,2,1217,829,830,842,842,830
274,0,0,0,0,0,1,1149,838,839,850,850,838
275,0,0,0,0,0,0,1153,782,782,794,794,780
276,0,0,0,0,0,0,1090,835,836,848,848,836
277,0,0,0,0,0,0,1126,785,785,797,795,786
278,0,0,0,0,0,2,1117,806,807,819,819,807
279,0,0,0,0,0,0,1083,818,817,831,829,818
280,0,0,0,0,0,0,1121,791,791,802,802,791
281,0,0,0,0,0,1,1112,831,830,842,844,832
282,0,0,0,0,0,1,1147,795,795,808,808,796
283,0,0,0,0,0,1,1093,835,836,848,847,835
284,0,0,0,0,0,2,1157,810,811,823,823,809
285,0,0,0,0,0,0,1108,801,801,813,813,802
286,0,0,0,0,0,0,1148,844,844,857,855,845
287,0,0,0,0,0,2,1187,835,831,848,848,836
288,0,0,0,0,0,2,1224,823,824,836,836,824
289,0,0,0,0,0,2,1118,832,832,843,845,831
290,0,0,0,0,0,1,1143,799,800,812,811,800
291,0,0,0,0,0,0,1154,846,844,859,859,847
292,0,0,0,0,0,0,1128,833,833,846,846,834
293,0,0,0,0,0,2,1049,844,844,856,857,844
294,0,0,0,0,0,1,1179,841,841,854,854,842
295,0,0,0,0,0,1,1071,766,767,779,779,767
296,0,0,0,0,0,0,1104,811,812,823,824,811
297,0,0,0,0,0,0,1109,826,824,836,836,824
298,0,0,0,0,0,0,1114,846,846,858,858,847
299,0,0,0,0,0,1,1153,816,817,828,828,817
300,0,0,0,0,0,2,1109,799,798,809,812,800
301,0,0,0,0,0,1,1123,814,812,827,825,815
302,0,0,0,0,0,1,1090,792,792,805,804,792
303,0,0,0,0,0,0,1167,792,792,804,804,793
304,0,0,0,0,0,1,1134,816,817,828,829,817
305,0,0,0,0,0,0,1146,853,852,866,866,854
306,0,0,0,0,0,2,1135,848,848,860,860,848
307,0,0,0,0,0,1,1129,876,877,888,888,877
308,0,0,0,0,0,0,1089,792,793,805,805,793
309,0,0,0,0,0,0,1175,836,837,849,849,837
310,0,0,0,0,0,1,1120,824,825,835,836,824
311,0,0,0,0,0,0,1156,816,817,828,828,817
312,0,0,0,0,0,1,1142,801,802,814,814,802
313,0,0,0,0,0,1,1195,836,835,849,849,837
314,0,0,0,0,0,1,1155,778,779,791,791,779
315,0,0,0,0,0,1,1138,850,844,859,859,848
316,0,0,0,0,0,1,1139,799,797,812,809,798
317,0,0,0,0,0,0,1161,784,785,797,795,785
318,0,0,0,0,0,1,1199,806,807,815,819,807
319,0,0,0,0,0,0,1192,859,859,871,872,860
320,0,0,0,0,0,1,1116,843,842,854,854,844
321,0,0,0,0,0,0,1150,792,792,805,802,791
322,0,0,0,0,0,0,1176,841,840,854,853,842
323,0,0,0,0,0,2,1196,836,837,848,849,837
324,0,0,0,0,0,1,1127,848,849,860,861,849
325,0,0,0,0,0,2,1081,855,856,868,863,854
326,0,0,0,0,0,1,1119,802,802,815,815,803
327,0,0,0,0,0,1,1097,853,853,865,864,853
328,0,0,0,0,0,1,1106,826,827,838,838,827
329,0,0,0,0,0,3,1133,786,787,799,799,787
330,0,0,0,0,0,1,1159,808,807,820,819,808
331,0,0,0,0,0,2,1103,838,839,851,851,839
332,0,0,0,0,0,2,1131,798,797,811,811,799
333,0,0,0,0,0,0,1040,834,833,846,846,835
334,0,0,0,0,0,0,1145,818,818,830,831,819
335,0,0,0,0,0,1,1173,794,795,807,804,795
336,0,0,0,0,0,0,1133,806,807,819,819,807
337,0,0,0,0,0,0,1121,841,842,853,851,842
338,0,0,0,0,0,0,1183,845,846,857,858,846
339,0,0,0,0,0,1,1108,813,812,824,825,814
340,0,0,0,0,0,0,1108,835,836,846,847,836
341,0,0,0,0,0,1,1101,834,834,846,847,835
342,0,0,0,0,0,1,1097,819,820,832,832,820
343,0,0,0,0,0,0,1140,833,834,846,846,834
344,0,0,0,0,0,1,1149,812,813,825,823,812
345,0,0,0,0,0,1,1108,830,831,843,843,831
346,0,0,0,0,0,2,1186,833,834,846,846,834
347,0,0,0,0,0,0,1150,792,793,802,805,793
348,0,0,0,0,0,2,1133,851,852,864,864,852
349,0,0,0,0,0,1,1175,793,794,806,806,794
350,0,0,0,0,0,2,1161,831,830,842,843,832
351,0,0,0,0,0,1,1129,814,814,826,827,815
352,0,0,0,0,0,1,1175,815,815,827,827,815
353,0,0,0,0,0,0,1185,832,831,845,845,833
354,0,0,0,0,0,0,1098,805,805,818,818,806
355,0,0,0,0,0,0,1176,835,836,848,848,835
356,0,0,0,0,0,0,1138,844,842,857,857,845
357,0,0,0,0,0,1,1141,806,807,817,817,807
358,0,0,0,0,0,1,1197,866,867,879,879,867
359,0,0,0,0,0,1,1222,848,846,860,861,848
360,0,0,0,0,0,1,1095,805,806,817,818,806
361,0,0,0,0,0,2,1095,843,843,852,856,844
362,0,0,0,0,0,0,1101,806,807,819,816,807
363,0,0,0,0,0,0,1161,852,853,863,863,852
364,0,0,0,0,0,1,1136,881,880,893,888,882
