,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
137,2,2,1,1,0,1,1128,843,843,854,855,844
138,1,2,1,1,1,0,1131,772,773,785,785,773
139,1,2,1,1,0,1,1139,837,838,850,849,838
140,1,2,1,1,0,0,1125,860,859,872,871,861
141,1,2,1,1,0,1,1129,844,845,857,857,845
142,0,1,2,1,1,0,1170,841,842,852,854,842
143,0,1,1,1,0,1,1133,833,834,845,846,834
144,1,1,0,1,0,0,1139,845,845,854,858,845
145,1,1,0,0,0,0,1141,880,880,893,893,881
146,1,1,0,0,0,1,1220,807,805,820,820,808
147,1,1,0,0,0,2,1121,788,789,799,800,787
148,1,0,0,0,0,1,1143,772,773,785,785,773
149,1,0,0,0,0,1,1111,825,825,836,837,825
150,1,0,0,0,0,0,1137,800,801,811,813,801
151,0,1,0,0,1,0,1218,874,875,887,886,875
152,0,1,0,0,0,2,1120,835,836,848,848,836
153,0,1,0,0,0,1,1140,802,802,815,814,801
154,0,1,0,0,0,1,1142,838,839,851,851,839
155,0,1,0,0,0,1,1215,839,840,850,852,840
156,0,1,0,0,0,0,1172,813,813,825,825,813
157,0,1,0,0,0,1,1198,776,772,789,787,777
158,0,0,0,0,0,0,1179,787,788,799,799,787
159,0,0,0,0,0,2,1152,831,831,841,844,831
160,0,0,0,0,0,2,1108,862,863,875,875,863
161,0,0,0,0,0,0,1169,821,821,833,833,821
162,0,0,0,0,0,3,1064,798,799,809,809,799
163,0,0,0,0,0,0,1126,850,851,863,863,851
164,0,0,0,0,0,2,1100,819,820,832,832,820
165,0,0,0,0,0,0,1116,841,842,854,854,842
166,0,0,0,0,0,0,1124,818,816,829,831,815
167,0,0,0,0,0,2,1167,757,758,770,770,758
168,0,0,0,0,0,2,1124,789,790,802,802,790
169,0,0,0,0,0,0,1156,815,816,827,827,815
170,0,0,0,0,0,0,1130,821,821,834,834,822
171,0,0,0,0,0,1,1149,795,796,808,808,796
172,0,0,0,0,0,0,1100,836,837,849,847,837
173,0,0,0,0,0,1,1141,858,856,866,869,858
174,0,0,0,0,0,0,1092,806,806,816,816,804
175,0,0,0,0,0,0,1149,808,809,821,821,809
176,0,0,0,0,0,0,1138,763,764,776,775,764
177,0,0,0,0,0,1,1157,809,810,822,822,810
178,0,0,0,0,0,0,1119,840,838,852,850,841
179,0,0,0,0,0,0,1132,833,834,846,846,834
180,0,0,0,0,0,0,1112,789,790,802,802,790
181,0,0,0,0,0,1,1119,800,799,813,813,801
182,0,0,0,0,0,0,1130,815,808,828,827,815
183,0,0,0,0,0,1,1108,784,785,797,797,785
184,0,0,0,0,0,0,1160,761,762,774,774,762
185,0,0,0,0,0,1,1114,842,842,855,854,842
186,0,0,0,0,0,1,1127,810,809,823,821,809
187,0,0,0,0,0,1,1085,833,833,845,846,833
188,0,0,0,0,0,1,1223,827,828,840,840,828
189,0,0,0,0,0,2,1129,761,762,774,774,762
190,0,0,0,0,0,1,1122,843,844,852,856,844
191,0,0,0,0,0,1,1146,814,814,826,827,815
192,0,0,0,0,0,1,1112,823,824,835,835,824
193,0,0,0,0,0,2,1122,815,809,828,828,816
194,0,0,0,0,0,1,1145,803,803,816,816,804
195,0,0,0,0,0,1,1145,783,784,796,796,784
196,0,0,0,0,0,0,1107,845,845,858,856,846
197,0,0,0,0,0,1,1088,841,840,854,854,841
198,0,0,0,0,0,0,1121,788,789,801,801,789
199,0,0,0,0,0,0,1154,800,800,812,812,801
200,0,0,0,0,0,1,1102,836,834,849,849,837
201,0,0,0,0,0,0,1120,763,764,776,775,763
202,0,0,0,0,0,1,1126,833,834,846,846,834
203,0,0,0,0,0,2,1140,807,808,820,820,807
204,0,0,0,0,0,0,1199,871,872,878,884,872
205,0,0,0,0,0,0,1163,782,782,794,794,782
206,0,0,0,0,0,0,1089,821,822,834,833,822
207,0,0,0,0,0,1,1084,833,834,846,845,831
208,0,0,0,0,0,2,1132,766,765,777,778,766
209,0,0,0,0,0,1,1098,863,864,874,876,864
210,0,0,0,0,0,0,1075,803,803,813,814,803
211,0,0,0,0,0,0,1115,819,819,830,832,820
212,0,0,0,0,0,1,1138,798,799,811,811,799
213,0,0,0,0,0,1,1113,848,849,861,861,849
214,0,0,0,0,0,1,1159,883,884,896,895,882
215,0,0,0,0,0,0,1178,851,850,862,864,851
216,0,0,0,0,0,0,1146,814,815,827,827,815
217,0,0,0,0,0,3,1103,800,801,813,813,801
218,0,0,0,0,0,3,1120,805,806,816,818,805
219,0,0,0,0,0,0,1071,871,872,883,884,872
220,0,0,0,0,0,0,1105,770,771,783,783,771
221,0,0,0,0,0,2,1117,832,833,845,845,832
222,0,0,0,0,0,0,1203,794,794,806,805,794
223,0,0,0,0,0,0,1110,833,828,845,846,833
224,0,0,0,0,0,4,1111,812,810,825,823,811
225,0,0,0,0,0,1,1164,832,833,845,844,833
226,0,0,0,0,0,1,1112,833,834,846,845,834
227,0,0,0,0,0,0,1120,808,808,820,821,809
228,0,0,0,0,0,1,1066,794,795,805,807,794
229,0,0,0,0,0,0,1101,815,816,828,826,816
230,0,0,0,0,0,0,1117,784,785,796,797,785
231,0,0,0,0,0,1,1091,813,811,826,826,814
232,0,0,0,0,0,1,1177,807,808,820,820,808
233,0,0,0,0,0,0,1128,780,781,793,792,780
234,0,0,0,0,0,0,1045,806,807,819,818,806
235,0,0,0,0,0,1,1073,785,786,798,797,785
236,0,0,0,0,0,1,1143,817,812,829,830,818
237,0,0,0,0,0,0,1104,781,781,792,788,781
238,0,0,0,0,0,0,1167,811,812,824,824,812
239,0,0,0,0,0,0,1187,817,816,830,830,818
240,0,0,0,0,0,1,1216,858,859,871,871,859
241,0,0,0,0,0,1,1109,824,822,833,835,825
242,0,0,0,0,0,1,1102,768,769,780,780,768
243,0,0,0,0,0,0,1134,814,815,827,827,815
244,0,0,0,0,0,1,1144,773,774,786,786,774
245,0,0,0,0,0,1,1067,820,821,832,833,821
246,0,0,0,0,0,0,1072,759,759,769,772,759
247,0,0,0,0,0,1,1083,789,788,800,800,787
248,0,0,0,0,0,0,1148,824,825,835,835,825
249,0,0,0,0,0,0,1194,819,820,830,831,819
250,0,0,0,0,0,0,1143,840,841,853,853,841
251,0,0,0,0,0,0,1114,768,768,781,781,769
252,0,0,0,0,0,1,1113,841,841,854,851,839
253,0,0,0,0,0,2,1190,820,821,833,832,819
254,0,0,0,0,0,1,1161,803,804,816,816,804
255,0,0,0,0,0,0,1124,844,844,857,854,845
256,0,0,0,0,0,1,1149,843,844,856,855,844
257,0,0,0,0,0,1,1097,768,768,781,781,769
258,0,0,0,0,0,0,1132,807,808,819,820,807
259,0,0,0,0,0,1,1098,832,833,845,845,833
260,0,0,0,0,0,2,1076,842,841,854,853,841
261,0,0,0,0,0,0,1083,825,826,835,838,826
262,0,0,0,0,0,2,1125,804,805,817,817,805
263,0,0,0,0,0,0,1073,835,836,848,848,836
264,0,0,0,0,0,2,1146,825,826,838,838,826
265,0,0,0,0,0,1,1103,810,811,823,823,811
266,0,0,0,0,0,2,1130,788,786,799,800,787
267,0,0,0,0,0,1,1083,764,765,777,777,765
268,0,0,0,0,0,0,1086,820,819,831,831,819
269,0,0,0,0,0,0,1124,802,802,814,814,803
270,0,0,0,0,0,1,1116,826,826,839,838,827
271,0,0,0,0,0,0,1096,811,812,824,824,812
272,0,0,0,0,0,0,1097,795,795,807,808,795
273,0,0,0,0,0,0,1127,878,875,890,889,877
274,0,0,0,0,0,0,1108,817,817,829,830,818
275,0,0,0,0,0,2,1086,815,816,828,828,816
276,0,0,0,0,0,1,1103,777,778,788,790,778
277,0,0,0,0,0,1,1122,794,795,807,807,795
278,0,0,0,0,0,2,1040,841,842,853,853,841
279,0,0,0,0,0,1,1121,773,773,785,786,773
280,0,0,0,0,0,1,1111,779,779,790,792,778
281,0,0,0,0,0,1,1134,865,866,878,878,866
282,0,0,0,0,0,1,1139,795,795,807,806,795
283,0,0,0,0,0,1,1106,808,808,821,820,809
284,0,0,0,0,0,0,1129,809,810,822,822,809
285,0,0,0,0,0,1,1113,797,798,810,810,798
286,0,0,0,0,0,1,1086,828,829,840,840,828
287,0,0,0,0,0,0,1108,786,787,799,794,787
288,0,0,0,0,0,1,1133,812,813,825,825,813
289,0,0,0,0,0,0,1088,842,842,854,855,843
290,0,0,0,0,0,1,1064,783,780,794,796,784
291,0,0,0,0,0,1,1138,835,830,844,847,836
292,0,0,0,0,0,2,1104,839,840,852,852,840
293,0,0,0,0,0,1,1091,783,782,796,796,784
294,0,0,0,0,0,0,1112,806,806,818,818,806
295,0,0,0,0,0,2,1098,787,787,798,797,786
296,0,0,0,0,0,0,1187,801,801,813,814,801
297,0,0,0,0,0,3,1140,793,787,805,804,793
298,0,0,0,0,0,0,1109,871,871,883,883,871
299,0,0,0,0,0,1,1129,822,822,834,834,822
300,0,0,0,0,0,2,1098,800,801,813,813,799
301,0,0,0,0,0,0,1163,821,822,833,834,822
302,0,0,0,0,0,0,1104,830,828,840,842,830
303,0,0,0,0,0,0,1037,797,796,810,810,798
304,0,0,0,0,0,0,1109,783,783,795,795,784
305,0,0,0,0,0,3,1116,824,824,837,837,825
306,0,0,0,0,0,0,1134,826,827,839,839,827
307,0,0,0,0,0,2,1167,848,849,861,861,849
308,0,0,0,0,0,0,1013,817,817,828,829,816
309,0,0,0,0,0,0,1154,849,850,862,861,849
310,0,0,0,0,0,0,1128,787,788,800,800,788
311,0,0,0,0,0,1,1124,816,816,828,828,817
312,0,0,0,0,0,3,1116,821,822,834,834,822
313,0,0,0,0,0,1,1151,860,861,873,866,861
314,0,0,0,0,0,2,1108,783,784,796,796,784
315,0,0,0,0,0,1,1140,859,859,871,872,859
316,0,0,0,0,0,0,1127,793,794,805,806,792
317,0,0,0,0,0,0,1132,807,807,819,819,807
318,0,0,0,0,0,0,1134,807,808,820,819,808
319,0,0,0,0,0,0,1219,786,786,799,799,787
320,0,0,0,0,0,1,1161,798,799,811,806,799
321,0,0,0,0,0,0,1108,826,827,839,839,827
322,0,0,0,0,0,1,1119,825,825,838,838,825
323,0,0,0,0,0,0,1168,809,807,820,822,810
324,0,0,0,0,0,1,1112,838,839,851,851,839
325,0,0,0,0,0,1,1159,826,827,833,839,823
326,0,0,0,0,0,1,1143,814,814,827,825,814
327,0,0,0,0,0,1,1112,826,826,836,836,826
328,0,0,0,0,0,1,1127,816,817,829,829,817
329,0,0,0,0,0,3,1180,792,792,804,804,792
330,0,0,0,0,0,1,1156,859,859,869,870,859
331,0,0,0,0,0,0,1136,828,828,841,841,828
332,0,0,0,0,0,0,1137,809,809,818,821,807
333,0,0,0,0,0,0,1118,774,775,787,787,775
334,0,0,0,0,0,1,1140,840,841,853,853,841
335,0,0,0,0,0,1,1084,809,810,822,822,810
336,0,0,0,0,0,0,1145,880,877,891,891,880
337,0,0,0,0,0,0,1092,803,803,816,816,804
338,0,0,0,0,0,1,1139,794,793,807,806,794
339,0,0,0,0,0,0,1187,789,790,801,802,790
340,0,0,0,0,0,0,1105,828,828,840,840,828
341,0,0,0,0,0,0,1153,798,799,811,811,799
342,0,0,0,0,0,0,1089,837,838,850,850,836
343,0,0,0,0,0,1,1119,793,794,805,806,794
344,0,0,0,0,0,0,1150,807,807,820,820,808
345,0,0,0,0,0,1,1165,851,852,863,864,851
346,0,0,0,0,0,1,1119,802,802,815,815,803
347,0,0,0,0,0,1,1152,814,813,825,827,814
348,0,0,0,0,0,0,1159,830,831,843,843,831
349,0,0,0,0,0,1,1130,856,857,868,869,857
350,0,0,0,0,0,0,1103,806,807,818,817,806
351,0,0,0,0,0,1,1185,794,794,806,806,794
352,0,0,0,0,0,0,1138,850,847,860,863,851
353,0,0,0,0,0,1,1149,815,816,828,828,816
354,0,0,0,0,0,0,1114,827,827,838,838,826
355,0,0,0,0,0,1,1130,836,836,849,846,837
356,0,0,0,0,0,0,1085,851,852,864,864,852
357,0,0,0,0,0,0,1124,822,823,835,835,823
358,0,0,0,0,0,0,1146,860,861,873,873,861
359,0,0,0,0,0,1,1138,827,828,840,840,828
360,0,0,0,0,0,1,1129,813,813,826,826,814
361,0,0,0,0,0,0,1141,766,764,777,778,767
362,0,0,0,0,0,0,1078,827,825,840,840,828
363,0,0,0,0,0,1,1130,832,830,843,844,833
364,0,0,0,0,0,2,1080,837,836,850,850,838
