,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
97,0,2,1,2,0,1,1199,846,846,859,858,847
98,0,2,1,2,0,1,1221,830,831,843,843,830
99,0,2,0,1,0,0,1168,874,875,887,885,873
100,0,2,0,1,0,1,1144,849,850,862,861,850
101,0,2,0,1,0,0,1078,831,830,844,842,831
102,1,2,0,0,0,0,1177,796,796,808,806,796
103,1,2,0,0,0,0,1209,824,824,836,837,824
104,1,2,0,0,0,1,1148,872,872,884,884,872
105,1,1,0,0,0,0,1153,818,818,830,830,818
106,1,1,0,0,0,0,1204,812,812,825,824,813
107,1,1,0,0,0,1,1129,804,803,815,815,803
108,1,0,0,0,0,1,1165,869,866,881,881,870
109,1,0,0,0,0,0,1136,792,793,805,805,793
110,0,0,1,0,1,0,1114,851,850,863,864,852
111,0,0,1,0,0,1,1154,845,846,858,858,846
112,1,0,1,0,0,0,1160,802,803,814,815,803
113,1,0,1,0,0,1,1105,814,815,827,827,815
114,1,0,1,0,0,1,1141,802,799,815,814,803
115,0,1,1,0,1,2,1140,865,866,876,877,866
116,0,1,1,0,0,0,1133,792,792,804,805,793
117,0,1,1,0,0,0,1169,846,847,858,859,847
118,0,0,1,0,0,1,1181,855,855,867,867,854
119,0,0,1,0,0,0,1189,835,835,848,848,836
120,0,0,1,0,0,1,1218,834,834,846,846,835
121,0,0,0,0,0,0,1121,823,823,836,836,824
122,0,0,0,0,0,0,1103,850,849,860,862,849
123,0,0,0,0,0,1,1145,836,836,848,848,836
124,0,0,0,0,0,1,1182,826,825,839,837,826
125,0,0,0,0,0,0,1161,879,879,889,889,879
126,0,0,0,0,0,2,1090,837,838,847,849,838
127,0,0,0,0,0,2,1095,873,868,884,883,872
128,0,0,0,0,0,0,1119,848,849,861,860,849
129,0,0,0,0,0,0,1109,798,799,807,811,799
130,0,0,0,0,0,0,1101,802,803,814,815,802
131,0,0,0,0,0,1,1119,846,845,859,859,847
132,0,0,0,0,0,1,1176,885,885,898,898,886
133,0,0,0,0,0,0,1103,856,857,868,869,856
134,0,0,0,0,0,0,1155,811,811,824,823,811
135,0,0,0,0,0,1,1107,846,847,859,858,847
136,0,0,0,0,0,1,1104,829,830,841,842,830
137,0,0,0,0,0,0,1144,835,836,848,848,836
138,0,0,0,0,0,2,1221,849,849,860,861,850
139,0,0,0,0,0,0,1084,812,813,825,825,813
140,0,0,0,0,0,1,1146,834,835,847,847,835
141,0,0,0,0,0,1,1171,833,833,845,845,833
142,0,0,0,0,0,1,1089,833,834,846,846,834
143,0,0,0,0,0,1,1136,848,849,861,861,849
144,0,0,0,0,0,0,1194,793,793,806,805,794
145,0,0,0,0,0,0,1164,859,860,871,871,859
146,0,0,0,0,0,0,1124,879,879,891,892,880
147,0,0,0,0,0,0,1117,847,848,860,860,848
148,0,0,0,0,0,0,1171,823,824,836,834,820
149,0,0,0,0,0,1,1178,815,816,828,828,816
150,0,0,0,0,0,0,1113,799,797,809,812,800
151,0,0,0,0,0,0,1132,830,831,840,842,830
152,0,0,0,0,0,0,1130,830,831,840,841,831
153,0,0,0,0,0,0,1097,851,852,863,864,852
154,0,0,0,0,0,0,1164,827,827,840,839,827
155,0,0,0,0,0,1,1162,833,833,846,845,834
156,0,0,0,0,0,1,1116,899,898,911,911,900
157,0,0,0,0,0,3,1147,802,800,814,815,799
158,0,0,0,0,0,1,1148,841,825,847,845,835
159,0,0,0,0,0,0,1131,854,853,867,867,849
160,0,0,0,0,0,2,1158,835,836,848,848,835
161,0,0,0,0,0,0,1115,826,825,837,838,826
162,0,0,0,0,0,0,1121,852,851,862,865,852
163,0,0,0,0,0,1,1158,882,883,894,895,882
164,0,0,0,0,0,1,1172,785,785,798,797,786
165,0,0,0,0,0,2,1102,871,871,884,884,871
166,0,0,0,0,0,4,1176,817,818,830,830,818
167,0,0,0,0,0,1,1158,817,817,829,830,818
168,0,0,0,0,0,0,1150,794,795,807,807,793
169,0,0,0,0,0,0,1170,791,791,804,804,792
170,0,0,0,0,0,2,1181,801,802,814,814,802
171,0,0,0,0,0,1,1196,794,795,807,806,795
172,0,0,0,0,0,0,1133,853,854,866,866,854
173,0,0,0,0,0,1,1118,819,820,832,832,820
174,0,0,0,0,0,0,1156,806,807,819,819,807
175,0,0,0,0,0,0,1116,874,873,886,885,873
176,0,0,0,0,0,0,1160,888,887,900,900,888
177,0,0,0,0,0,0,1138,815,815,828,828,816
178,0,0,0,0,0,1,1170,821,818,830,833,820
179,0,0,0,0,0,0,1119,860,860,873,872,861
180,0,0,0,0,0,2,1157,839,839,852,852,840
181,0,0,0,0,0,0,1141,838,838,850,851,838
182,0,0,0,0,0,0,1162,847,848,860,860,848
183,0,0,0,0,0,0,1183,843,841,853,853,842
184,0,0,0,0,0,2,1114,801,800,813,813,801
185,0,0,0,0,0,0,1148,839,840,852,852,840
186,0,0,0,0,0,2,1169,902,901,914,914,903
187,0,0,0,0,0,3,1192,837,838,850,850,838
188,0,0,0,0,0,0,1180,787,787,799,799,787
189,0,0,0,0,0,1,1106,825,826,838,838,826
190,0,0,0,0,0,0,1213,859,860,872,867,860
191,0,0,0,0,0,0,1118,800,799,810,811,801
192,0,0,0,0,0,1,1173,829,830,842,842,830
193,0,0,0,0,0,2,1161,808,807,816,820,808
194,0,0,0,0,0,1,1272,774,775,787,787,775
195,0,0,0,0,0,1,1108,853,854,866,866,854
196,0,0,0,0,0,0,1117,833,834,846,846,834
197,0,0,0,0,0,0,1102,843,844,851,856,844
198,0,0,0,0,0,0,1168,788,787,801,801,789
199,0,0,0,0,0,0,1118,838,838,851,851,836
200,0,0,0,0,0,1,1182,801,802,814,814,800
201,0,0,0,0,0,0,1171,821,822,832,832,818
202,0,0,0,0,0,0,1090,811,811,823,823,811
203,0,0,0,0,0,3,1190,839,840,850,852,840
204,0,0,0,0,0,1,1115,865,864,876,878,864
205,0,0,0,0,0,0,1154,861,861,873,874,861
206,0,0,0,0,0,0,1130,856,857,869,869,857
207,0,0,0,0,0,0,1157,851,850,864,863,852
208,0,0,0,0,0,1,1159,792,793,802,803,793
209,0,0,0,0,0,0,1158,844,845,856,857,845
210,0,0,0,0,0,0,1141,821,820,834,834,822
211,0,0,0,0,0,0,1188,798,798,811,811,799
212,0,0,0,0,0,1,1123,794,790,806,807,795
213,0,0,0,0,0,3,1140,865,866,878,878,866
214,0,0,0,0,0,0,1101,857,857,870,870,857
215,0,0,0,0,0,1,1129,841,842,854,854,842
216,0,0,0,0,0,0,1173,820,817,833,833,821
217,0,0,0,0,0,0,1102,857,858,870,870,858
218,0,0,0,0,0,0,1207,809,810,821,821,810
219,0,0,0,0,0,2,1126,785,785,797,797,785
220,0,0,0,0,0,1,1250,857,858,869,868,858
221,0,0,0,0,0,1,1118,786,787,799,799,787
222,0,0,0,0,0,1,1187,788,786,799,801,789
223,0,0,0,0,0,1,1179,805,806,815,818,801
224,0,0,0,0,0,1,1114,820,820,832,832,820
225,0,0,0,0,0,0,1114,809,810,822,822,809
226,0,0,0,0,0,1,1170,820,819,829,833,821
227,0,0,0,0,0,3,1196,857,857,869,870,857
228,0,0,0,0,0,1,1164,819,820,831,832,820
229,0,0,0,0,0,0,1075,853,854,866,866,854
230,0,0,0,0,0,0,1152,820,818,826,833,821
231,0,0,0,0,0,1,1149,830,828,843,843,831
232,0,0,0,0,0,0,1161,839,840,843,852,840
233,0,0,0,0,0,2,1150,813,814,826,824,814
234,0,0,0,0,0,1,1094,832,833,845,845,833
235,0,0,0,0,0,1,1140,840,841,853,852,841
236,0,0,0,0,0,2,1151,817,816,828,828,816
237,0,0,0,0,0,1,1179,778,778,790,790,777
238,0,0,0,0,0,0,1096,807,808,813,812,808
239,0,0,0,0,0,1,1180,811,811,824,824,812
240,0,0,0,0,0,1,1148,857,858,870,870,858
241,0,0,0,0,0,0,1183,801,801,810,810,802
242,0,0,0,0,0,0,1118,796,797,808,808,796
243,0,0,0,0,0,0,1162,866,866,878,879,867
244,0,0,0,0,0,1,1149,888,889,901,901,889
245,0,0,0,0,0,0,1183,820,820,832,830,820
246,0,0,0,0,0,2,1200,819,820,832,832,820
247,0,0,0,0,0,0,1172,849,849,861,861,849
248,0,0,0,0,0,0,1158,806,807,819,819,807
249,0,0,0,0,0,0,1266,832,833,845,845,833
250,0,0,0,0,0,1,1134,807,807,819,819,807
251,0,0,0,0,0,2,1132,814,814,826,826,814
252,0,0,0,0,0,1,1195,819,819,829,829,818
253,0,0,0,0,0,0,1167,811,812,821,822,812
254,0,0,0,0,0,0,1148,831,831,843,843,832
255,0,0,0,0,0,0,1217,848,849,861,861,849
256,0,0,0,0,0,1,1174,890,890,901,902,889
257,0,0,0,0,0,0,1146,852,851,863,865,853
258,0,0,0,0,0,0,1139,846,847,857,857,846
259,0,0,0,0,0,3,1180,843,843,855,856,843
260,0,0,0,0,0,0,1090,798,799,811,811,799
261,0,0,0,0,0,0,1181,860,861,871,871,860
262,0,0,0,0,0,0,1156,820,821,833,832,821
263,0,0,0,0,0,0,1159,821,822,834,834,822
264,0,0,0,0,0,0,1161,848,847,859,861,847
265,0,0,0,0,0,1,1133,834,833,846,845,834
266,0,0,0,0,0,1,1123,812,812,824,821,811
267,0,0,0,0,0,1,1110,864,862,876,877,864
268,0,0,0,0,0,0,1072,840,841,852,853,841
269,0,0,0,0,0,1,1185,757,758,770,770,758
270,0,0,0,0,0,3,1193,832,832,845,845,832
271,0,0,0,0,0,0,1112,791,792,804,804,792
272,0,0,0,0,0,0,1170,839,840,852,852,840
273,0,0,0,0,0,0,1195,843,843,854,855,843
274,0,0,0,0,0,0,1156,806,806,819,819,807
275,0,0,0,0,0,2,1098,748,749,761,761,749
276,0,0,0,0,0,0,1133,789,789,801,802,790
277,0,0,0,0,0,0,1127,836,836,848,848,836
278,0,0,0,0,0,0,1145,859,856,871,871,859
279,0,0,0,0,0,1,1158,841,842,854,854,842
280,0,0,0,0,0,0,1094,819,819,832,829,820
281,0,0,0,0,0,1,1098,842,842,854,854,842
282,0,0,0,0,0,1,1136,823,823,835,835,823
283,0,0,0,0,0,1,1183,806,806,818,819,806
284,0,0,0,0,0,1,1178,870,871,883,883,871
285,0,0,0,0,0,4,1115,855,855,867,868,856
286,0,0,0,0,0,0,1188,843,842,856,856,844
287,0,0,0,0,0,1,1125,879,880,891,892,880
288,0,0,0,0,0,0,1158,862,863,875,875,863
289,0,0,0,0,0,1,1112,797,798,808,810,794
290,0,0,0,0,0,0,1163,838,839,851,851,839
291,0,0,0,0,0,2,1137,831,831,843,844,832
292,0,0,0,0,0,2,1134,804,802,817,817,805
293,0,0,0,0,0,1,1121,839,840,852,852,839
294,0,0,0,0,0,0,1156,824,825,837,835,825
295,0,0,0,0,0,1,1111,833,834,846,844,834
296,0,0,0,0,0,0,1136,858,857,870,871,857
297,0,0,0,0,0,0,1156,883,884,896,896,884
298,0,0,0,0,0,2,1122,864,863,876,877,863
299,0,0,0,0,0,0,1176,860,861,873,873,861
300,0,0,0,0,0,0,1152,806,804,816,816,807
301,0,0,0,0,0,0,1172,856,854,868,868,857
302,0,0,0,0,0,0,1116,831,831,841,843,832
303,0,0,0,0,0,0,1147,844,845,857,857,845
304,0,0,0,0,0,0,1145,833,832,846,845,833
305,0,0,0,0,0,1,1212,852,842,863,863,853
306,0,0,0,0,0,1,1207,843,844,854,856,844
307,0,0,0,0,0,0,1136,840,839,853,851,841
308,0,0,0,0,0,0,1148,801,800,813,814,802
309,0,0,0,0,0,0,1218,824,824,837,836,824
310,0,0,0,0,0,0,1146,803,804,816,816,804
311,0,0,0,0,0,1,1127,832,833,845,845,833
312,0,0,0,0,0,2,1131,816,815,829,829,817
313,0,0,0,0,0,0,1128,826,827,839,839,825
314,0,0,0,0,0,1,1167,793,794,803,806,792
315,0,0,0,0,0,1,1184,775,775,788,787,776
316,0,0,0,0,0,1,1155,804,804,816,815,804
317,0,0,0,0,0,1,1187,785,786,798,798,786
318,0,0,0,0,0,1,1146,809,809,821,822,810
319,0,0,0,0,0,1,1150,813,812,822,825,813
320,0,0,0,0,0,0,1129,846,843,859,859,847
321,0,0,0,0,0,2,1092,852,852,865,865,850
322,0,0,0,0,0,2,1118,803,804,814,816,804
323,0,0,0,0,0,1,1191,814,815,827,827,814
324,0,0,0,0,0,0,1117,837,837,850,850,838
325,0,0,0,0,0,0,1184,841,841,853,853,841
326,0,0,0,0,0,1,1166,856,853,865,866,857
327,0,0,0,0,0,0,1161,849,850,862,861,850
328,0,0,0,0,0,0,1184,901,902,914,914,902
329,0,0,0,0,0,1,1206,804,804,817,816,805
330,0,0,0,0,0,0,1173,801,799,811,812,800
331,0,0,0,0,0,1,1126,810,810,823,823,811
332,0,0,0,0,0,0,1178,839,840,852,851,838
333,0,0,0,0,0,0,1156,839,840,852,852,840
334,0,0,0,0,0,0,1162,858,859,870,871,859
335,0,0,0,0,0,0,1124,837,836,850,848,836
336,0,0,0,0,0,1,1112,835,836,848,848,836
337,0,0,0,0,0,1,1169,757,756,769,769,758
338,0,0,0,0,0,2,1109,798,799,811,811,799
339,0,0,0,0,0,0,1124,826,827,838,839,826
340,0,0,0,0,0,0,1182,827,827,838,840,827
341,0,0,0,0,0,2,1134,887,888,897,899,887
342,0,0,0,0,0,1,1180,849,850,860,862,849
343,0,0,0,0,0,2,1123,854,855,867,867,855
344,0,0,0,0,0,3,1098,852,853,865,865,850
345,0,0,0,0,0,0,1152,743,744,756,756,744
346,0,0,0,0,0,1,1063,857,858,870,870,858
347,0,0,0,0,0,0,1139,819,820,832,832,820
348,0,0,0,0,0,2,1134,859,857,872,871,859
349,0,0,0,0,0,2,1142,831,831,841,844,832
350,0,0,0,0,0,1,1171,821,821,833,833,821
351,0,0,0,0,0,0,1132,832,830,844,845,832
352,0,0,0,0,0,1,1185,856,855,869,869,857
353,0,0,0,0,0,0,1210,813,814,826,826,814
354,0,0,0,0,0,1,1193,823,822,834,832,824
355,0,0,0,0,0,0,1129,863,863,875,872,864
356,0,0,0,0,0,1,1168,840,838,853,853,841
357,0,0,0,0,0,0,1123,828,829,839,841,829
358,0,0,0,0,0,0,1171,801,802,814,810,802
359,0,0,0,0,0,1,1112,832,829,845,845,833
360,0,0,0,0,0,0,1110,785,785,797,797,785
361,0,0,0,0,0,0,1139,782,783,795,795,783
362,0,0,0,0,0,0,1127,833,833,846,846,834
363,0,0,0,0,0,1,1148,807,804,820,818,808
364,0,0,0,0,0,0,1150,815,816,828,828,816
