,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
50,31,432,176,112,12,1,1104,838,839,850,851,839
51,23,379,150,98,13,0,1117,822,821,832,835,823
52,20,316,135,94,6,0,1088,837,837,849,849,837
53,19,272,118,77,6,2,1180,811,811,824,823,811
54,17,243,105,61,4,1,1169,809,809,821,821,809
55,14,212,91,52,8,0,1066,831,830,842,840,830
56,10,190,80,41,5,0,1095,877,877,888,890,878
57,11,162,69,41,2,0,1168,794,795,807,807,795
58,11,148,61,33,2,2,1107,809,810,820,822,810
59,11,130,53,25,3,0,1158,819,820,832,829,820
60,4,118,50,23,7,0,1157,844,844,857,856,845
61,5,102,44,17,2,1,1175,850,848,860,862,848
62,5,86,38,18,3,1,1161,801,802,813,814,802
63,6,69,31,17,0,1,1202,900,900,912,913,901
64,9,53,27,18,0,0,1142,814,814,827,827,814
65,6,46,24,16,4,0,1184,828,829,841,837,829
66,6,40,22,14,1,0,1223,853,850,865,866,852
67,3,37,19,13,3,1,1049,817,818,830,829,818
68,4,32,15,13,0,0,1149,799,800,812,812,800
69,1,28,13,12,4,2,1128,801,800,814,814,800
70,2,24,12,9,0,0,1127,859,859,872,872,860
71,2,22,11,8,0,1,1185,830,826,842,842,831
72,2,18,10,6,0,0,1174,873,874,886,886,874
73,2,17,10,5,0,1,1138,855,855,868,867,856
74,4,14,9,4,0,0,1137,898,898,910,910,898
75,5,14,7,3,1,0,1135,838,839,849,850,838
76,5,11,3,3,1,1,1115,811,812,824,824,812
77,2,10,3,3,3,0,1141,839,838,851,850,839
78,1,10,2,3,1,0,1150,882,882,895,895,883
79,1,9,2,2,0,1,1095,844,845,857,857,845
80,1,6,2,2,0,0,1137,894,895,905,907,895
81,1,4,2,1,0,2,1151,821,820,832,834,820
82,1,4,2,1,0,1,1129,832,833,844,845,833
83,0,4,3,1,1,1,1152,818,819,831,831,819
84,0,4,3,1,0,2,1174,818,819,831,829,819
85,0,4,2,1,0,0,1176,838,839,850,850,839
86,0,4,0,1,0,0,1117,833,834,845,846,834
87,0,4,0,1,0,0,1147,847,848,860,856,847
88,0,3,0,0,0,1,1218,863,861,876,873,864
89,0,3,0,0,0,1,1123,829,826,840,840,828
90,0,2,0,0,0,1,1156,841,842,854,854,842
91,0,2,0,0,0,0,1205,849,850,861,862,847
92,0,2,0,0,0,1,1105,865,865,876,875,866
93,0,2,0,0,0,1,1166,854,855,867,867,855
94,0,2,0,0,0,1,1170,851,852,864,864,852
95,0,1,0,0,0,0,1056,811,812,824,824,812
96,0,1,0,0,0,0,1170,827,826,833,839,828
97,0,1,0,0,0,0,1115,814,813,827,827,815
98,0,1,0,0,0,1,1114,802,802,813,815,802
99,0,1,0,0,0,1,1153,893,893,905,905,893
100,0,1,0,0,0,1,1185,817,818,830,830,818
101,0,1,0,0,0,4,1085,858,857,871,871,859
102,0,1,0,0,0,1,1122,815,815,827,828,815
103,0,1,0,0,0,0,1128,824,824,836,836,825
104,1,1,0,0,0,1,1141,847,845,860,860,848
105,1,1,0,0,0,0,1131,876,877,889,889,877
106,0,2,0,0,1,0,1155,810,811,823,823,808
107,0,1,0,0,0,0,1169,815,816,826,828,816
108,0,1,0,0,0,1,1140,856,857,869,869,857
109,0,1,0,0,0,0,1175,814,814,826,826,814
110,1,1,0,0,0,3,1162,815,816,828,823,815
111,1,0,0,0,0,0,1165,831,831,841,844,832
112,1,0,0,0,0,1,1187,835,836,848,848,836
113,1,0,0,0,0,0,1104,847,848,860,860,848
114,1,0,0,0,0,1,1182,849,848,860,862,846
115,1,0,0,0,0,0,1127,804,805,815,817,805
116,1,0,0,0,0,2,1172,851,852,864,864,852
117,1,0,0,0,0,1,1129,843,842,854,856,842
118,1,0,0,0,0,0,1197,828,826,841,838,828
119,1,0,0,0,0,0,1179,849,849,861,860,849
120,0,1,0,0,1,1,1165,854,855,867,865,855
121,0,1,0,0,0,0,1163,884,884,896,891,879
122,0,1,0,0,0,1,1121,842,842,855,854,843
123,0,1,0,0,0,1,1172,898,899,908,911,899
124,1,1,0,0,0,0,1106,812,813,825,823,811
125,0,2,0,0,1,0,1128,816,811,826,828,814
126,0,2,0,0,0,0,1219,833,834,844,846,834
127,1,2,0,0,0,4,1166,813,813,823,826,813
128,0,3,0,0,1,1,1112,836,834,846,848,836
129,0,3,0,0,0,0,1219,759,758,772,770,760
130,0,3,0,0,0,0,1064,863,863,876,875,863
131,1,3,0,0,0,4,1163,856,857,869,869,857
132,1,2,1,0,1,1,1130,876,877,887,887,877
133,1,1,1,0,0,0,1169,830,827,842,839,830
134,1,1,0,0,0,1,1093,867,868,879,880,867
135,0,1,0,0,1,0,1146,794,795,807,807,795
136,0,0,0,0,0,0,1159,859,857,870,871,859
137,0,0,0,0,0,5,1075,865,866,878,878,866
138,0,0,0,0,0,2,1108,810,810,822,822,810
139,0,0,0,0,0,2,1172,828,826,836,839,828
140,0,0,0,0,0,0,1154,799,799,811,811,799
141,0,0,0,0,0,0,1194,822,822,834,835,823
142,0,0,0,0,0,0,1145,814,814,826,827,815
143,0,0,0,0,0,0,1179,798,796,809,810,799
144,0,0,0,0,0,1,1173,865,866,877,875,866
145,0,0,0,0,0,0,1186,848,843,860,861,849
146,0,0,0,0,0,0,1164,891,892,901,902,890
147,0,0,0,0,0,0,1120,809,808,819,819,808
148,0,0,0,0,0,0,1183,845,846,858,858,846
149,0,0,0,0,0,0,1132,834,835,847,846,835
150,0,0,0,0,0,2,1155,835,836,848,847,836
151,0,0,0,0,0,1,1141,790,791,803,803,789
152,0,0,0,0,0,2,1116,819,820,832,832,820
153,0,0,0,0,0,0,1169,853,852,864,864,852
154,0,0,0,0,0,0,1190,823,823,836,836,824
155,0,0,0,0,0,1,1108,802,802,815,815,803
156,0,0,0,0,0,0,1190,859,859,872,871,859
157,0,0,0,0,0,0,1154,883,883,896,895,883
158,0,0,0,0,0,1,1106,874,875,886,886,874
159,0,0,0,0,0,0,1199,842,843,852,855,843
160,0,0,0,0,0,2,1216,824,825,837,837,824
161,0,0,0,0,0,0,1184,830,830,841,843,830
162,0,0,0,0,0,0,1118,847,847,859,859,847
163,0,0,0,0,0,0,1163,858,858,870,871,858
164,0,0,0,0,0,0,1141,831,831,843,843,832
165,0,0,0,0,0,0,1160,807,808,820,820,808
166,0,0,0,0,0,0,1192,880,881,893,893,881
167,0,0,0,0,0,0,1147,821,819,833,833,821
168,0,0,0,0,0,2,1185,882,876,888,895,883
169,0,0,0,0,0,1,1212,818,819,831,831,819
170,0,0,0,0,0,0,1173,833,832,844,844,831
171,0,0,0,0,0,1,1166,849,850,862,861,850
172,0,0,0,0,0,0,1176,879,879,890,890,878
173,0,0,0,0,0,0,1200,843,844,856,856,844
174,0,0,0,0,0,0,1159,882,883,894,895,883
175,0,0,0,0,0,1,1158,833,828,844,844,833
176,0,0,0,0,0,2,1168,817,812,826,830,818
177,0,0,0,0,0,0,1112,878,877,889,891,879
178,0,0,0,0,0,1,1198,850,850,863,861,850
179,0,0,0,0,0,2,1142,812,812,823,824,810
180,0,0,0,0,0,0,1116,856,857,869,869,857
181,0,0,0,0,0,1,1149,842,843,854,855,843
182,0,0,0,0,0,1,1111,809,808,820,820,807
183,0,0,0,0,0,0,1217,790,791,803,803,791
184,0,0,0,0,0,1,1141,826,827,839,839,827
185,0,0,0,0,0,0,1172,815,816,828,828,813
186,0,0,0,0,0,1,1140,831,832,844,844,832
187,0,0,0,0,0,0,1193,877,878,888,890,878
188,0,0,0,0,0,1,1137,815,815,827,827,815
189,0,0,0,0,0,5,1142,838,838,850,851,838
190,0,0,0,0,0,1,1149,869,868,878,882,869
191,0,0,0,0,0,0,1154,754,754,760,767,751
192,0,0,0,0,0,0,1184,800,798,810,812,801
193,0,0,0,0,0,0,1097,843,843,856,856,844
194,0,0,0,0,0,0,1104,815,815,825,828,816
195,0,0,0,0,0,0,1130,821,822,834,833,822
196,0,0,0,0,0,1,1210,843,841,855,852,843
197,0,0,0,0,0,0,1173,777,778,790,790,778
198,0,0,0,0,0,1,1107,806,805,817,819,807
199,0,0,0,0,0,0,1207,845,846,858,857,845
200,0,0,0,0,0,1,1176,835,836,848,848,834
201,0,0,0,0,0,2,1101,855,853,868,867,856
202,0,0,0,0,0,0,1105,852,851,865,863,853
203,0,0,0,0,0,0,1174,866,866,878,878,866
204,0,0,0,0,0,0,1125,849,847,862,862,847
205,0,0,0,0,0,0,1082,804,804,817,816,804
206,0,0,0,0,0,1,1172,789,790,802,802,790
207,0,0,0,0,0,1,1141,827,827,839,839,827
208,0,0,0,0,0,1,1131,849,850,862,862,850
209,0,0,0,0,0,0,1135,815,815,827,827,815
210,0,0,0,0,0,1,1142,808,807,819,819,807
211,0,0,0,0,0,0,1091,815,816,827,827,815
212,0,0,0,0,0,0,1098,826,825,839,839,827
213,0,0,0,0,0,0,1156,758,758,770,769,758
214,0,0,0,0,0,2,1167,810,810,822,823,810
215,0,0,0,0,0,0,1157,809,810,822,821,810
216,0,0,0,0,0,2,1193,804,805,817,817,805
217,0,0,0,0,0,1,1175,791,792,804,804,792
218,0,0,0,0,0,0,1230,838,834,850,851,838
219,0,0,0,0,0,3,1073,878,879,891,891,879
220,0,0,0,0,0,0,1166,909,908,922,922,910
221,0,0,0,0,0,0,1201,822,821,833,833,822
222,0,0,0,0,0,0,1114,884,885,896,897,885
223,0,0,0,0,0,0,1144,822,822,835,834,822
224,0,0,0,0,0,2,1166,824,825,837,837,825
225,0,0,0,0,0,0,1191,879,879,892,892,880
226,0,0,0,0,0,0,1134,856,857,868,864,856
227,0,0,0,0,0,1,1154,821,821,832,833,821
228,0,0,0,0,0,3,1192,860,861,873,872,861
229,0,0,0,0,0,3,1130,851,848,863,863,851
230,0,0,0,0,0,0,1156,822,818,833,832,823
231,0,0,0,0,0,1,1178,855,856,868,868,856
232,0,0,0,0,0,1,1163,817,818,830,829,817
233,0,0,0,0,0,0,1138,866,866,878,879,867
234,0,0,0,0,0,1,1110,845,844,857,857,845
235,0,0,0,0,0,1,1132,830,831,843,843,831
236,0,0,0,0,0,2,1162,828,826,837,839,829
237,0,0,0,0,0,0,1184,783,784,796,796,784
238,0,0,0,0,0,3,1099,870,870,882,883,870
239,0,0,0,0,0,1,1181,749,750,762,762,750
240,0,0,0,0,0,1,1198,841,841,854,853,842
241,0,0,0,0,0,0,1190,837,838,850,850,838
242,0,0,0,0,0,2,1134,809,810,822,822,810
243,0,0,0,0,0,0,1135,824,825,836,836,825
244,0,0,0,0,0,1,1197,855,856,868,867,856
245,0,0,0,0,0,0,1198,892,893,905,904,893
246,0,0,0,0,0,1,1152,835,835,847,847,836
247,0,0,0,0,0,0,1138,817,818,828,826,817
248,0,0,0,0,0,0,1095,839,840,852,852,840
249,0,0,0,0,0,1,1170,814,814,825,827,815
250,0,0,0,0,0,0,1165,808,809,821,821,809
251,0,0,0,0,0,0,1136,825,825,838,838,825
252,0,0,0,0,0,0,1137,836,835,846,848,835
253,0,0,0,0,0,0,1178,859,859,869,870,860
254,0,0,0,0,0,3,1129,831,832,844,844,832
255,0,0,0,0,0,1,1190,870,871,882,883,871
256,0,0,0,0,0,0,1112,855,855,868,868,856
257,0,0,0,0,0,1,1199,787,786,798,800,787
258,0,0,0,0,0,1,1078,852,847,864,863,847
259,0,0,0,0,0,0,1139,793,794,804,806,794
260,0,0,0,0,0,0,1195,818,819,831,831,819
261,0,0,0,0,0,2,1165,883,883,895,895,883
262,0,0,0,0,0,0,1140,837,833,850,849,838
263,0,0,0,0,0,0,1109,874,874,886,886,874
264,0,0,0,0,0,0,1162,849,848,857,862,850
265,0,0,0,0,0,0,1160,803,803,815,816,804
266,0,0,0,0,0,0,1141,833,834,846,846,834
267,0,0,0,0,0,1,1091,796,797,805,806,795
268,0,0,0,0,0,0,1117,824,825,837,836,824
269,0,0,0,0,0,1,1219,771,772,782,783,772
270,0,0,0,0,0,0,1149,847,848,860,860,846
271,0,0,0,0,0,0,1126,837,837,849,849,838
272,0,0,0,0,0,0,1117,762,762,773,775,763
273,0,0,0,0,0,1,1116,899,900,911,911,899
274,0,0,0,0,0,3,1152,781,768,793,790,782
275,0,0,0,0,0,0,1097,826,827,839,839,827
276,0,0,0,0,0,1,1169,861,862,870,874,860
277,0,0,0,0,0,0,1143,888,883,895,901,889
278,0,0,0,0,0,0,1175,830,830,842,841,830
279,0,0,0,0,0,2,1137,878,876,890,891,879
280,0,0,0,0,0,1,1163,848,847,860,859,847
281,0,0,0,0,0,0,1162,835,836,848,848,836
282,0,0,0,0,0,1,1168,773,774,786,784,774
283,0,0,0,0,0,0,1206,866,867,879,879,867
284,0,0,0,0,0,1,1148,825,826,838,838,826
285,0,0,0,0,0,1,1149,811,812,823,823,812
286,0,0,0,0,0,0,1174,859,860,872,872,859
287,0,0,0,0,0,0,1180,804,804,817,814,804
288,0,0,0,0,0,1,1204,831,831,844,843,831
289,0,0,0,0,0,1,1161,799,800,812,812,800
290,0,0,0,0,0,0,1165,828,828,841,840,829
291,0,0,0,0,0,2,1187,858,859,871,871,859
292,0,0,0,0,0,0,1182,868,866,878,880,867
293,0,0,0,0,0,0,1186,855,855,866,868,856
294,0,0,0,0,0,1,1161,843,844,856,856,844
295,0,0,0,0,0,1,1123,833,831,843,843,832
296,0,0,0,0,0,2,1141,848,849,860,860,848
297,0,0,0,0,0,1,1166,873,872,886,886,874
298,0,0,0,0,0,2,1152,871,870,884,882,870
299,0,0,0,0,0,2,1129,809,809,821,821,809
300,0,0,0,0,0,1,1126,799,800,812,811,799
301,0,0,0,0,0,2,1115,846,845,855,857,845
302,0,0,0,0,0,0,1160,801,802,814,814,802
303,0,0,0,0,0,1,1189,814,815,827,827,815
304,0,0,0,0,0,0,1107,829,828,841,842,830
305,0,0,0,0,0,0,1126,811,810,823,824,812
306,0,0,0,0,0,0,1133,827,828,840,838,827
307,0,0,0,0,0,1,1132,820,821,833,833,821
308,0,0,0,0,0,1,1170,855,855,867,868,855
309,0,0,0,0,0,1,1176,853,854,866,866,854
310,0,0,0,0,0,0,1091,853,853,865,865,854
311,0,0,0,0,0,1,1149,856,856,869,869,857
312,0,0,0,0,0,1,1127,879,880,890,892,879
313,0,0,0,0,0,0,1171,867,865,874,875,868
314,0,0,0,0,0,0,1113,818,819,831,831,819
315,0,0,0,0,0,2,1172,804,804,816,817,804
316,0,0,0,0,0,1,1166,902,903,915,915,903
317,0,0,0,0,0,0,1154,820,819,830,833,821
318,0,0,0,0,0,0,1166,830,831,843,839,829
319,0,0,0,0,0,1,1150,852,853,865,864,853
320,0,0,0,0,0,1,1144,838,839,851,851,839
321,0,0,0,0,0,2,1165,796,795,808,807,795
322,0,0,0,0,0,0,1144,842,843,855,855,843
323,0,0,0,0,0,2,1191,818,819,830,829,817
324,0,0,0,0,0,1,1146,850,851,863,863,851
325,0,0,0,0,0,0,1180,848,848,860,861,848
326,0,0,0,0,0,0,1105,876,877,889,889,877
327,0,0,0,0,0,0,1171,871,872,884,884,872
328,0,0,0,0,0,0,1117,840,835,853,846,837
329,0,0,0,0,0,1,1135,822,822,832,834,823
330,0,0,0,0,0,0,1157,805,806,818,818,806
331,0,0,0,0,0,1,1145,860,857,868,873,861
332,0,0,0,0,0,1,1196,832,832,844,842,832
333,0,0,0,0,0,0,1134,812,811,824,824,813
334,0,0,0,0,0,0,1147,801,802,814,814,802
335,0,0,0,0,0,1,1168,844,844,857,857,845
336,0,0,0,0,0,0,1097,872,871,883,885,872
337,0,0,0,0,0,1,1132,808,809,821,821,809
338,0,0,0,0,0,0,1124,815,816,828,828,816
339,0,0,0,0,0,1,1168,870,871,883,883,871
340,0,0,0,0,0,0,1158,886,884,896,896,886
341,0,0,0,0,0,1,1138,856,856,868,868,856
342,0,0,0,0,0,0,1121,809,810,820,822,810
343,0,0,0,0,0,0,1233,787,787,800,800,788
344,0,0,0,0,0,1,1178,834,835,846,847,835
345,0,0,0,0,0,2,1217,805,806,818,818,806
346,0,0,0,0,0,0,1135,820,821,833,833,819
347,0,0,0,0,0,0,1141,805,806,818,818,806
348,0,0,0,0,0,3,1147,851,852,864,864,852
349,0,0,0,0,0,0,1123,856,853,861,868,856
350,0,0,0,0,0,2,1141,875,876,888,887,876
351,0,0,0,0,0,0,1118,849,850,862,862,850
352,0,0,0,0,0,0,1120,812,812,824,823,811
353,0,0,0,0,0,2,1179,835,836,848,848,836
354,0,0,0,0,0,1,1072,849,850,862,862,850
355,0,0,0,0,0,3,1191,881,880,894,894,882
356,0,0,0,0,0,2,1153,838,839,851,851,839
357,0,0,0,0,0,0,1138,865,865,878,878,866
358,0,0,0,0,0,0,1149,840,841,850,852,841
359,0,0,0,0,0,0,1160,793,793,805,805,791
360,0,0,0,0,0,1,1135,794,795,805,807,794
361,0,0,0,0,0,0,1074,862,863,875,875,863
362,0,0,0,0,0,0,1201,857,856,868,870,856
363,0,0,0,0,0,0,1121,834,834,846,846,834
364,0,0,0,0,0,1,1132,851,852,864,864,852
