,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
80,7,41,16,9,4,1,1078,839,838,850,850,834
81,4,37,10,8,3,0,1141,798,799,811,811,799
82,5,31,9,7,1,1,1091,828,828,841,840,828
83,5,30,9,6,0,0,1154,822,821,833,833,821
84,2,29,7,5,4,1,1097,853,854,859,865,853
85,2,26,7,5,1,0,1129,804,803,817,815,805
86,1,23,5,5,1,0,1121,833,833,844,845,833
87,2,20,4,4,0,0,1115,820,818,833,832,820
88,2,17,3,2,0,0,1181,804,805,817,817,805
89,1,17,3,2,1,1,1173,761,762,774,773,762
90,0,14,3,4,1,2,1090,829,830,842,841,830
91,1,13,2,3,0,0,1144,804,804,815,815,803
92,2,11,2,3,0,0,1144,849,848,861,861,850
93,2,10,2,3,0,1,1132,788,789,801,800,787
94,2,8,2,2,0,1,1142,835,836,842,848,836
95,2,7,2,2,0,0,1104,817,818,830,830,818
96,2,5,2,2,0,1,1103,843,843,854,855,842
97,2,5,2,2,0,1,1153,776,777,789,789,777
98,1,5,2,2,1,0,1147,797,798,810,810,797
99,1,5,2,2,0,3,1169,833,834,846,846,834
100,2,5,2,2,0,0,1079,835,836,848,846,836
101,3,5,2,1,0,0,1185,847,848,859,859,846
102,3,5,2,1,0,0,1145,814,815,827,827,815
103,2,4,2,1,1,0,1173,815,815,828,824,815
104,2,4,2,1,0,1,1158,781,782,794,794,782
105,2,4,2,1,0,0,1221,804,804,816,816,804
106,2,3,2,1,0,1,1090,816,812,824,822,815
107,1,2,2,1,1,0,1169,803,804,816,816,803
108,1,3,2,1,1,0,1147,829,828,842,840,830
109,2,3,2,1,0,0,1067,823,824,836,836,824
110,1,3,3,1,1,0,1078,849,848,860,860,850
111,1,2,3,1,0,1,1115,774,775,787,787,775
112,2,1,3,1,0,0,1165,817,816,827,827,818
113,2,1,2,1,0,1,1128,780,780,793,793,781
114,1,2,2,1,1,2,1171,817,818,830,830,818
115,2,2,2,1,0,1,1132,778,779,790,790,779
116,2,1,2,1,0,0,1101,856,857,862,869,856
117,0,2,3,1,2,0,1117,858,859,871,871,859
118,1,2,2,1,0,1,1140,810,810,822,823,811
119,1,1,2,1,0,0,1154,826,823,839,839,824
120,1,0,2,2,0,1,1124,770,770,783,782,771
121,1,0,2,1,0,1,1108,817,817,830,830,818
122,1,0,2,1,0,1,1105,880,881,893,893,880
123,1,0,2,1,0,2,1165,811,812,824,824,812
124,0,1,2,1,1,0,1140,851,850,862,864,852
125,0,1,2,1,0,0,1121,814,814,827,826,814
126,0,1,2,1,0,0,1129,807,808,820,820,808
127,0,1,2,1,0,1,1146,788,789,801,801,789
128,0,1,2,1,0,2,1146,846,846,858,857,847
129,0,1,1,0,0,1,1128,781,781,793,793,782
130,0,1,0,0,0,1,1131,781,782,794,794,782
131,0,1,0,0,0,0,1110,822,823,834,835,822
132,0,1,0,0,0,0,1120,863,864,875,875,863
133,0,1,0,0,0,0,1146,864,865,872,874,865
134,0,1,0,0,0,2,1159,811,811,823,822,812
135,0,0,0,0,0,1,1138,825,826,836,838,826
136,0,0,0,0,0,2,1093,848,849,861,861,849
137,0,0,0,0,0,0,1097,821,821,834,834,822
138,0,0,0,0,0,1,1124,808,809,821,821,809
139,0,0,0,0,0,1,1095,854,855,867,867,855
140,0,0,0,0,0,0,1204,832,833,845,844,833
141,0,0,0,0,0,1,1076,829,826,838,838,830
142,0,0,0,0,0,0,1124,841,841,853,854,841
143,0,0,0,0,0,1,1102,798,796,808,810,797
144,0,0,0,0,0,3,1138,814,814,827,827,815
145,0,0,0,0,0,1,1088,804,804,814,812,804
146,0,0,0,0,0,0,1109,847,848,860,860,848
147,0,0,0,0,0,0,1118,803,801,813,813,801
148,0,0,0,0,0,0,1110,849,850,862,862,850
149,0,0,0,0,0,2,1182,860,861,873,872,860
150,0,0,0,0,0,1,1161,837,835,849,849,838
151,0,0,0,0,0,0,1176,842,843,855,855,843
152,0,0,0,0,0,0,1151,810,811,823,823,811
153,0,0,0,0,0,1,1145,846,847,859,859,847
154,0,0,0,0,0,0,1106,794,794,806,805,795
155,0,0,0,0,0,0,1158,831,831,842,844,830
156,0,0,0,0,0,1,1074,875,875,885,887,876
157,0,0,0,0,0,2,1149,813,814,826,826,814
158,0,0,0,0,0,0,1146,803,804,815,816,804
159,0,0,0,0,0,0,1091,762,763,775,774,762
160,0,0,0,0,0,1,1133,848,846,861,861,849
161,0,0,0,0,0,1,1096,826,826,838,838,826
162,0,0,0,0,0,2,1126,797,798,810,810,798
163,0,0,0,0,0,0,1134,842,835,850,853,838
164,0,0,0,0,0,0,1093,825,826,836,838,826
165,0,0,0,0,0,1,1099,825,825,836,836,823
166,0,0,0,0,0,0,1138,809,810,822,822,810
167,0,0,0,0,0,1,1145,789,790,800,800,790
168,0,0,0,0,0,0,1179,825,825,837,837,826
169,0,0,0,0,0,1,1201,811,812,824,824,812
170,0,0,0,0,0,0,1116,778,777,789,791,779
171,0,0,0,0,0,1,1190,838,837,851,851,837
172,0,0,0,0,0,3,1139,834,834,846,846,835
173,0,0,0,0,0,0,1174,844,845,853,853,845
174,0,0,0,0,0,2,1089,804,805,809,817,805
175,0,0,0,0,0,0,1056,805,805,818,817,805
176,0,0,0,0,0,3,1149,816,814,829,829,817
177,0,0,0,0,0,1,1106,870,868,883,882,871
178,0,0,0,0,0,1,1093,801,801,814,813,801
179,0,0,0,0,0,3,1090,824,825,837,837,825
180,0,0,0,0,0,0,1083,834,834,846,846,835
181,0,0,0,0,0,0,1084,797,798,810,810,798
182,0,0,0,0,0,1,1143,784,783,795,797,785
183,0,0,0,0,0,0,1110,842,842,855,854,843
184,0,0,0,0,0,1,1178,821,821,833,832,820
185,0,0,0,0,0,0,1155,821,822,832,833,822
186,0,0,0,0,0,0,1121,811,812,824,824,812
187,0,0,0,0,0,0,1103,771,772,784,784,772
188,0,0,0,0,0,3,1150,811,812,824,824,812
189,0,0,0,0,0,1,1157,830,831,841,843,831
190,0,0,0,0,0,0,1140,865,863,878,878,863
191,0,0,0,0,0,0,1071,831,832,844,844,832
192,0,0,0,0,0,2,1133,835,836,848,848,836
193,0,0,0,0,0,1,1109,858,859,871,871,859
194,0,0,0,0,0,1,1161,819,820,831,832,820
195,0,0,0,0,0,0,1177,802,801,813,813,803
196,0,0,0,0,0,1,1146,909,910,922,922,910
197,0,0,0,0,0,0,1147,833,834,845,845,833
198,0,0,0,0,0,0,1140,874,874,887,887,875
199,0,0,0,0,0,1,1123,793,793,806,806,794
200,0,0,0,0,0,0,1112,833,834,846,846,834
201,0,0,0,0,0,0,1177,838,839,851,851,839
202,0,0,0,0,0,0,1140,813,814,826,826,814
203,0,0,0,0,0,0,1122,806,807,819,819,807
204,0,0,0,0,0,0,1153,839,839,851,851,839
205,0,0,0,0,0,0,1114,853,854,864,866,851
206,0,0,0,0,0,0,1133,822,823,835,835,823
207,0,0,0,0,0,0,1167,879,878,892,890,879
208,0,0,0,0,0,0,1144,818,819,829,829,819
209,0,0,0,0,0,0,1149,844,845,856,857,844
210,0,0,0,0,0,0,1096,824,824,835,836,824
211,0,0,0,0,0,0,1157,836,835,849,847,837
212,0,0,0,0,0,0,1075,842,839,853,855,843
213,0,0,0,0,0,1,1116,829,830,842,842,830
214,0,0,0,0,0,0,1107,810,810,822,822,810
215,0,0,0,0,0,0,1130,817,818,830,830,818
216,0,0,0,0,0,0,1096,818,819,831,831,819
217,0,0,0,0,0,0,1087,813,813,824,826,813
218,0,0,0,0,0,1,1129,802,803,811,811,803
219,0,0,0,0,0,2,1184,789,788,799,801,789
220,0,0,0,0,0,0,1138,871,872,881,883,872
221,0,0,0,0,0,0,1107,812,813,825,825,813
222,0,0,0,0,0,0,1175,834,834,846,846,833
223,0,0,0,0,0,2,1187,801,802,813,814,802
224,0,0,0,0,0,0,1064,795,796,808,808,796
225,0,0,0,0,0,0,1151,797,798,810,810,798
226,0,0,0,0,0,1,1065,778,778,791,790,779
227,0,0,0,0,0,0,1156,821,821,834,832,822
228,0,0,0,0,0,1,1120,859,852,872,864,860
229,0,0,0,0,0,0,1118,790,788,803,803,791
230,0,0,0,0,0,2,1137,835,836,848,848,836
231,0,0,0,0,0,1,1139,764,765,777,776,764
232,0,0,0,0,0,1,1165,838,837,851,849,838
233,0,0,0,0,0,1,1207,776,777,789,789,777
234,0,0,0,0,0,1,1147,820,817,833,829,820
235,0,0,0,0,0,1,1117,843,843,855,856,843
236,0,0,0,0,0,0,1157,799,800,810,812,800
237,0,0,0,0,0,0,1114,840,841,853,853,841
238,0,0,0,0,0,2,1132,826,827,839,839,827
239,0,0,0,0,0,0,1154,864,865,877,877,865
240,0,0,0,0,0,0,1123,795,794,807,806,796
241,0,0,0,0,0,1,1158,834,835,847,845,835
242,0,0,0,0,0,1,1141,800,801,812,813,801
243,0,0,0,0,0,0,1156,795,796,808,804,796
244,0,0,0,0,0,1,1132,845,844,858,858,845
245,0,0,0,0,0,2,1137,822,822,829,829,823
246,0,0,0,0,0,1,1135,796,795,808,807,797
247,0,0,0,0,0,0,1110,846,847,857,859,847
248,0,0,0,0,0,2,1114,859,860,872,872,860
249,0,0,0,0,0,2,1119,769,770,781,782,770
250,0,0,0,0,0,0,1187,854,853,866,866,854
251,0,0,0,0,0,1,1155,827,828,840,838,826
252,0,0,0,0,0,2,1166,816,817,829,829,816
253,0,0,0,0,0,0,1189,816,817,828,829,817
254,0,0,0,0,0,0,1099,845,846,858,858,846
255,0,0,0,0,0,1,1082,808,809,820,818,808
256,0,0,0,0,0,2,1155,794,795,807,807,795
257,0,0,0,0,0,1,1112,810,808,823,821,811
258,0,0,0,0,0,0,1112,802,802,813,813,802
259,0,0,0,0,0,2,1142,795,796,808,808,796
260,0,0,0,0,0,3,1140,822,823,835,835,823
261,0,0,0,0,0,0,1168,794,794,806,807,795
262,0,0,0,0,0,0,1078,753,754,766,766,754
263,0,0,0,0,0,0,1087,831,832,844,843,831
264,0,0,0,0,0,0,1113,797,797,809,809,798
265,0,0,0,0,0,1,1125,832,833,845,845,833
266,0,0,0,0,0,2,1130,789,790,802,802,790
267,0,0,0,0,0,0,1190,828,828,841,841,829
268,0,0,0,0,0,2,1085,851,852,864,864,852
269,0,0,0,0,0,1,1162,796,796,808,809,797
270,0,0,0,0,0,2,1175,764,765,776,777,765
271,0,0,0,0,0,1,1185,825,826,838,838,826
272,0,0,0,0,0,0,1155,856,855,869,868,857
273,0,0,0,0,0,1,1094,802,803,815,815,803
274,0,0,0,0,0,0,1147,817,817,829,829,818
275,0,0,0,0,0,2,1147,860,861,873,873,861
276,0,0,0,0,0,0,1130,807,808,820,820,808
277,0,0,0,0,0,2,1199,797,798,810,810,798
278,0,0,0,0,0,1,1097,794,795,806,807,795
279,0,0,0,0,0,2,1198,814,814,826,827,815
280,0,0,0,0,0,0,1115,798,799,810,811,799
281,0,0,0,0,0,1,1133,778,779,789,789,779
282,0,0,0,0,0,1,1190,849,849,862,862,850
283,0,0,0,0,0,1,1134,842,842,854,854,842
284,0,0,0,0,0,0,1146,822,823,835,833,823
285,0,0,0,0,0,1,1095,854,854,867,867,855
286,0,0,0,0,0,1,1093,787,788,800,799,787
287,0,0,0,0,0,1,1189,785,786,798,798,786
288,0,0,0,0,0,3,1100,826,827,835,839,826
289,0,0,0,0,0,1,1140,808,809,820,821,808
290,0,0,0,0,0,0,1136,788,789,800,800,789
291,0,0,0,0,0,1,1153,791,792,804,803,792
292,0,0,0,0,0,0,1115,751,751,763,763,751
293,0,0,0,0,0,0,1158,794,795,807,807,795
294,0,0,0,0,0,1,1102,806,807,819,819,807
295,0,0,0,0,0,1,1111,795,794,807,807,794
296,0,0,0,0,0,0,1109,835,832,848,848,836
297,0,0,0,0,0,2,1164,814,815,827,825,814
298,0,0,0,0,0,0,1114,813,813,824,825,809
299,0,0,0,0,0,1,1107,810,811,823,823,811
300,0,0,0,0,0,0,1123,879,879,892,890,879
301,0,0,0,0,0,0,1090,792,792,805,805,793
302,0,0,0,0,0,0,1147,802,803,815,815,803
303,0,0,0,0,0,0,1056,821,822,834,834,821
304,0,0,0,0,0,1,1172,859,860,870,870,860
305,0,0,0,0,0,0,1144,754,755,767,767,755
306,0,0,0,0,0,1,1185,837,836,848,850,838
307,0,0,0,0,0,0,1087,850,851,862,863,850
308,0,0,0,0,0,1,1147,795,795,808,808,796
309,0,0,0,0,0,2,1112,839,840,852,852,840
310,0,0,0,0,0,0,1120,840,841,851,852,840
311,0,0,0,0,0,0,1114,812,813,825,825,813
312,0,0,0,0,0,0,1159,822,822,834,834,821
313,0,0,0,0,0,2,1108,810,807,822,823,811
314,0,0,0,0,0,2,1092,852,851,865,865,851
315,0,0,0,0,0,1,1149,793,790,804,805,794
316,0,0,0,0,0,0,1130,821,822,833,831,822
317,0,0,0,0,0,0,1090,789,787,802,800,790
318,0,0,0,0,0,0,1126,843,844,856,856,844
319,0,0,0,0,0,0,1141,821,822,834,834,822
320,0,0,0,0,0,1,1126,844,845,857,857,845
321,0,0,0,0,0,1,1127,858,859,871,871,859
322,0,0,0,0,0,1,1116,822,823,834,835,823
323,0,0,0,0,0,0,1169,848,848,859,859,849
324,0,0,0,0,0,1,1205,812,813,825,825,813
325,0,0,0,0,0,0,1126,819,820,832,831,820
326,0,0,0,0,0,1,1154,763,762,773,776,764
327,0,0,0,0,0,0,1131,856,857,868,869,856
328,0,0,0,0,0,2,1095,810,808,822,823,809
329,0,0,0,0,0,0,1189,812,810,823,824,812
330,0,0,0,0,0,2,1103,821,822,834,834,822
331,0,0,0,0,0,0,1124,813,814,826,826,814
332,0,0,0,0,0,2,1140,838,838,850,850,838
333,0,0,0,0,0,0,1141,820,821,833,833,820
334,0,0,0,0,0,0,1135,748,749,761,761,749
335,0,0,0,0,0,1,1111,721,722,733,733,721
336,0,0,0,0,0,0,1122,849,849,862,862,850
337,0,0,0,0,0,1,1085,828,829,839,841,827
338,0,0,0,0,0,1,1114,849,849,862,861,850
339,0,0,0,0,0,2,1134,839,840,852,851,839
340,0,0,0,0,0,1,1132,818,818,831,830,819
341,0,0,0,0,0,1,1075,827,827,839,839,827
342,0,0,0,0,0,3,1087,813,814,825,826,814
343,0,0,0,0,0,1,1168,835,834,848,848,833
344,0,0,0,0,0,0,1102,825,826,836,838,826
345,0,0,0,0,0,0,1152,816,817,824,829,817
346,0,0,0,0,0,0,1135,833,834,846,846,834
347,0,0,0,0,0,0,1117,825,821,835,835,826
348,0,0,0,0,0,1,1182,865,866,877,877,865
349,0,0,0,0,0,0,1139,834,835,847,847,835
350,0,0,0,0,0,0,1100,849,850,862,862,850
351,0,0,0,0,0,0,1150,854,855,867,867,855
352,0,0,0,0,0,1,1205,819,819,830,831,819
353,0,0,0,0,0,1,1196,814,815,827,827,815
354,0,0,0,0,0,0,1108,845,846,856,857,846
355,0,0,0,0,0,1,1140,798,799,811,811,799
356,0,0,0,0,0,0,1097,763,764,776,776,764
357,0,0,0,0,0,0,1157,836,837,847,849,834
358,0,0,0,0,0,1,1165,814,815,823,825,815
359,0,0,0,0,0,0,1170,834,833,847,845,832
360,0,0,0,0,0,1,1064,835,835,847,847,835
361,0,0,0,0,0,3,1181,827,828,839,840,827
362,0,0,0,0,0,1,1125,804,804,816,816,805
363,0,0,0,0,0,1,1061,851,850,863,864,849
364,0,0,0,0,0,1,1108,804,803,816,817,803
