,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
66,9,95,40,33,3,0,1150,860,859,873,872,861
67,9,80,36,30,3,0,1158,845,846,858,858,846
68,7,67,28,26,2,0,1145,868,868,880,880,868
69,6,59,25,22,1,2,1168,790,790,802,802,791
70,3,57,22,16,3,1,1230,833,833,846,845,834
71,3,50,19,15,0,1,1205,827,828,840,840,828
72,1,49,19,13,3,1,1203,785,782,798,798,786
73,0,44,15,10,1,1,1190,821,821,833,833,822
74,1,39,12,8,0,0,1123,850,851,863,863,851
75,2,30,12,8,0,2,1118,868,865,880,879,865
76,3,26,12,4,1,0,1153,789,789,801,802,790
77,4,22,10,4,0,1,1137,843,842,856,854,842
78,3,19,10,3,2,0,1138,795,791,807,807,795
79,3,17,7,3,1,0,1148,807,808,820,820,808
80,1,17,6,2,2,1,1197,849,846,853,862,850
81,1,13,5,2,0,1,1153,801,802,811,811,801
82,1,13,3,1,0,0,1139,812,813,824,824,812
83,2,12,2,0,0,0,1184,807,802,819,815,807
84,2,12,1,0,0,3,1164,834,835,847,847,835
85,2,12,1,0,0,0,1177,840,841,853,853,841
86,2,11,1,0,0,3,1085,779,779,792,792,779
87,2,10,1,0,0,0,1124,834,834,846,846,834
88,0,11,0,0,2,0,1180,796,797,809,809,797
89,0,10,0,0,0,0,1187,885,886,898,898,885
90,0,8,0,0,0,1,1133,831,832,844,844,831
91,0,8,0,0,0,1,1255,814,815,824,827,815
92,0,7,0,0,0,1,1123,828,829,841,841,829
93,0,6,0,0,0,0,1170,831,828,844,843,832
94,0,6,0,0,0,0,1109,776,776,782,789,776
95,0,4,0,0,0,0,1168,849,848,862,862,850
96,0,3,0,0,0,0,1100,842,843,854,855,842
97,0,3,0,0,0,1,1182,863,864,876,876,863
98,0,3,0,0,0,1,1123,812,813,825,825,813
99,0,3,0,0,0,0,1149,787,786,800,797,787
100,0,3,0,0,0,0,1165,810,811,821,821,811
101,0,3,0,0,0,0,1122,771,768,784,784,772
102,0,3,0,0,0,1,1134,779,780,792,792,780
103,0,2,0,0,0,2,1109,863,864,874,876,864
104,0,2,0,0,0,1,1119,777,778,787,787,778
105,0,1,0,0,0,0,1151,796,797,809,809,797
106,0,1,0,0,0,2,1144,843,844,856,856,844
107,0,1,0,0,0,3,1134,829,829,842,842,830
108,0,0,0,0,0,2,1109,817,818,830,829,817
109,0,0,0,0,0,1,1091,918,919,931,928,919
110,0,0,0,0,0,0,1159,835,836,848,848,836
111,0,0,0,0,0,2,1213,800,798,813,813,799
112,0,0,0,0,0,1,1136,813,811,826,823,812
113,0,0,0,0,0,0,1133,802,800,815,815,803
114,0,0,0,0,0,1,1188,819,819,832,830,820
115,0,0,0,0,0,0,1151,777,776,788,789,778
116,0,0,0,0,0,0,1123,843,844,856,856,844
117,0,0,0,0,0,1,1110,775,776,788,788,776
118,0,0,0,0,0,1,1170,807,806,816,817,804
119,0,0,0,0,0,3,1170,844,845,857,857,845
120,0,0,0,0,0,1,1096,839,840,852,852,840
121,0,0,0,0,0,1,1141,875,875,888,888,876
122,0,0,0,0,0,0,1106,892,893,905,905,893
123,0,0,0,0,0,0,1225,787,788,800,800,788
124,0,0,0,0,0,0,1156,869,870,882,882,870
125,0,0,0,0,0,0,1174,841,841,853,852,838
126,0,0,0,0,0,1,1175,926,927,939,937,925
127,0,0,0,0,0,0,1137,837,838,850,850,838
128,0,0,0,0,0,1,1179,820,821,833,833,821
129,0,0,0,0,0,0,1107,848,848,861,860,848
130,0,0,0,0,0,2,1088,864,865,877,876,865
131,0,0,0,0,0,0,1125,843,844,856,856,844
132,0,0,0,0,0,0,1171,861,862,874,874,862
133,0,0,0,0,0,0,1111,841,842,852,854,842
134,0,0,0,0,0,0,1150,887,887,899,897,887
135,0,0,0,0,0,0,1212,815,814,826,827,815
136,0,0,0,0,0,0,1122,804,805,816,816,805
137,0,0,0,0,0,1,1226,817,818,830,830,818
138,0,0,0,0,0,0,1169,846,845,859,859,847
139,0,0,0,0,0,1,1143,796,797,809,809,797
140,0,0,0,0,0,1,1134,842,843,855,855,843
141,0,0,0,0,0,0,1175,908,909,920,920,909
142,0,0,0,0,0,0,1141,806,807,819,819,807
143,0,0,0,0,0,1,1204,782,781,794,794,781
144,0,0,0,0,0,0,1147,849,850,862,862,850
145,0,0,0,0,0,0,1118,823,824,836,836,824
146,0,0,0,0,0,1,1133,799,800,812,812,800
147,0,0,0,0,0,0,1180,812,813,821,824,813
148,0,0,0,0,0,1,1106,798,797,809,809,797
149,0,0,0,0,0,0,1094,839,839,852,851,840
150,0,0,0,0,0,0,1190,847,848,860,860,848
151,0,0,0,0,0,0,1138,837,837,849,849,837
152,0,0,0,0,0,0,1183,874,872,887,887,875
153,0,0,0,0,0,2,1164,890,891,903,903,891
154,0,0,0,0,0,1,1103,802,802,815,815,803
155,0,0,0,0,0,1,1181,822,820,835,832,823
156,0,0,0,0,0,1,1123,812,812,824,825,812
157,0,0,0,0,0,0,1102,848,849,861,861,849
158,0,0,0,0,0,0,1141,795,796,808,808,796
159,0,0,0,0,0,1,1138,802,803,814,814,803
160,0,0,0,0,0,0,1163,821,822,834,834,822
161,0,0,0,0,0,0,1136,791,792,804,804,792
162,0,0,0,0,0,2,1100,836,836,848,846,836
163,0,0,0,0,0,0,1141,866,867,879,879,867
164,0,0,0,0,0,2,1117,823,824,836,836,824
165,0,0,0,0,0,2,1077,885,876,896,898,886
166,0,0,0,0,0,1,1139,844,845,857,857,845
167,0,0,0,0,0,0,1123,795,795,806,807,795
168,0,0,0,0,0,0,1158,913,912,924,924,913
169,0,0,0,0,0,1,1161,824,817,831,835,824
170,0,0,0,0,0,1,1103,808,809,821,821,809
171,0,0,0,0,0,1,1139,832,831,845,845,831
172,0,0,0,0,0,1,1146,846,847,859,859,847
173,0,0,0,0,0,0,1065,821,821,832,833,822
174,0,0,0,0,0,0,1123,819,820,832,830,820
175,0,0,0,0,0,1,1212,785,783,796,795,785
176,0,0,0,0,0,0,1165,877,878,889,890,878
177,0,0,0,0,0,0,1092,804,805,817,817,804
178,0,0,0,0,0,1,1198,829,830,842,842,830
179,0,0,0,0,0,2,1204,910,911,923,923,911
180,0,0,0,0,0,1,1141,795,795,807,807,796
181,0,0,0,0,0,1,1084,752,753,765,765,753
182,0,0,0,0,0,0,1197,864,865,877,876,865
183,0,0,0,0,0,3,1180,823,824,836,835,824
184,0,0,0,0,0,1,1169,796,797,807,809,796
185,0,0,0,0,0,1,1097,874,875,887,887,875
186,0,0,0,0,0,2,1178,813,814,826,826,814
187,0,0,0,0,0,0,1098,882,882,895,894,882
188,0,0,0,0,0,0,1175,850,850,863,862,851
189,0,0,0,0,0,1,1172,807,808,820,820,808
190,0,0,0,0,0,1,1208,834,834,846,846,835
191,0,0,0,0,0,1,1101,763,764,776,776,764
192,0,0,0,0,0,0,1123,826,827,839,839,827
193,0,0,0,0,0,1,1152,781,782,794,794,782
194,0,0,0,0,0,0,1154,846,846,858,858,846
195,0,0,0,0,0,0,1182,839,840,852,852,840
196,0,0,0,0,0,0,1085,805,806,817,818,806
197,0,0,0,0,0,2,1114,840,839,853,853,841
198,0,0,0,0,0,1,1161,797,798,809,809,797
199,0,0,0,0,0,1,1160,886,887,897,899,887
200,0,0,0,0,0,1,1148,810,811,820,820,811
201,0,0,0,0,0,0,1142,795,796,807,808,794
202,0,0,0,0,0,2,1167,777,778,790,790,778
203,0,0,0,0,0,2,1190,817,817,822,830,818
204,0,0,0,0,0,1,1110,846,846,858,858,846
205,0,0,0,0,0,1,1115,812,812,824,824,813
206,0,0,0,0,0,1,1173,817,816,830,829,818
207,0,0,0,0,0,0,1180,828,828,840,840,828
208,0,0,0,0,0,0,1152,833,834,846,846,834
209,0,0,0,0,0,0,1102,824,822,836,835,825
210,0,0,0,0,0,2,1165,845,845,856,858,846
211,0,0,0,0,0,0,1176,779,780,792,792,780
212,0,0,0,0,0,0,1092,821,822,834,834,822
213,0,0,0,0,0,2,1072,823,821,833,834,824
214,0,0,0,0,0,1,1148,836,836,848,848,837
215,0,0,0,0,0,2,1117,892,893,905,905,893
216,0,0,0,0,0,0,1122,850,847,860,861,851
217,0,0,0,0,0,1,1129,799,800,812,812,800
218,0,0,0,0,0,0,1176,804,803,815,817,805
219,0,0,0,0,0,3,1142,785,785,795,797,785
220,0,0,0,0,0,0,1203,833,832,845,846,834
221,0,0,0,0,0,0,1143,840,841,852,853,841
222,0,0,0,0,0,1,1162,847,847,859,858,846
223,0,0,0,0,0,0,1146,786,785,798,798,787
224,0,0,0,0,0,0,1189,846,847,858,858,846
225,0,0,0,0,0,1,1175,823,820,827,833,823
226,0,0,0,0,0,0,1163,754,755,767,767,755
227,0,0,0,0,0,1,1143,805,804,814,814,802
228,0,0,0,0,0,1,1133,800,800,811,812,801
229,0,0,0,0,0,2,1151,782,783,795,795,783
230,0,0,0,0,0,0,1174,836,837,849,848,837
231,0,0,0,0,0,1,1136,812,813,825,825,813
232,0,0,0,0,0,0,1115,825,826,838,838,826
233,0,0,0,0,0,1,1131,848,848,859,859,849
234,0,0,0,0,0,1,1061,825,826,838,838,826
235,0,0,0,0,0,0,1118,843,837,853,855,843
236,0,0,0,0,0,1,1138,801,802,814,814,802
237,0,0,0,0,0,1,1177,791,790,802,800,791
238,0,0,0,0,0,2,1166,779,780,791,792,780
239,0,0,0,0,0,1,1191,837,837,849,849,838
240,0,0,0,0,0,1,1149,833,834,846,846,834
241,0,0,0,0,0,0,1131,807,808,819,820,808
242,0,0,0,0,0,2,1142,847,846,858,858,848
243,0,0,0,0,0,0,1122,837,838,850,850,838
244,0,0,0,0,0,1,1133,872,872,881,882,867
245,0,0,0,0,0,0,1129,795,789,806,808,796
246,0,0,0,0,0,0,1191,800,800,811,812,801
247,0,0,0,0,0,2,1179,811,810,821,823,811
248,0,0,0,0,0,1,1167,763,763,775,775,764
249,0,0,0,0,0,0,1145,862,862,874,874,862
250,0,0,0,0,0,0,1160,844,845,857,857,845
251,0,0,0,0,0,0,1116,804,805,817,817,805
252,0,0,0,0,0,1,1179,806,807,817,818,807
253,0,0,0,0,0,0,1099,863,857,875,875,863
254,0,0,0,0,0,1,1179,770,771,783,783,771
255,0,0,0,0,0,1,1141,814,815,827,827,815
256,0,0,0,0,0,2,1130,819,820,832,827,820
257,0,0,0,0,0,0,1132,828,829,841,841,829
258,0,0,0,0,0,1,1123,771,770,782,784,772
259,0,0,0,0,0,1,1164,853,854,866,866,854
260,0,0,0,0,0,1,1147,834,832,843,844,835
261,0,0,0,0,0,0,1169,883,884,896,896,884
262,0,0,0,0,0,0,1115,818,818,829,830,817
263,0,0,0,0,0,1,1125,816,817,829,829,817
264,0,0,0,0,0,1,1181,846,847,859,859,847
265,0,0,0,0,0,0,1141,798,799,811,810,799
266,0,0,0,0,0,1,1142,813,814,826,826,814
267,0,0,0,0,0,0,1192,821,821,834,834,821
268,0,0,0,0,0,0,1148,885,886,898,898,886
269,0,0,0,0,0,2,1209,786,787,796,799,786
270,0,0,0,0,0,1,1066,835,836,846,843,836
271,0,0,0,0,0,1,1116,813,811,826,826,814
272,0,0,0,0,0,0,1116,833,834,842,846,832
273,0,0,0,0,0,1,1120,863,864,876,876,864
274,0,0,0,0,0,1,1103,820,821,833,833,821
275,0,0,0,0,0,0,1151,865,866,877,878,866
276,0,0,0,0,0,2,1141,817,817,829,829,818
277,0,0,0,0,0,1,1110,796,797,809,809,797
278,0,0,0,0,0,0,1184,804,805,816,817,805
279,0,0,0,0,0,0,1197,862,863,875,875,863
280,0,0,0,0,0,1,1212,860,857,873,871,861
281,0,0,0,0,0,1,1105,827,828,840,839,828
282,0,0,0,0,0,0,1159,852,851,865,865,853
283,0,0,0,0,0,0,1114,805,802,817,816,805
284,0,0,0,0,0,0,1196,868,867,880,881,869
285,0,0,0,0,0,0,1149,798,799,811,811,799
286,0,0,0,0,0,0,1215,843,844,854,856,843
287,0,0,0,0,0,0,1108,841,842,854,854,841
288,0,0,0,0,0,1,1178,772,772,784,784,772
289,0,0,0,0,0,1,1159,873,874,886,886,874
290,0,0,0,0,0,1,1157,848,846,860,860,846
291,0,0,0,0,0,1,1164,797,795,809,809,798
292,0,0,0,0,0,2,1133,846,845,858,859,847
293,0,0,0,0,0,1,1158,846,846,858,858,847
294,0,0,0,0,0,0,1165,834,833,847,845,835
295,0,0,0,0,0,0,1157,810,810,822,822,810
296,0,0,0,0,0,4,1091,830,830,843,842,830
297,0,0,0,0,0,0,1179,806,806,818,819,806
298,0,0,0,0,0,0,1151,796,797,809,808,797
299,0,0,0,0,0,1,1134,868,869,877,881,869
300,0,0,0,0,0,1,1117,852,849,863,862,850
301,0,0,0,0,0,0,1132,789,790,802,802,790
302,0,0,0,0,0,0,1109,823,820,833,836,824
303,0,0,0,0,0,0,1087,816,815,829,829,815
304,0,0,0,0,0,1,1147,858,856,871,871,857
305,0,0,0,0,0,0,1109,792,793,805,805,793
306,0,0,0,0,0,2,1148,783,784,795,796,784
307,0,0,0,0,0,0,1149,805,806,818,818,806
308,0,0,0,0,0,1,1137,821,822,833,834,822
309,0,0,0,0,0,0,1098,819,816,831,831,820
310,0,0,0,0,0,1,1088,832,828,845,845,833
311,0,0,0,0,0,3,1184,826,825,838,839,826
312,0,0,0,0,0,1,1166,834,834,846,847,834
313,0,0,0,0,0,0,1200,862,862,868,871,862
314,0,0,0,0,0,1,1148,834,835,847,847,835
315,0,0,0,0,0,1,1112,826,827,839,839,827
316,0,0,0,0,0,1,1127,858,859,871,871,859
317,0,0,0,0,0,0,1109,872,872,885,884,872
318,0,0,0,0,0,2,1171,807,808,820,820,808
319,0,0,0,0,0,0,1132,823,824,836,836,824
320,0,0,0,0,0,0,1140,844,845,856,857,845
321,0,0,0,0,0,0,1141,849,849,860,861,848
322,0,0,0,0,0,0,1134,803,803,816,815,804
323,0,0,0,0,0,0,1183,824,824,835,835,824
324,0,0,0,0,0,0,1184,827,828,840,840,828
325,0,0,0,0,0,1,1159,789,790,801,802,788
326,0,0,0,0,0,0,1130,834,834,847,847,834
327,0,0,0,0,0,1,1115,835,832,847,848,835
328,0,0,0,0,0,1,1165,836,836,849,849,837
329,0,0,0,0,0,0,1144,774,775,787,787,775
330,0,0,0,0,0,3,1170,822,823,835,835,823
331,0,0,0,0,0,0,1114,840,841,851,851,841
332,0,0,0,0,0,0,1191,797,798,810,809,798
333,0,0,0,0,0,1,1109,791,792,804,804,792
334,0,0,0,0,0,1,1176,808,809,821,821,809
335,0,0,0,0,0,0,1121,839,839,852,851,840
336,0,0,0,0,0,0,1153,811,810,822,823,810
337,0,0,0,0,0,1,1220,824,825,836,837,825
338,0,0,0,0,0,1,1132,814,813,827,827,814
339,0,0,0,0,0,2,1093,840,841,852,853,841
340,0,0,0,0,0,1,1147,770,770,782,782,770
341,0,0,0,0,0,0,1164,855,856,868,868,856
342,0,0,0,0,0,2,1135,809,807,820,821,810
343,0,0,0,0,0,1,1098,821,822,834,834,822
344,0,0,0,0,0,1,1151,865,866,878,877,866
345,0,0,0,0,0,1,1174,820,820,833,832,821
346,0,0,0,0,0,0,1156,812,810,822,822,812
347,0,0,0,0,0,0,1108,843,843,856,855,844
348,0,0,0,0,0,0,1111,788,785,800,801,789
349,0,0,0,0,0,1,1155,815,815,827,828,815
350,0,0,0,0,0,2,1175,773,774,785,783,774
351,0,0,0,0,0,0,1105,846,847,858,859,846
352,0,0,0,0,0,1,1106,815,816,827,827,816
353,0,0,0,0,0,6,1101,832,832,844,844,832
354,0,0,0,0,0,0,1080,848,849,861,861,849
355,0,0,0,0,0,0,1183,849,850,861,862,849
356,0,0,0,0,0,1,1154,801,802,813,813,802
357,0,0,0,0,0,0,1143,811,811,824,821,812
358,0,0,0,0,0,3,1178,756,755,768,769,757
359,0,0,0,0,0,3,1175,845,845,855,858,845
360,0,0,0,0,0,0,1137,830,831,843,843,830
361,0,0,0,0,0,0,1085,804,805,817,817,805
362,0,0,0,0,0,0,1124,811,811,822,823,811
363,0,0,0,0,0,1,1104,823,823,834,836,824
364,0,0,0,0,0,0,1098,820,819,833,833,821
