,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
66,12,91,34,20,3,0,1080,828,829,841,841,829
67,12,85,29,19,4,0,1189,825,826,837,838,826
68,6,77,24,16,6,0,1193,840,839,853,853,841
69,5,75,22,15,4,2,1201,822,819,830,832,822
70,6,60,19,15,1,0,1114,870,871,883,882,871
71,4,46,19,14,4,0,1113,868,869,881,881,869
72,4,39,18,13,2,0,1136,817,812,830,830,814
73,2,35,16,10,2,0,1176,814,815,827,827,815
74,4,32,11,11,1,0,1110,769,768,780,782,768
75,4,26,8,12,1,1,1063,806,807,819,819,807
76,4,26,7,11,1,1,1191,817,817,829,830,818
77,5,17,7,11,2,0,1115,829,830,842,841,830
78,6,13,6,11,1,0,1163,795,796,808,808,796
79,5,14,4,10,2,0,1090,842,843,853,855,843
80,4,12,3,10,1,1,1101,865,866,878,878,863
81,3,13,3,9,2,1,1153,816,816,828,827,817
82,1,11,4,9,2,1,1162,826,827,839,839,827
83,0,12,4,8,1,0,1093,836,837,849,849,835
84,0,11,4,3,0,1,1130,789,787,802,799,788
85,0,6,3,4,0,1,1091,851,852,864,864,852
86,0,5,3,4,0,2,1183,825,823,835,836,826
87,0,2,3,3,0,0,1128,856,857,868,868,856
88,0,2,3,3,0,0,1110,842,839,855,853,841
89,0,1,3,3,0,3,1140,813,809,826,826,814
90,0,0,3,2,0,0,1145,839,839,851,849,839
91,0,0,3,2,0,0,1163,847,848,857,860,846
92,0,0,3,2,0,0,1140,826,825,838,838,827
93,0,0,3,2,0,0,1099,814,815,827,826,814
94,0,0,3,1,0,3,1133,846,846,859,859,847
95,0,0,3,1,0,1,1100,831,831,844,844,832
96,0,0,3,1,0,0,1123,879,880,892,892,880
97,0,0,3,1,0,0,1097,826,826,839,838,827
98,0,0,3,1,0,1,1165,841,840,852,850,840
99,0,0,3,1,0,0,1093,846,846,859,857,847
100,0,0,3,1,0,0,1167,843,844,855,855,844
101,0,0,1,1,0,1,1145,835,834,848,848,836
102,0,0,1,1,0,2,1158,837,838,849,850,837
103,0,0,1,1,0,0,1158,801,802,813,814,802
104,0,0,1,1,0,0,1142,826,827,838,839,827
105,0,0,1,1,0,1,1116,779,780,792,792,780
106,0,0,1,1,0,1,1162,795,795,807,808,796
107,0,0,0,1,0,2,1108,823,824,836,835,824
108,1,0,0,1,0,1,1103,861,860,872,872,862
109,1,0,0,1,0,0,1127,823,824,836,836,824
110,1,0,0,1,0,0,1115,886,885,898,898,886
111,2,0,0,0,0,1,1175,809,810,820,822,809
112,1,1,0,0,1,1,1160,827,828,840,840,828
113,1,0,0,0,0,2,1187,819,819,831,831,819
114,0,1,0,0,1,1,1208,911,911,922,924,911
115,0,1,0,0,0,2,1138,807,806,820,820,808
116,0,1,0,0,0,0,1143,767,768,780,780,767
117,0,1,0,0,0,0,1130,836,836,849,846,837
118,0,1,0,0,0,0,1195,814,813,825,826,815
119,0,1,0,0,0,0,1184,783,784,790,793,780
120,0,1,0,0,0,0,1107,780,779,793,791,779
121,0,1,0,0,0,0,1216,770,769,781,783,771
122,0,1,0,0,0,0,1074,840,836,852,849,840
123,0,1,0,0,0,0,1198,811,806,822,824,812
124,0,1,0,0,0,0,1150,812,813,825,825,813
125,0,0,0,0,0,0,1127,833,833,845,842,830
126,0,0,0,0,0,1,1173,804,805,817,816,805
127,0,0,0,0,0,1,1138,803,803,815,815,804
128,0,0,0,0,0,3,1176,798,799,811,811,799
129,0,0,0,0,0,2,1088,768,769,781,781,769
130,0,0,0,0,0,0,1089,816,816,829,827,815
131,0,0,0,0,0,1,1132,799,800,812,812,800
132,0,0,0,0,0,0,1175,815,813,828,828,813
133,0,0,0,0,0,2,1096,818,817,828,830,816
134,0,0,0,0,0,0,1171,858,859,870,871,859
135,0,0,0,0,0,0,1118,861,862,874,874,862
136,0,0,0,0,0,0,1117,765,766,778,778,766
137,0,0,0,0,0,0,1166,813,814,826,826,814
138,0,0,0,0,0,1,1178,855,856,865,868,855
139,0,0,0,0,0,0,1134,795,795,807,807,795
140,0,0,0,0,0,0,1105,796,797,809,809,797
141,0,0,0,0,0,1,1167,841,842,853,854,842
142,0,0,0,0,0,1,1130,893,892,900,905,893
143,0,0,0,0,0,1,1081,797,798,809,810,798
144,0,0,0,0,0,2,1147,883,880,896,896,883
145,0,0,0,0,0,0,1178,833,832,846,846,834
146,0,0,0,0,0,1,1220,836,837,849,849,837
147,0,0,0,0,0,1,1141,809,808,821,821,809
148,0,0,0,0,0,1,1217,815,816,828,828,816
149,0,0,0,0,0,0,1154,771,772,784,784,772
150,0,0,0,0,0,1,1154,842,842,853,853,842
151,0,0,0,0,0,1,1142,879,880,892,891,880
152,0,0,0,0,0,2,1158,792,792,805,804,793
153,0,0,0,0,0,2,1093,786,787,798,799,787
154,0,0,0,0,0,0,1157,867,866,879,877,867
155,0,0,0,0,0,1,1221,822,822,835,835,823
156,0,0,0,0,0,1,1102,825,825,837,837,825
157,0,0,0,0,0,0,1194,805,803,816,818,806
158,0,0,0,0,0,1,1124,906,907,919,919,905
159,0,0,0,0,0,0,1153,874,871,886,887,875
160,0,0,0,0,0,1,1112,851,852,864,864,852
161,0,0,0,0,0,2,1132,838,839,851,851,838
162,0,0,0,0,0,1,1123,823,823,835,836,824
163,0,0,0,0,0,0,1135,829,829,841,841,830
164,0,0,0,0,0,1,1128,786,787,796,799,787
165,0,0,0,0,0,0,1136,845,846,858,858,845
166,0,0,0,0,0,0,1120,808,809,821,821,809
167,0,0,0,0,0,0,1138,810,811,823,823,811
168,0,0,0,0,0,4,1171,813,814,825,826,814
169,0,0,0,0,0,0,1123,830,831,843,843,831
170,0,0,0,0,0,0,1156,834,834,846,846,835
171,0,0,0,0,0,1,1169,838,839,851,851,839
172,0,0,0,0,0,0,1165,831,832,844,839,832
173,0,0,0,0,0,3,1106,787,785,798,800,788
174,0,0,0,0,0,0,1168,859,860,870,872,860
175,0,0,0,0,0,1,1122,824,825,836,837,825
176,0,0,0,0,0,1,1130,816,815,829,829,817
177,0,0,0,0,0,0,1131,758,759,771,771,759
178,0,0,0,0,0,0,1107,820,821,832,833,821
179,0,0,0,0,0,0,1080,829,830,842,842,830
180,0,0,0,0,0,3,1143,814,812,825,825,812
181,0,0,0,0,0,0,1187,801,799,814,814,802
182,0,0,0,0,0,1,1110,828,828,841,841,829
183,0,0,0,0,0,0,1112,806,807,816,819,807
184,0,0,0,0,0,1,1126,867,866,879,879,866
185,0,0,0,0,0,1,1131,830,830,841,843,831
186,0,0,0,0,0,0,1117,811,810,824,824,812
187,0,0,0,0,0,0,1121,843,843,856,856,844
188,0,0,0,0,0,1,1122,828,825,841,841,829
189,0,0,0,0,0,1,1146,867,866,879,878,865
190,0,0,0,0,0,1,1170,832,833,844,845,833
191,0,0,0,0,0,2,1138,849,847,859,860,848
192,0,0,0,0,0,1,1139,851,852,862,864,852
193,0,0,0,0,0,0,1159,799,795,812,810,800
194,0,0,0,0,0,1,1128,792,791,805,803,792
195,0,0,0,0,0,0,1109,819,819,831,831,820
196,0,0,0,0,0,0,1185,792,793,803,804,792
197,0,0,0,0,0,2,1145,850,851,861,862,850
198,0,0,0,0,0,0,1134,828,829,840,840,829
199,0,0,0,0,0,0,1156,872,872,884,885,873
200,0,0,0,0,0,0,1142,792,793,805,805,793
201,0,0,0,0,0,0,1142,809,809,821,819,809
202,0,0,0,0,0,1,1104,790,791,803,803,791
203,0,0,0,0,0,0,1183,865,866,876,878,866
204,0,0,0,0,0,0,1130,848,848,860,860,849
205,0,0,0,0,0,1,1209,807,808,820,820,808
206,0,0,0,0,0,1,1124,845,845,857,857,845
207,0,0,0,0,0,1,1134,773,773,786,785,772
208,0,0,0,0,0,0,1163,839,840,848,852,839
209,0,0,0,0,0,0,1149,797,797,807,809,798
210,0,0,0,0,0,2,1154,821,818,833,834,822
211,0,0,0,0,0,1,1123,847,846,858,860,847
212,0,0,0,0,0,0,1111,823,824,836,836,824
213,0,0,0,0,0,2,1067,849,850,862,862,850
214,0,0,0,0,0,0,1168,832,832,845,845,832
215,0,0,0,0,0,1,1137,862,860,875,875,863
216,0,0,0,0,0,2,1201,830,831,843,843,831
217,0,0,0,0,0,1,1123,874,875,887,887,875
218,0,0,0,0,0,1,1094,856,857,869,869,857
219,0,0,0,0,0,0,1138,854,854,867,867,855
220,0,0,0,0,0,0,1090,840,841,850,853,840
221,0,0,0,0,0,1,1199,829,830,841,838,827
222,0,0,0,0,0,0,1105,818,817,830,830,818
223,0,0,0,0,0,2,1102,802,802,814,815,803
224,0,0,0,0,0,1,1152,809,810,822,822,810
225,0,0,0,0,0,2,1061,853,854,864,866,854
226,0,0,0,0,0,0,1134,852,852,864,864,853
227,0,0,0,0,0,1,1193,805,806,818,817,805
228,0,0,0,0,0,3,1072,798,799,811,809,799
229,0,0,0,0,0,0,1194,810,811,823,821,810
230,0,0,0,0,0,2,1150,788,788,800,801,788
231,0,0,0,0,0,0,1155,775,776,788,788,774
232,0,0,0,0,0,0,1170,783,784,796,796,784
233,0,0,0,0,0,1,1169,829,829,842,837,830
234,0,0,0,0,0,0,1183,846,845,855,859,847
235,0,0,0,0,0,2,1176,794,792,805,805,794
236,0,0,0,0,0,0,1146,744,744,757,757,745
237,0,0,0,0,0,0,1097,816,816,828,828,816
238,0,0,0,0,0,0,1140,805,806,818,818,806
239,0,0,0,0,0,1,1163,833,832,846,844,832
240,0,0,0,0,0,0,1136,816,817,829,829,817
241,0,0,0,0,0,2,1199,786,781,798,795,786
242,0,0,0,0,0,1,1127,832,833,845,845,833
243,0,0,0,0,0,2,1197,854,855,867,867,855
244,0,0,0,0,0,0,1167,831,832,844,844,832
245,0,0,0,0,0,0,1124,824,825,837,836,825
246,0,0,0,0,0,3,1110,878,878,890,891,879
247,0,0,0,0,0,2,1125,754,755,767,767,755
248,0,0,0,0,0,1,1178,808,801,815,821,808
249,0,0,0,0,0,0,1099,830,831,843,843,831
250,0,0,0,0,0,0,1174,787,786,800,800,786
251,0,0,0,0,0,0,1155,846,847,859,859,847
252,0,0,0,0,0,2,1136,821,822,834,832,822
253,0,0,0,0,0,0,1184,811,811,824,824,812
254,0,0,0,0,0,0,1084,820,821,833,831,819
255,0,0,0,0,0,1,1104,803,803,816,816,803
256,0,0,0,0,0,0,1168,849,848,859,859,850
257,0,0,0,0,0,0,1185,847,846,854,860,848
258,0,0,0,0,0,0,1127,866,863,879,879,867
259,0,0,0,0,0,0,1185,874,874,887,887,875
260,0,0,0,0,0,0,1131,806,807,819,819,807
261,0,0,0,0,0,1,1123,836,837,849,849,837
262,0,0,0,0,0,2,1111,811,812,823,823,812
263,0,0,0,0,0,0,1161,824,824,836,836,825
264,0,0,0,0,0,0,1155,808,807,820,819,807
265,0,0,0,0,0,1,1145,824,825,837,837,825
266,0,0,0,0,0,1,1025,854,855,866,867,855
267,0,0,0,0,0,3,1130,809,809,820,822,809
268,0,0,0,0,0,0,1136,839,838,850,849,839
269,0,0,0,0,0,0,1147,822,822,834,828,820
270,0,0,0,0,0,0,1103,841,835,848,851,839
271,0,0,0,0,0,2,1128,827,826,838,839,828
272,0,0,0,0,0,2,1127,803,804,816,814,804
273,0,0,0,0,0,1,1132,830,831,842,843,830
274,0,0,0,0,0,1,1100,806,807,817,819,807
275,0,0,0,0,0,0,1164,828,828,840,840,829
276,0,0,0,0,0,1,1151,820,820,833,832,820
277,0,0,0,0,0,0,1122,835,835,847,847,835
278,0,0,0,0,0,1,1148,840,839,851,851,839
279,0,0,0,0,0,1,1164,824,823,835,835,824
280,0,0,0,0,0,0,1200,860,860,869,869,860
281,0,0,0,0,0,1,1098,844,844,856,856,844
282,0,0,0,0,0,1,1154,825,817,838,836,826
283,0,0,0,0,0,1,1121,864,865,877,877,865
284,0,0,0,0,0,0,1195,809,807,820,821,807
285,0,0,0,0,0,0,1114,837,834,850,849,838
286,0,0,0,0,0,0,1202,785,783,798,795,786
287,0,0,0,0,0,0,1174,798,799,809,809,799
288,0,0,0,0,0,0,1045,806,807,819,819,807
289,0,0,0,0,0,0,1146,815,816,828,828,816
290,0,0,0,0,0,1,1140,776,772,786,785,777
291,0,0,0,0,0,1,1127,829,829,841,842,829
292,0,0,0,0,0,1,1150,811,812,824,824,812
293,0,0,0,0,0,0,1093,804,804,816,816,805
294,0,0,0,0,0,1,1160,871,870,882,882,870
295,0,0,0,0,0,1,1147,788,789,801,801,789
296,0,0,0,0,0,1,1096,810,810,823,822,810
297,0,0,0,0,0,0,1185,775,776,788,788,776
298,0,0,0,0,0,0,1152,813,814,825,826,814
299,0,0,0,0,0,0,1127,821,821,832,834,821
300,0,0,0,0,0,1,1134,791,791,803,804,792
301,0,0,0,0,0,0,1113,838,839,851,848,838
302,0,0,0,0,0,2,1144,833,832,844,846,831
303,0,0,0,0,0,1,1103,862,862,874,875,861
304,0,0,0,0,0,3,1156,782,780,793,795,783
305,0,0,0,0,0,0,1081,796,794,806,806,796
306,0,0,0,0,0,0,1129,813,814,826,826,814
307,0,0,0,0,0,0,1119,842,842,855,854,843
308,0,0,0,0,0,1,1122,780,781,793,792,781
309,0,0,0,0,0,2,1125,846,847,858,859,846
310,0,0,0,0,0,1,1064,799,798,812,812,800
311,0,0,0,0,0,0,1095,818,818,831,831,819
312,0,0,0,0,0,3,1103,749,749,762,761,750
313,0,0,0,0,0,2,1129,856,856,869,869,857
314,0,0,0,0,0,1,1086,853,854,859,862,854
315,0,0,0,0,0,0,1090,812,813,825,825,813
316,0,0,0,0,0,0,1151,799,798,811,809,800
317,0,0,0,0,0,1,1203,869,870,882,882,870
318,0,0,0,0,0,1,1093,789,790,802,802,790
319,0,0,0,0,0,0,1136,835,836,848,846,836
320,0,0,0,0,0,0,1081,825,826,838,836,826
321,0,0,0,0,0,0,1130,815,814,826,826,816
322,0,0,0,0,0,1,1154,815,815,828,827,815
323,0,0,0,0,0,0,1108,809,810,822,822,810
324,0,0,0,0,0,2,1148,820,819,833,833,821
325,0,0,0,0,0,0,1204,790,791,801,802,791
326,0,0,0,0,0,1,1122,810,811,823,823,811
327,0,0,0,0,0,1,1164,847,848,860,860,848
328,0,0,0,0,0,0,1138,738,739,751,751,739
329,0,0,0,0,0,0,1151,772,772,785,785,772
330,0,0,0,0,0,1,1147,802,801,812,815,803
331,0,0,0,0,0,0,1142,836,833,848,849,837
332,0,0,0,0,0,1,1146,824,823,837,837,825
333,0,0,0,0,0,1,1120,836,830,845,848,837
334,0,0,0,0,0,0,1139,793,791,805,805,793
335,0,0,0,0,0,0,1140,811,812,820,824,811
336,0,0,0,0,0,0,1136,777,777,790,790,776
337,0,0,0,0,0,0,1140,794,795,807,807,795
338,0,0,0,0,0,0,1133,874,875,887,885,872
339,0,0,0,0,0,2,1127,831,831,843,844,832
340,0,0,0,0,0,1,1154,814,815,827,827,815
341,0,0,0,0,0,0,1178,814,814,827,827,815
342,0,0,0,0,0,0,1124,842,837,853,855,841
343,0,0,0,0,0,2,1075,850,849,862,862,850
344,0,0,0,0,0,0,1190,826,826,838,838,826
345,0,0,0,0,0,1,1175,813,813,823,824,812
346,0,0,0,0,0,0,1087,844,844,856,856,844
347,0,0,0,0,0,1,1171,829,827,835,842,827
348,0,0,0,0,0,2,1167,838,839,851,849,839
349,0,0,0,0,0,0,1117,810,807,821,823,809
350,0,0,0,0,0,0,1117,832,832,845,845,833
351,0,0,0,0,0,0,1128,822,823,832,835,822
352,0,0,0,0,0,0,1171,787,786,800,798,786
353,0,0,0,0,0,0,1170,800,799,811,811,799
354,0,0,0,0,0,0,1189,843,844,854,854,844
355,0,0,0,0,0,0,1201,868,868,881,876,868
356,0,0,0,0,0,0,1103,843,844,856,856,844
357,0,0,0,0,0,0,1147,777,777,788,790,778
358,0,0,0,0,0,2,1140,812,811,825,825,813
359,0,0,0,0,0,1,1116,846,847,857,859,847
360,0,0,0,0,0,1,1091,778,779,791,791,779
361,0,0,0,0,0,1,1114,884,885,897,895,884
362,0,0,0,0,0,1,1132,800,796,813,813,801
363,0,0,0,0,0,0,1118,821,822,834,834,822
364,0,0,0,0,0,3,1156,819,818,832,830,820
