,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
108,0,0,0,1,0,2,1122,824,825,837,837,825
109,0,0,0,1,0,0,1125,821,821,833,833,821
110,0,0,0,0,0,0,1156,836,835,846,848,835
111,0,0,0,0,0,0,1157,827,828,840,839,828
112,0,0,0,0,0,1,1191,823,822,835,836,823
113,0,0,0,0,0,3,1092,808,808,821,820,809
114,0,0,0,0,0,2,1171,821,813,834,832,820
115,0,0,0,0,0,1,1151,828,828,841,841,829
116,0,0,0,0,0,0,1120,830,831,843,843,831
117,0,0,0,0,0,2,1117,832,833,845,844,833
118,0,0,0,0,0,5,1113,839,839,852,850,839
119,0,0,0,0,0,1,1088,782,778,792,794,781
120,0,0,0,0,0,0,1155,809,810,817,821,808
121,0,0,0,0,0,0,1171,791,792,804,804,792
122,0,0,0,0,0,1,1096,813,811,824,825,814
123,0,0,0,0,0,1,1175,864,862,874,875,862
124,0,0,0,0,0,1,1092,843,840,856,856,843
125,0,0,0,0,0,0,1135,836,837,849,848,837
126,0,0,0,0,0,0,1143,781,780,791,792,780
127,0,0,0,0,0,0,1152,842,843,854,854,842
128,0,0,0,0,0,1,1083,871,872,884,884,872
129,0,0,0,0,0,1,1128,814,814,826,827,815
130,0,0,0,0,0,1,1190,869,867,879,880,867
131,0,0,0,0,0,0,1137,840,841,853,853,840
132,0,0,0,0,0,0,1115,847,848,860,860,848
133,0,0,0,0,0,1,1155,844,844,856,856,844
134,0,0,0,0,0,1,1138,799,800,812,811,800
135,0,0,0,0,0,2,1117,863,864,876,876,864
136,0,0,0,0,0,0,1150,808,809,820,819,808
137,0,0,0,0,0,0,1110,887,887,898,898,886
138,0,0,0,0,0,1,1135,827,828,838,840,823
139,0,0,0,0,0,2,1174,772,773,785,785,773
140,0,0,0,0,0,0,1133,838,839,851,851,839
141,0,0,0,0,0,0,1120,883,883,895,896,884
142,0,0,0,0,0,3,1124,826,827,839,839,827
143,0,0,0,0,0,1,1185,838,839,851,848,836
144,0,0,0,0,0,0,1200,831,832,844,844,832
145,0,0,0,0,0,0,1159,824,825,837,837,825
146,0,0,0,0,0,3,1105,820,821,833,833,819
147,0,0,0,0,0,0,1152,815,816,828,828,816
148,0,0,0,0,0,0,1154,808,808,820,821,808
149,0,0,0,0,0,1,1085,772,773,785,785,773
150,0,0,0,0,0,0,1149,833,831,844,844,832
151,0,0,0,0,0,0,1109,786,787,799,799,787
152,0,0,0,0,0,0,1143,873,874,884,886,874
153,0,0,0,0,0,0,1157,838,834,850,851,839
154,0,0,0,0,0,0,1135,818,818,830,829,819
155,0,0,0,0,0,2,1133,772,773,785,784,773
156,0,0,0,0,0,1,1109,866,867,879,879,867
157,0,0,0,0,0,1,1129,821,820,833,834,821
158,0,0,0,0,0,0,1109,846,847,859,859,847
159,0,0,0,0,0,1,1169,834,832,845,845,833
160,0,0,0,0,0,0,1113,818,818,831,830,819
161,0,0,0,0,0,3,1101,797,798,809,810,798
162,0,0,0,0,0,1,1122,816,816,828,828,816
163,0,0,0,0,0,0,1187,882,882,894,894,883
164,0,0,0,0,0,0,1098,790,789,802,802,791
165,0,0,0,0,0,3,1113,877,878,890,890,878
166,0,0,0,0,0,0,1145,863,864,876,876,864
167,0,0,0,0,0,1,1155,787,788,800,800,788
168,0,0,0,0,0,0,1113,871,872,884,884,872
169,0,0,0,0,0,0,1151,843,843,856,854,844
170,0,0,0,0,0,2,1124,849,849,862,862,850
171,0,0,0,0,0,2,1113,807,808,820,820,808
172,0,0,0,0,0,0,1130,796,797,808,809,797
173,0,0,0,0,0,1,1134,774,775,784,787,774
174,0,0,0,0,0,1,1109,873,873,886,885,873
175,0,0,0,0,0,1,1109,768,769,780,781,769
176,0,0,0,0,0,1,1203,808,809,821,821,809
177,0,0,0,0,0,0,1176,834,835,847,847,835
178,0,0,0,0,0,0,1140,818,819,831,831,818
179,0,0,0,0,0,2,1208,857,858,870,870,857
180,0,0,0,0,0,0,1156,832,833,845,845,833
181,0,0,0,0,0,0,1195,844,844,856,856,845
182,0,0,0,0,0,1,1148,779,779,791,790,780
183,0,0,0,0,0,0,1149,826,827,838,838,827
184,0,0,0,0,0,0,1096,813,814,824,824,813
185,0,0,0,0,0,0,1185,811,812,824,824,812
186,0,0,0,0,0,1,1138,791,791,803,803,792
187,0,0,0,0,0,0,1114,817,816,828,828,818
188,0,0,0,0,0,0,1148,861,861,873,873,861
189,0,0,0,0,0,0,1113,794,795,806,807,795
190,0,0,0,0,0,0,1107,843,843,855,856,843
191,0,0,0,0,0,0,1124,853,854,866,866,854
192,0,0,0,0,0,0,1137,829,829,841,841,829
193,0,0,0,0,0,0,1141,805,805,815,817,805
194,0,0,0,0,0,0,1153,829,830,842,836,830
195,0,0,0,0,0,1,1140,827,828,840,839,826
196,0,0,0,0,0,1,1162,810,811,821,823,811
197,0,0,0,0,0,0,1094,771,771,784,783,772
198,0,0,0,0,0,0,1145,861,861,874,874,862
199,0,0,0,0,0,0,1151,857,858,869,866,854
200,0,0,0,0,0,1,1120,883,881,894,896,884
201,0,0,0,0,0,0,1098,866,866,878,879,865
202,0,0,0,0,0,0,1138,813,813,825,825,814
203,0,0,0,0,0,1,1150,845,845,856,858,845
204,0,0,0,0,0,1,1208,846,846,858,858,846
205,0,0,0,0,0,0,1153,797,797,809,809,797
206,0,0,0,0,0,0,1130,898,899,905,911,899
207,0,0,0,0,0,1,1174,867,867,879,880,868
208,0,0,0,0,0,2,1103,815,813,827,828,816
209,0,0,0,0,0,1,1069,786,785,798,799,786
210,0,0,0,0,0,1,1200,842,842,854,855,843
211,0,0,0,0,0,2,1073,830,831,843,843,831
212,0,0,0,0,0,0,1109,770,771,783,782,771
213,0,0,0,0,0,1,1145,861,860,874,873,861
214,0,0,0,0,0,0,1078,828,829,840,840,828
215,0,0,0,0,0,0,1131,799,799,810,812,800
216,0,0,0,0,0,1,1163,842,843,855,855,843
217,0,0,0,0,0,0,1154,816,817,827,829,817
218,0,0,0,0,0,1,1174,866,867,879,877,867
219,0,0,0,0,0,2,1172,867,863,879,877,868
220,0,0,0,0,0,0,1185,852,852,865,865,852
221,0,0,0,0,0,0,1213,816,815,828,829,817
222,0,0,0,0,0,1,1129,818,818,830,830,818
223,0,0,0,0,0,2,1146,789,788,800,802,790
224,0,0,0,0,0,0,1115,820,821,833,833,821
225,0,0,0,0,0,0,1113,826,824,836,836,826
226,0,0,0,0,0,1,1204,881,882,894,889,882
227,0,0,0,0,0,0,1136,832,833,844,845,833
228,0,0,0,0,0,1,1146,791,792,804,803,791
229,0,0,0,0,0,1,1169,824,823,837,837,825
230,0,0,0,0,0,1,1121,838,839,851,851,839
231,0,0,0,0,0,0,1149,878,879,891,891,879
232,0,0,0,0,0,2,1139,874,875,886,884,873
233,0,0,0,0,0,0,1062,840,840,852,850,841
234,0,0,0,0,0,1,1086,833,834,843,846,834
235,0,0,0,0,0,0,1109,864,864,876,877,865
236,0,0,0,0,0,0,1185,841,842,854,853,842
237,0,0,0,0,0,0,1177,808,807,821,817,809
238,0,0,0,0,0,1,1131,809,810,822,822,810
239,0,0,0,0,0,1,1147,825,826,838,838,826
240,0,0,0,0,0,1,1214,790,791,803,803,789
241,0,0,0,0,0,0,1173,741,740,753,754,741
242,0,0,0,0,0,1,1190,831,832,844,844,832
243,0,0,0,0,0,2,1114,853,851,865,865,854
244,0,0,0,0,0,3,1122,798,798,811,810,798
245,0,0,0,0,0,4,1142,811,812,822,824,812
246,0,0,0,0,0,1,1165,890,891,903,902,890
247,0,0,0,0,0,1,1164,816,815,827,827,815
248,0,0,0,0,0,1,1084,840,841,853,853,841
249,0,0,0,0,0,1,1117,841,842,854,854,842
250,0,0,0,0,0,1,1051,881,882,894,894,882
251,0,0,0,0,0,1,1148,826,826,837,838,826
252,0,0,0,0,0,0,1201,845,844,855,857,844
253,0,0,0,0,0,1,1212,885,885,898,894,885
254,0,0,0,0,0,2,1136,865,866,878,874,865
255,0,0,0,0,0,0,1167,830,826,843,843,829
256,0,0,0,0,0,0,1117,839,838,852,852,840
257,0,0,0,0,0,0,1210,865,866,877,878,866
258,0,0,0,0,0,1,1124,828,828,841,841,829
259,0,0,0,0,0,2,1169,790,790,802,803,791
260,0,0,0,0,0,1,1211,822,823,835,835,821
261,0,0,0,0,0,1,1145,773,772,784,786,774
262,0,0,0,0,0,1,1143,858,857,867,869,857
263,0,0,0,0,0,0,1118,787,788,800,800,788
264,0,0,0,0,0,1,1156,843,844,856,856,844
265,0,0,0,0,0,1,1187,852,853,865,863,853
266,0,0,0,0,0,1,1146,788,789,801,801,789
267,0,0,0,0,0,1,1149,841,841,854,853,842
268,0,0,0,0,0,0,1176,917,917,930,930,918
269,0,0,0,0,0,1,1120,839,839,850,850,839
270,0,0,0,0,0,0,1143,865,866,878,878,866
271,0,0,0,0,0,1,1144,821,821,833,833,821
272,0,0,0,0,0,0,1150,820,816,828,826,816
273,0,0,0,0,0,0,1179,848,848,861,861,848
274,0,0,0,0,0,1,1200,767,767,780,779,768
275,0,0,0,0,0,0,1099,781,782,794,793,782
276,0,0,0,0,0,1,1155,834,834,847,846,833
277,0,0,0,0,0,1,1167,813,811,825,826,814
278,0,0,0,0,0,0,1162,789,790,802,802,790
279,0,0,0,0,0,0,1135,769,769,780,781,770
280,0,0,0,0,0,1,1171,814,815,827,827,815
281,0,0,0,0,0,0,1163,871,870,883,883,871
282,0,0,0,0,0,2,1193,839,839,851,851,839
283,0,0,0,0,0,2,1123,812,811,820,825,813
284,0,0,0,0,0,1,1198,806,807,817,816,807
285,0,0,0,0,0,0,1096,864,865,877,877,865
286,0,0,0,0,0,0,1199,845,845,858,858,846
287,0,0,0,0,0,0,1178,805,804,817,817,805
288,0,0,0,0,0,0,1095,779,778,790,791,780
289,0,0,0,0,0,1,1161,816,817,824,829,817
290,0,0,0,0,0,2,1107,802,799,814,814,800
291,0,0,0,0,0,0,1119,858,857,870,870,858
292,0,0,0,0,0,0,1145,795,795,808,808,795
293,0,0,0,0,0,2,1132,813,810,826,826,814
294,0,0,0,0,0,1,1178,805,805,817,818,806
295,0,0,0,0,0,0,1129,745,743,758,755,743
296,0,0,0,0,0,1,1228,796,795,809,808,797
297,0,0,0,0,0,0,1205,811,810,824,824,812
298,0,0,0,0,0,0,1161,824,824,837,836,825
299,0,0,0,0,0,1,1163,757,757,769,769,758
300,0,0,0,0,0,2,1158,756,756,768,767,757
301,0,0,0,0,0,2,1159,873,874,886,886,874
302,0,0,0,0,0,2,1157,865,865,877,878,865
303,0,0,0,0,0,1,1142,884,885,897,897,885
304,0,0,0,0,0,0,1136,913,912,920,917,908
305,0,0,0,0,0,0,1077,839,840,851,852,840
306,0,0,0,0,0,1,1100,888,888,901,901,889
307,0,0,0,0,0,1,1093,842,840,854,854,842
308,0,0,0,0,0,3,1143,794,795,806,805,793
309,0,0,0,0,0,2,1163,823,824,834,836,824
310,0,0,0,0,0,1,1142,842,839,852,852,843
311,0,0,0,0,0,1,1159,865,866,878,878,866
312,0,0,0,0,0,1,1105,871,871,882,884,871
313,0,0,0,0,0,0,1130,796,797,809,809,797
314,0,0,0,0,0,1,1128,822,822,835,835,822
315,0,0,0,0,0,2,1172,801,802,814,813,802
316,0,0,0,0,0,0,1167,850,851,863,862,851
317,0,0,0,0,0,0,1165,835,835,848,848,835
318,0,0,0,0,0,2,1126,783,781,794,795,783
319,0,0,0,0,0,1,1137,864,865,877,877,865
320,0,0,0,0,0,1,1156,818,818,830,831,818
321,0,0,0,0,0,0,1103,823,823,835,835,824
322,0,0,0,0,0,2,1109,842,842,855,855,841
323,0,0,0,0,0,1,1180,857,856,870,869,856
324,0,0,0,0,0,0,1161,810,811,822,823,811
325,0,0,0,0,0,1,1194,808,808,820,821,808
326,0,0,0,0,0,1,1154,847,847,857,859,847
327,0,0,0,0,0,0,1102,869,870,878,882,870
328,0,0,0,0,0,2,1141,829,828,842,842,830
329,0,0,0,0,0,0,1143,805,805,818,818,806
330,0,0,0,0,0,0,1096,796,797,809,809,797
331,0,0,0,0,0,1,1212,855,856,868,868,856
332,0,0,0,0,0,3,1152,821,819,833,834,822
333,0,0,0,0,0,0,1165,820,821,832,833,820
334,0,0,0,0,0,0,1199,797,798,809,809,798
335,0,0,0,0,0,0,1156,818,819,829,831,819
336,0,0,0,0,0,2,1083,774,775,787,787,775
337,0,0,0,0,0,2,1145,807,806,818,820,806
338,0,0,0,0,0,0,1176,853,854,866,866,854
339,0,0,0,0,0,1,1168,831,829,843,841,831
340,0,0,0,0,0,0,1148,838,836,851,851,839
341,0,0,0,0,0,1,1139,828,828,840,841,828
342,0,0,0,0,0,1,1162,812,813,825,825,813
343,0,0,0,0,0,1,1171,808,808,820,821,808
344,0,0,0,0,0,0,1119,815,815,825,828,815
345,0,0,0,0,0,0,1185,806,807,819,819,807
346,0,0,0,0,0,0,1143,826,827,839,839,827
347,0,0,0,0,0,0,1133,818,819,831,828,818
348,0,0,0,0,0,0,1046,808,809,821,821,809
349,0,0,0,0,0,2,1090,757,758,769,770,757
350,0,0,0,0,0,3,1139,842,838,855,855,843
351,0,0,0,0,0,2,1098,830,828,843,843,831
352,0,0,0,0,0,1,1111,816,813,828,828,816
353,0,0,0,0,0,5,1134,833,832,845,846,832
354,0,0,0,0,0,1,1204,840,841,852,852,840
355,0,0,0,0,0,0,1153,859,857,872,871,859
356,0,0,0,0,0,0,1131,810,811,822,822,811
357,0,0,0,0,0,1,1177,865,865,878,878,866
358,0,0,0,0,0,0,1201,796,797,808,809,797
359,0,0,0,0,0,0,1158,866,863,878,878,867
360,0,0,0,0,0,1,1121,833,831,843,845,831
361,0,0,0,0,0,0,1170,837,838,850,849,837
362,0,0,0,0,0,0,1089,859,860,872,872,860
363,0,0,0,0,0,0,1161,831,830,840,844,831
364,0,0,0,0,0,0,1125,832,833,844,843,833
