,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
132,0,0,0,0,0,0,1140,826,827,838,838,827
133,0,0,0,0,0,1,1091,810,811,823,823,811
134,0,0,0,0,0,1,1169,832,832,845,845,832
135,0,0,0,0,0,0,1166,829,829,842,841,829
136,0,0,0,0,0,1,1116,823,823,834,836,824
137,0,0,0,0,0,0,1089,789,790,802,802,790
138,0,0,0,0,0,1,1153,800,798,813,811,799
139,0,0,0,0,0,1,1171,815,815,828,827,815
140,0,0,0,0,0,1,1142,854,855,867,866,855
141,0,0,0,0,0,0,1114,873,872,883,883,871
142,0,0,0,0,0,1,1167,782,782,794,792,782
143,0,0,0,0,0,0,1198,807,807,819,819,808
144,0,0,0,0,0,2,1155,816,817,829,829,814
145,0,0,0,0,0,1,1097,799,800,810,812,798
146,0,0,0,0,0,1,1141,831,832,844,844,832
147,0,0,0,0,0,0,1087,832,832,844,845,832
148,0,0,0,0,0,1,1125,839,839,850,851,840
149,0,0,0,0,0,0,1123,842,843,854,850,843
150,0,0,0,0,0,1,1157,833,834,846,846,834
151,0,0,0,0,0,1,1138,758,757,769,771,759
152,0,0,0,0,0,0,1190,816,816,828,829,816
153,0,0,0,0,0,0,1160,790,791,803,803,791
154,0,0,0,0,0,1,1142,815,816,828,828,816
155,0,0,0,0,0,0,1115,850,851,863,863,851
156,0,0,0,0,0,0,1104,780,781,793,793,781
157,0,0,0,0,0,0,1157,792,792,805,804,793
158,0,0,0,0,0,1,1157,833,834,846,846,834
159,0,0,0,0,0,1,1167,858,858,871,871,859
160,0,0,0,0,0,2,1134,811,809,823,823,811
161,0,0,0,0,0,0,1122,829,829,841,840,829
162,0,0,0,0,0,0,1141,771,772,784,784,772
163,0,0,0,0,0,1,1164,816,817,828,829,817
164,0,0,0,0,0,0,1161,844,845,857,857,844
165,0,0,0,0,0,0,1147,793,794,805,806,794
166,0,0,0,0,0,0,1148,816,817,829,829,817
167,0,0,0,0,0,0,1139,837,838,850,850,837
168,0,0,0,0,0,1,1188,827,828,840,840,828
169,0,0,0,0,0,0,1145,805,806,815,816,805
170,0,0,0,0,0,0,1160,831,832,843,843,831
171,0,0,0,0,0,0,1151,810,810,823,823,811
172,0,0,0,0,0,3,1148,785,785,797,797,785
173,0,0,0,0,0,2,1183,787,788,800,800,788
174,0,0,0,0,0,1,1116,856,856,869,869,857
175,0,0,0,0,0,0,1196,789,789,801,801,789
176,0,0,0,0,0,1,1127,803,804,815,816,804
177,0,0,0,0,0,0,1094,812,813,825,824,813
178,0,0,0,0,0,0,1148,790,791,803,800,790
179,0,0,0,0,0,0,1114,875,876,888,888,876
180,0,0,0,0,0,0,1155,820,821,832,832,821
181,0,0,0,0,0,0,1145,814,815,827,827,815
182,0,0,0,0,0,2,1139,852,852,863,863,851
183,0,0,0,0,0,1,1140,841,842,852,852,841
184,0,0,0,0,0,0,1196,810,808,821,823,809
185,0,0,0,0,0,0,1139,849,850,860,862,850
186,0,0,0,0,0,1,1154,839,840,851,852,840
187,0,0,0,0,0,0,1114,828,828,841,839,829
188,0,0,0,0,0,1,1084,784,785,796,797,784
189,0,0,0,0,0,0,1199,792,788,802,804,792
190,0,0,0,0,0,0,1151,821,822,834,833,821
191,0,0,0,0,0,1,1167,822,823,835,834,822
192,0,0,0,0,0,0,1146,785,785,796,797,786
193,0,0,0,0,0,2,1174,843,843,853,855,841
194,0,0,0,0,0,1,1056,780,781,789,793,779
195,0,0,0,0,0,2,1167,804,805,817,816,805
196,0,0,0,0,0,0,1100,817,814,827,828,816
197,0,0,0,0,0,2,1152,806,807,819,819,807
198,0,0,0,0,0,0,1153,863,864,876,875,864
199,0,0,0,0,0,0,1150,855,855,866,868,856
200,0,0,0,0,0,2,1142,870,868,882,881,871
201,0,0,0,0,0,1,1192,768,766,780,781,769
202,0,0,0,0,0,0,1096,823,823,835,835,824
203,0,0,0,0,0,0,1044,845,846,858,858,846
204,0,0,0,0,0,1,1110,811,812,824,824,812
205,0,0,0,0,0,0,1141,907,908,920,920,908
206,0,0,0,0,0,1,1069,802,802,814,814,802
207,0,0,0,0,0,1,1067,839,840,852,852,840
208,0,0,0,0,0,0,1123,827,827,839,839,827
209,0,0,0,0,0,0,1140,822,823,835,834,823
210,0,0,0,0,0,1,1193,838,838,851,849,839
211,0,0,0,0,0,0,1137,867,866,877,879,867
212,0,0,0,0,0,3,1086,803,803,815,814,803
213,0,0,0,0,0,0,1131,802,802,815,815,802
214,0,0,0,0,0,1,1109,833,834,846,846,834
215,0,0,0,0,0,1,1164,853,854,866,866,854
216,0,0,0,0,0,1,1145,873,872,886,886,874
217,0,0,0,0,0,0,1101,837,837,849,850,837
218,0,0,0,0,0,0,1151,812,812,825,825,813
219,0,0,0,0,0,0,1113,814,813,825,826,813
220,0,0,0,0,0,1,1120,755,756,768,766,756
221,0,0,0,0,0,0,1165,763,764,776,776,764
222,0,0,0,0,0,1,1132,871,868,884,874,868
223,0,0,0,0,0,0,1114,831,832,843,844,832
224,0,0,0,0,0,0,1112,788,788,801,800,789
225,0,0,0,0,0,0,1192,809,809,821,822,810
226,0,0,0,0,0,1,1128,825,826,837,837,825
227,0,0,0,0,0,0,1140,835,835,847,846,835
228,0,0,0,0,0,1,1058,807,807,819,820,808
229,0,0,0,0,0,1,1151,857,858,870,869,858
230,0,0,0,0,0,2,1123,814,815,827,826,815
231,0,0,0,0,0,1,1161,800,798,813,811,801
232,0,0,0,0,0,1,1136,806,807,817,819,806
233,0,0,0,0,0,0,1154,797,798,810,810,798
234,0,0,0,0,0,0,1120,847,846,858,860,846
235,0,0,0,0,0,0,1184,852,853,864,862,852
236,0,0,0,0,0,2,1135,797,798,808,810,798
237,0,0,0,0,0,1,1117,772,773,785,785,773
238,0,0,0,0,0,0,1130,801,801,814,814,801
239,0,0,0,0,0,2,1117,801,802,814,814,802
240,0,0,0,0,0,1,1141,839,840,852,852,840
241,0,0,0,0,0,1,1079,829,827,842,839,830
242,0,0,0,0,0,0,1190,802,803,815,815,803
243,0,0,0,0,0,1,1129,823,824,836,836,824
244,0,0,0,0,0,0,1111,809,808,822,817,810
245,0,0,0,0,0,0,1112,827,828,839,840,828
246,0,0,0,0,0,0,1189,827,828,840,840,828
247,0,0,0,0,0,0,1121,849,849,859,861,849
248,0,0,0,0,0,1,1168,769,770,782,782,770
249,0,0,0,0,0,0,1180,776,777,789,789,776
250,0,0,0,0,0,1,1143,839,834,851,852,840
251,0,0,0,0,0,2,1175,819,819,831,831,820
252,0,0,0,0,0,1,1110,802,801,815,815,803
253,0,0,0,0,0,0,1138,846,846,858,859,847
254,0,0,0,0,0,1,1064,829,830,842,842,830
255,0,0,0,0,0,1,1085,791,792,803,804,792
256,0,0,0,0,0,0,1187,829,827,839,840,830
257,0,0,0,0,0,0,1104,876,877,888,889,877
258,0,0,0,0,0,0,1228,788,788,800,801,788
259,0,0,0,0,0,1,1145,811,812,819,823,812
260,0,0,0,0,0,0,1063,798,798,810,810,798
261,0,0,0,0,0,1,1143,811,810,824,824,808
262,0,0,0,0,0,1,1159,771,772,784,780,772
263,0,0,0,0,0,2,1035,795,796,808,808,795
264,0,0,0,0,0,2,1092,826,827,839,839,825
265,0,0,0,0,0,1,1177,798,799,810,810,798
266,0,0,0,0,0,0,1196,858,859,870,870,859
267,0,0,0,0,0,1,1104,870,866,883,883,871
268,0,0,0,0,0,2,1130,801,800,813,813,802
269,0,0,0,0,0,1,1114,785,785,798,798,786
270,0,0,0,0,0,1,1139,860,861,872,872,859
271,0,0,0,0,0,2,1122,810,811,823,823,811
272,0,0,0,0,0,0,1137,782,781,794,795,783
273,0,0,0,0,0,0,1078,887,888,900,900,888
274,0,0,0,0,0,1,1135,828,829,841,839,827
275,0,0,0,0,0,1,1123,786,783,796,799,787
276,0,0,0,0,0,0,1179,825,825,838,838,826
277,0,0,0,0,0,2,1169,764,761,777,777,763
278,0,0,0,0,0,1,1062,822,823,835,835,823
279,0,0,0,0,0,1,1104,819,817,832,830,820
280,0,0,0,0,0,0,1152,791,791,803,803,791
281,0,0,0,0,0,1,1150,841,842,853,853,842
282,0,0,0,0,0,3,1101,808,808,820,820,808
283,0,0,0,0,0,0,1202,778,777,790,790,779
284,0,0,0,0,0,1,1094,799,799,811,810,800
285,0,0,0,0,0,0,1120,793,794,806,806,794
286,0,0,0,0,0,2,1124,774,773,787,786,775
287,0,0,0,0,0,0,1068,815,815,827,827,816
288,0,0,0,0,0,0,1124,848,849,859,861,849
289,0,0,0,0,0,1,1116,817,818,830,830,818
290,0,0,0,0,0,1,1115,863,863,876,875,864
291,0,0,0,0,0,0,1114,851,852,864,864,852
292,0,0,0,0,0,2,1132,751,752,764,764,752
293,0,0,0,0,0,0,1144,784,784,797,794,785
294,0,0,0,0,0,1,1101,776,776,788,788,776
295,0,0,0,0,0,0,1196,834,832,847,845,835
296,0,0,0,0,0,0,1137,848,849,860,861,847
297,0,0,0,0,0,0,1189,824,825,836,836,825
298,0,0,0,0,0,0,1166,773,774,786,786,774
299,0,0,0,0,0,0,1172,801,802,814,814,802
300,0,0,0,0,0,0,1150,795,796,808,807,796
301,0,0,0,0,0,0,1156,845,846,858,858,844
302,0,0,0,0,0,0,1089,803,804,816,812,804
303,0,0,0,0,0,1,1121,859,858,872,872,860
304,0,0,0,0,0,0,1104,816,817,829,829,817
305,0,0,0,0,0,1,1110,807,808,820,820,808
306,0,0,0,0,0,0,1114,835,836,848,847,836
307,0,0,0,0,0,1,1143,785,786,798,798,786
308,0,0,0,0,0,0,1113,832,833,843,845,833
309,0,0,0,0,0,0,1139,800,801,813,812,800
310,0,0,0,0,0,2,1127,721,718,728,731,722
311,0,0,0,0,0,1,1141,821,818,834,834,822
312,0,0,0,0,0,3,1167,834,835,845,847,832
313,0,0,0,0,0,1,1169,810,811,823,823,811
314,0,0,0,0,0,0,1158,831,830,844,843,831
315,0,0,0,0,0,1,1191,855,856,868,868,856
316,0,0,0,0,0,1,1093,817,818,830,830,818
317,0,0,0,0,0,1,1116,824,825,837,837,824
318,0,0,0,0,0,0,1161,782,783,795,795,783
319,0,0,0,0,0,1,1141,808,809,821,816,809
320,0,0,0,0,0,0,1074,810,811,821,823,811
321,0,0,0,0,0,0,1134,810,809,823,823,811
322,0,0,0,0,0,2,1144,837,838,850,848,838
323,0,0,0,0,0,1,1140,789,790,800,800,788
324,0,0,0,0,0,2,1130,851,851,864,864,852
325,0,0,0,0,0,2,1167,809,809,822,822,810
326,0,0,0,0,0,0,1151,811,812,824,824,812
327,0,0,0,0,0,1,1189,834,835,847,847,835
328,0,0,0,0,0,1,1159,830,831,842,843,831
329,0,0,0,0,0,0,1106,820,821,832,832,820
330,0,0,0,0,0,0,1092,815,816,828,828,816
331,0,0,0,0,0,0,1133,795,794,807,807,795
332,0,0,0,0,0,0,1142,772,772,784,784,772
333,0,0,0,0,0,1,1129,847,848,860,860,847
334,0,0,0,0,0,2,1058,779,780,792,792,780
335,0,0,0,0,0,1,1128,807,807,820,820,808
336,0,0,0,0,0,0,1141,810,810,823,822,810
337,0,0,0,0,0,0,1135,828,828,841,840,829
338,0,0,0,0,0,2,1126,784,783,796,795,784
339,0,0,0,0,0,0,1118,827,827,836,838,826
340,0,0,0,0,0,1,1144,804,805,817,817,805
341,0,0,0,0,0,0,1106,789,789,801,802,788
342,0,0,0,0,0,0,1140,817,816,828,828,816
343,0,0,0,0,0,1,1119,801,801,813,813,801
344,0,0,0,0,0,0,1112,858,859,870,871,859
345,0,0,0,0,0,0,1162,835,836,848,847,836
346,0,0,0,0,0,2,1127,844,845,853,857,845
347,0,0,0,0,0,0,1126,844,842,853,855,845
348,0,0,0,0,0,1,1167,861,860,873,873,861
349,0,0,0,0,0,0,1141,831,832,844,844,832
350,0,0,0,0,0,0,1158,802,803,815,815,803
351,0,0,0,0,0,0,1181,815,815,827,827,816
352,0,0,0,0,0,1,1098,831,831,844,844,832
353,0,0,0,0,0,1,1124,789,790,802,799,790
354,0,0,0,0,0,0,1067,837,836,850,848,838
355,0,0,0,0,0,1,1120,829,829,842,842,830
356,0,0,0,0,0,1,1094,781,776,794,794,782
357,0,0,0,0,0,0,1123,806,807,818,818,806
358,0,0,0,0,0,0,1128,799,799,812,811,800
359,0,0,0,0,0,0,1121,841,842,854,854,842
360,0,0,0,0,0,2,1084,828,827,839,840,829
361,0,0,0,0,0,0,1108,831,831,844,844,832
362,0,0,0,0,0,0,1166,850,849,862,862,850
363,0,0,0,0,0,0,1085,798,799,811,811,799
364,0,0,0,0,0,2,1139,862,861,875,875,859
