,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
190,0,0,0,0,0,0,1161,884,884,896,897,884
191,0,0,0,0,0,0,1170,846,847,859,859,847
192,0,0,0,0,0,0,1211,802,803,813,815,803
193,0,0,0,0,0,1,1209,862,862,874,874,862
194,0,0,0,0,0,0,1142,860,860,873,873,861
195,0,0,0,0,0,0,1141,838,838,848,851,839
196,0,0,0,0,0,0,1100,847,833,860,859,847
197,0,0,0,0,0,2,1154,863,864,876,876,864
198,0,0,0,0,0,0,1171,822,822,835,835,823
199,0,0,0,0,0,0,1098,797,798,810,810,798
200,0,0,0,0,0,1,1171,872,873,882,885,873
201,0,0,0,0,0,1,1198,866,867,879,879,867
202,0,0,0,0,0,0,1134,812,813,824,825,813
203,0,0,0,0,0,1,1158,804,805,812,817,805
204,0,0,0,0,0,0,1130,822,823,835,835,823
205,0,0,0,0,0,0,1130,840,839,853,853,841
206,0,0,0,0,0,0,1113,758,758,770,770,758
207,0,0,0,0,0,1,1198,821,821,833,833,821
208,0,0,0,0,0,3,1167,810,811,822,823,811
209,0,0,0,0,0,0,1126,818,818,830,831,818
210,0,0,0,0,0,1,1220,872,873,884,885,873
211,0,0,0,0,0,0,1210,849,849,860,861,849
212,0,0,0,0,0,1,1159,832,831,844,844,832
213,0,0,0,0,0,1,1109,828,829,841,841,829
214,0,0,0,0,0,0,1113,851,852,863,863,852
215,0,0,0,0,0,2,1128,863,863,875,875,862
216,0,0,0,0,0,1,1135,812,813,825,825,813
217,0,0,0,0,0,0,1125,837,838,849,850,837
218,0,0,0,0,0,0,1151,849,850,861,862,849
219,0,0,0,0,0,1,1108,852,848,865,865,853
220,0,0,0,0,0,0,1197,760,761,773,773,761
221,0,0,0,0,0,2,1178,856,856,867,867,856
222,0,0,0,0,0,1,1188,857,857,869,869,858
223,0,0,0,0,0,0,1199,844,842,854,857,844
224,0,0,0,0,0,1,1241,862,863,873,875,863
225,0,0,0,0,0,0,1227,841,842,854,854,842
226,0,0,0,0,0,0,1123,813,814,826,826,814
227,0,0,0,0,0,0,1139,825,824,838,837,826
228,0,0,0,0,0,1,1116,854,855,867,867,855
229,0,0,0,0,0,0,1151,844,845,857,855,843
230,0,0,0,0,0,2,1233,823,823,835,836,823
231,0,0,0,0,0,0,1163,845,846,857,858,846
232,0,0,0,0,0,0,1158,801,802,814,812,800
233,0,0,0,0,0,1,1123,839,840,852,852,840
234,0,0,0,0,0,1,1161,880,879,893,893,881
235,0,0,0,0,0,0,1200,896,896,909,909,895
236,0,0,0,0,0,1,1168,869,868,880,882,868
237,0,0,0,0,0,0,1163,808,809,821,821,809
238,0,0,0,0,0,0,1172,858,858,869,869,858
239,0,0,0,0,0,2,1149,820,819,829,831,819
240,0,0,0,0,0,0,1161,828,825,841,841,829
241,0,0,0,0,0,2,1142,829,830,842,842,830
242,0,0,0,0,0,2,1188,811,812,824,824,811
243,0,0,0,0,0,0,1179,828,829,840,841,829
244,0,0,0,0,0,0,1222,787,788,800,800,788
245,0,0,0,0,0,1,1106,870,868,882,882,871
246,0,0,0,0,0,2,1200,843,844,856,856,844
247,0,0,0,0,0,0,1174,817,818,830,830,817
248,0,0,0,0,0,2,1094,780,779,792,791,780
249,0,0,0,0,0,0,1153,821,820,834,834,822
250,0,0,0,0,0,0,1204,826,826,839,837,825
251,0,0,0,0,0,1,1114,818,819,831,829,819
252,0,0,0,0,0,0,1132,834,833,842,844,832
253,0,0,0,0,0,2,1182,807,808,820,819,808
254,0,0,0,0,0,0,1150,846,845,857,859,847
255,0,0,0,0,0,2,1174,819,819,829,831,818
256,0,0,0,0,0,0,1129,848,849,861,861,849
257,0,0,0,0,0,4,1087,835,834,847,847,835
258,0,0,0,0,0,2,1153,793,794,806,806,794
259,0,0,0,0,0,0,1102,815,815,827,828,816
260,0,0,0,0,0,2,1113,863,861,875,875,862
261,0,0,0,0,0,1,1176,847,848,860,858,847
262,0,0,0,0,0,0,1170,863,864,876,876,864
263,0,0,0,0,0,0,1125,819,820,832,832,819
264,0,0,0,0,0,2,1166,832,833,845,843,832
265,0,0,0,0,0,1,1164,923,923,935,936,921
266,0,0,0,0,0,0,1151,869,870,879,882,870
267,0,0,0,0,0,1,1118,798,799,810,811,799
268,0,0,0,0,0,1,1153,857,855,869,870,858
269,0,0,0,0,0,2,1136,798,799,808,810,798
270,0,0,0,0,0,0,1167,852,853,865,865,853
271,0,0,0,0,0,0,1191,807,806,819,819,808
272,0,0,0,0,0,0,1171,855,856,867,865,855
273,0,0,0,0,0,0,1110,867,868,880,879,868
274,0,0,0,0,0,1,1138,851,852,864,864,852
275,0,0,0,0,0,1,1179,880,879,893,892,879
276,0,0,0,0,0,0,1126,758,757,770,770,758
277,0,0,0,0,0,2,1219,815,816,828,827,816
278,0,0,0,0,0,2,1110,774,773,786,787,775
279,0,0,0,0,0,1,1127,798,798,810,811,799
280,0,0,0,0,0,1,1173,801,802,813,814,802
281,0,0,0,0,0,0,1149,829,830,842,842,830
282,0,0,0,0,0,2,1069,844,845,857,857,845
283,0,0,0,0,0,0,1197,823,824,836,833,823
284,0,0,0,0,0,1,1178,847,848,859,860,848
285,0,0,0,0,0,2,1118,821,822,833,832,821
286,0,0,0,0,0,0,1119,835,835,847,847,836
287,0,0,0,0,0,0,1140,816,815,829,828,817
288,0,0,0,0,0,2,1178,845,844,857,858,846
289,0,0,0,0,0,1,1135,807,808,818,820,808
290,0,0,0,0,0,0,1174,834,835,847,847,834
291,0,0,0,0,0,1,1119,845,846,858,858,846
292,0,0,0,0,0,2,1177,879,878,892,892,880
293,0,0,0,0,0,4,1166,827,828,840,837,828
294,0,0,0,0,0,0,1104,859,860,872,872,858
295,0,0,0,0,0,0,1126,815,811,828,824,815
296,0,0,0,0,0,2,1133,777,777,788,787,776
297,0,0,0,0,0,3,1080,853,846,864,864,854
298,0,0,0,0,0,1,1090,828,828,840,839,828
299,0,0,0,0,0,0,1135,854,854,867,867,855
300,0,0,0,0,0,0,1145,882,882,894,893,883
301,0,0,0,0,0,0,1160,856,855,869,865,857
302,0,0,0,0,0,1,1166,852,847,863,865,853
303,0,0,0,0,0,1,1146,856,856,868,868,856
304,0,0,0,0,0,1,1190,828,829,841,841,827
305,0,0,0,0,0,1,1156,786,787,799,799,787
306,0,0,0,0,0,1,1100,796,797,809,809,797
307,0,0,0,0,0,2,1140,831,831,843,844,832
308,0,0,0,0,0,1,1167,855,856,868,868,856
309,0,0,0,0,0,1,1109,805,806,818,816,806
310,0,0,0,0,0,0,1131,801,802,814,814,802
311,0,0,0,0,0,1,1139,815,816,826,826,816
312,0,0,0,0,0,1,1124,797,797,809,809,797
313,0,0,0,0,0,3,1155,815,816,828,828,816
314,0,0,0,0,0,1,1158,798,799,811,811,799
315,0,0,0,0,0,0,1118,813,814,825,826,814
316,0,0,0,0,0,1,1174,842,842,853,854,843
317,0,0,0,0,0,2,1151,863,863,876,876,862
318,0,0,0,0,0,2,1223,840,838,850,850,839
319,0,0,0,0,0,0,1123,829,825,841,841,827
320,0,0,0,0,0,0,1103,818,819,830,831,819
321,0,0,0,0,0,1,1161,802,802,814,815,802
322,0,0,0,0,0,2,1117,865,863,873,878,865
323,0,0,0,0,0,0,1148,850,848,863,863,851
324,0,0,0,0,0,3,1162,808,808,821,821,809
325,0,0,0,0,0,1,1079,787,786,799,799,788
326,0,0,0,0,0,0,1195,826,827,839,839,827
327,0,0,0,0,0,0,1143,855,856,867,867,856
328,0,0,0,0,0,0,1135,829,830,842,842,830
329,0,0,0,0,0,1,1208,840,840,851,852,840
330,0,0,0,0,0,0,1134,838,839,850,851,839
331,0,0,0,0,0,2,1118,867,866,878,880,867
332,0,0,0,0,0,0,1123,835,836,848,848,836
333,0,0,0,0,0,0,1158,842,841,855,855,843
334,0,0,0,0,0,1,1124,853,854,865,864,854
335,0,0,0,0,0,1,1160,829,830,842,841,830
336,0,0,0,0,0,0,1134,867,868,880,880,868
337,0,0,0,0,0,1,1243,815,814,828,828,816
338,0,0,0,0,0,1,1188,776,776,787,788,777
339,0,0,0,0,0,2,1152,844,845,857,857,845
340,0,0,0,0,0,1,1117,831,831,843,844,832
341,0,0,0,0,0,1,1156,868,869,881,879,869
342,0,0,0,0,0,2,1135,790,791,803,802,790
343,0,0,0,0,0,1,1179,819,820,832,832,819
344,0,0,0,0,0,1,1182,836,832,844,847,832
345,0,0,0,0,0,0,1162,863,863,876,876,864
346,0,0,0,0,0,0,1126,869,869,881,881,869
347,0,0,0,0,0,1,1190,845,843,858,858,845
348,0,0,0,0,0,1,1152,832,833,845,845,832
349,0,0,0,0,0,2,1147,793,791,805,805,791
350,0,0,0,0,0,0,1158,816,817,829,829,817
351,0,0,0,0,0,0,1142,836,837,846,849,837
352,0,0,0,0,0,1,1159,867,868,876,878,868
353,0,0,0,0,0,0,1115,839,839,852,851,840
354,0,0,0,0,0,1,1171,824,825,836,836,824
355,0,0,0,0,0,0,1097,801,802,814,814,802
356,0,0,0,0,0,0,1169,832,833,845,845,833
357,0,0,0,0,0,3,1215,834,835,843,847,835
358,0,0,0,0,0,0,1146,817,816,829,829,818
359,0,0,0,0,0,0,1156,770,766,774,781,771
360,0,0,0,0,0,3,1157,758,759,771,770,759
361,0,0,0,0,0,0,1133,862,863,875,875,863
362,0,0,0,0,0,0,1094,833,834,845,845,834
363,0,0,0,0,0,3,1119,837,837,849,849,838
364,0,0,0,0,0,0,1112,804,805,817,815,805
