,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
97,1,4,2,0,1,0,1128,811,808,819,823,809
98,0,4,1,0,1,2,1155,908,909,921,921,909
99,0,4,1,0,0,0,1149,791,792,804,804,792
100,0,3,1,0,0,2,1147,865,866,878,878,866
101,0,2,0,0,0,4,1207,823,822,835,836,822
102,0,2,0,0,0,3,1187,848,849,859,861,849
103,0,1,0,0,0,3,1181,810,810,822,822,811
104,0,1,0,0,0,1,1183,829,830,842,842,830
105,0,1,0,0,0,0,1117,785,786,798,798,786
106,0,1,0,0,0,1,1211,848,848,861,858,849
107,0,1,0,0,0,2,1090,819,817,832,829,818
108,0,1,0,0,0,0,1146,809,809,821,822,810
109,0,1,0,0,0,0,1138,813,814,826,826,814
110,0,1,0,0,0,1,1121,808,808,820,821,809
111,0,1,0,0,0,1,1098,784,785,797,797,785
112,0,1,0,0,0,0,1111,825,823,837,834,825
113,0,1,0,0,0,0,1137,786,786,799,798,786
114,0,1,0,0,0,1,1139,806,807,819,818,807
115,0,1,0,0,0,0,1183,833,834,845,846,834
116,0,1,0,0,0,0,1146,830,831,843,843,829
117,0,1,0,0,0,2,1169,800,801,813,813,801
118,0,1,0,0,0,1,1164,828,829,841,841,829
119,0,1,0,0,0,2,1127,842,843,855,854,843
120,0,1,0,0,0,1,1129,807,808,820,820,807
121,0,1,0,0,0,1,1143,802,803,815,815,803
122,0,1,0,0,0,0,1185,867,865,880,878,866
123,0,1,0,0,0,0,1094,852,847,864,864,852
124,0,1,0,0,0,1,1119,800,801,813,813,801
125,0,0,0,0,0,1,1191,800,800,811,811,798
126,0,0,0,0,0,0,1075,825,826,838,837,826
127,0,0,0,0,0,0,1113,789,790,802,802,790
128,0,0,0,0,0,1,1133,802,803,815,815,803
129,0,0,0,0,0,0,1092,806,807,819,819,807
130,0,0,0,0,0,1,1125,824,825,837,837,825
131,0,0,0,0,0,0,1121,806,807,819,819,807
132,0,0,0,0,0,0,1128,748,748,761,759,746
133,0,0,0,0,0,1,1156,832,833,845,845,833
134,0,0,0,0,0,0,1138,792,793,804,805,793
135,0,0,0,0,0,0,1182,822,821,833,835,823
136,0,0,0,0,0,1,1147,800,799,811,811,799
137,0,0,0,0,0,0,1176,825,826,838,838,826
138,0,0,0,0,0,0,1134,847,845,860,858,846
139,0,0,0,0,0,0,1133,825,826,834,837,825
140,0,0,0,0,0,1,1192,836,834,849,849,837
141,0,0,0,0,0,0,1141,883,882,890,896,884
142,0,0,0,0,0,0,1201,820,821,832,831,819
143,0,0,0,0,0,0,1058,795,796,805,807,793
144,0,0,0,0,0,0,1144,827,827,840,840,828
145,0,0,0,0,0,0,1129,794,795,807,807,795
146,0,0,0,0,0,0,1103,836,837,849,849,836
147,0,0,0,0,0,0,1165,814,809,826,826,814
148,0,0,0,0,0,2,1120,820,821,833,833,821
149,0,0,0,0,0,0,1126,843,843,856,855,844
150,0,0,0,0,0,0,1130,778,778,790,791,779
151,0,0,0,0,0,0,1172,776,775,789,789,777
152,0,0,0,0,0,1,1112,826,825,839,838,827
153,0,0,0,0,0,1,1155,819,820,832,832,820
154,0,0,0,0,0,0,1132,802,803,814,814,803
155,0,0,0,0,0,4,1148,798,799,811,811,799
156,0,0,0,0,0,2,1140,820,820,833,832,821
157,0,0,0,0,0,1,1103,794,794,805,807,795
158,0,0,0,0,0,0,1156,811,812,824,824,812
159,0,0,0,0,0,1,1124,809,809,820,819,810
160,0,0,0,0,0,0,1179,778,779,791,790,777
161,0,0,0,0,0,0,1176,856,856,866,869,857
162,0,0,0,0,0,0,1110,813,811,826,826,814
163,0,0,0,0,0,0,1144,791,791,803,803,790
164,0,0,0,0,0,0,1183,747,747,759,759,747
165,0,0,0,0,0,0,1152,806,807,819,819,807
166,0,0,0,0,0,0,1127,835,836,848,848,836
167,0,0,0,0,0,2,1165,833,834,846,845,834
168,0,0,0,0,0,1,1097,884,880,896,896,883
169,0,0,0,0,0,1,1214,849,850,861,862,850
170,0,0,0,0,0,3,1133,827,828,840,839,827
171,0,0,0,0,0,2,1161,813,814,826,826,814
172,0,0,0,0,0,2,1128,837,838,849,850,838
173,0,0,0,0,0,1,1134,833,834,845,841,833
174,0,0,0,0,0,1,1134,789,790,802,802,790
175,0,0,0,0,0,1,1184,833,834,844,846,834
176,0,0,0,0,0,0,1170,839,838,850,850,838
177,0,0,0,0,0,1,1196,755,755,766,767,756
178,0,0,0,0,0,0,1150,869,869,880,880,869
179,0,0,0,0,0,3,1161,804,803,816,816,802
180,0,0,0,0,0,2,1193,816,816,829,828,817
181,0,0,0,0,0,0,1117,830,831,843,843,831
182,0,0,0,0,0,1,1150,789,790,802,802,790
183,0,0,0,0,0,0,1107,861,862,871,874,860
184,0,0,0,0,0,0,1094,875,876,888,888,876
185,0,0,0,0,0,1,1144,872,871,883,883,872
186,0,0,0,0,0,0,1092,785,786,798,798,786
187,0,0,0,0,0,0,1143,799,800,812,812,800
188,0,0,0,0,0,1,1135,851,852,864,864,852
189,0,0,0,0,0,1,1140,790,791,803,803,791
190,0,0,0,0,0,1,1127,809,810,822,820,810
191,0,0,0,0,0,0,1114,827,825,837,838,825
192,0,0,0,0,0,1,1104,795,793,808,807,796
193,0,0,0,0,0,1,1121,800,801,813,813,801
194,0,0,0,0,0,1,1102,821,822,834,834,822
195,0,0,0,0,0,0,1137,825,826,838,838,826
196,0,0,0,0,0,1,1056,816,817,828,828,816
197,0,0,0,0,0,4,1097,756,757,768,768,757
198,0,0,0,0,0,1,1162,823,824,836,836,824
199,0,0,0,0,0,1,1132,829,830,841,842,829
200,0,0,0,0,0,0,1114,829,830,842,842,830
201,0,0,0,0,0,2,1113,784,785,797,797,785
202,0,0,0,0,0,2,1121,842,842,855,853,843
203,0,0,0,0,0,1,1181,809,810,822,822,810
204,0,0,0,0,0,1,1170,860,853,871,873,861
205,0,0,0,0,0,0,1113,793,793,804,806,793
206,0,0,0,0,0,0,1137,815,814,828,824,813
207,0,0,0,0,0,0,1135,862,862,875,874,863
208,0,0,0,0,0,0,1104,784,784,794,797,783
209,0,0,0,0,0,1,1134,794,792,805,807,795
210,0,0,0,0,0,1,1153,781,782,794,794,782
211,0,0,0,0,0,0,1143,806,807,817,817,807
212,0,0,0,0,0,1,1147,810,811,823,823,811
213,0,0,0,0,0,1,1150,808,808,820,821,808
214,0,0,0,0,0,0,1191,834,832,844,847,832
215,0,0,0,0,0,2,1129,830,827,843,843,827
216,0,0,0,0,0,0,1183,819,818,830,830,820
217,0,0,0,0,0,2,1173,847,845,855,860,848
218,0,0,0,0,0,1,1112,800,801,813,813,801
219,0,0,0,0,0,0,1104,809,810,822,822,810
220,0,0,0,0,0,1,1148,799,800,812,812,800
221,0,0,0,0,0,1,1090,810,811,823,823,811
222,0,0,0,0,0,0,1133,814,815,825,827,815
223,0,0,0,0,0,0,1144,828,825,841,841,829
224,0,0,0,0,0,1,1148,777,777,789,787,778
225,0,0,0,0,0,0,1079,788,787,801,799,789
226,0,0,0,0,0,0,1169,777,777,790,790,778
227,0,0,0,0,0,0,1157,842,842,855,855,842
228,0,0,0,0,0,2,1154,820,821,833,833,821
229,0,0,0,0,0,0,1102,806,807,817,818,807
230,0,0,0,0,0,0,1084,829,829,842,842,830
231,0,0,0,0,0,0,1126,814,815,827,827,815
232,0,0,0,0,0,0,1148,791,792,804,804,792
233,0,0,0,0,0,1,1106,821,822,834,829,821
234,0,0,0,0,0,0,1169,797,797,809,810,798
235,0,0,0,0,0,3,1143,815,811,826,824,815
236,0,0,0,0,0,2,1110,893,894,904,906,894
237,0,0,0,0,0,3,1145,901,902,914,914,902
238,0,0,0,0,0,3,1100,803,804,814,816,802
239,0,0,0,0,0,1,1137,771,769,783,784,772
240,0,0,0,0,0,0,1209,747,747,760,760,748
241,0,0,0,0,0,0,1168,843,844,852,856,840
242,0,0,0,0,0,1,1090,776,777,789,789,777
243,0,0,0,0,0,1,1085,796,797,809,809,797
244,0,0,0,0,0,1,1171,802,803,804,814,793
245,0,0,0,0,0,2,1157,785,786,798,796,786
246,0,0,0,0,0,0,1145,849,848,860,862,848
247,0,0,0,0,0,0,1155,821,819,833,832,820
248,0,0,0,0,0,1,1139,814,814,827,826,814
249,0,0,0,0,0,0,1153,781,781,793,793,781
250,0,0,0,0,0,1,1111,780,779,792,792,780
251,0,0,0,0,0,0,1169,835,835,842,844,836
252,0,0,0,0,0,0,1139,820,821,833,833,821
253,0,0,0,0,0,1,1129,781,782,794,793,782
254,0,0,0,0,0,1,1177,844,843,855,855,844
255,0,0,0,0,0,2,1081,864,865,877,874,865
256,0,0,0,0,0,0,1109,807,808,819,818,807
257,0,0,0,0,0,0,1119,866,866,873,879,867
258,0,0,0,0,0,0,1161,835,836,845,848,836
259,0,0,0,0,0,0,1171,844,843,854,855,843
260,0,0,0,0,0,0,1165,776,776,789,788,776
261,0,0,0,0,0,0,1140,847,848,860,860,848
262,0,0,0,0,0,0,1111,794,795,807,807,795
263,0,0,0,0,0,0,1184,778,779,791,791,778
264,0,0,0,0,0,0,1098,823,824,836,835,824
265,0,0,0,0,0,1,1190,795,793,807,807,793
266,0,0,0,0,0,0,1128,857,856,868,868,856
267,0,0,0,0,0,1,1143,815,814,825,824,815
268,0,0,0,0,0,1,1155,838,839,850,850,838
269,0,0,0,0,0,1,1084,861,862,874,874,862
270,0,0,0,0,0,0,1153,800,798,810,813,800
271,0,0,0,0,0,1,1170,852,853,860,859,853
272,0,0,0,0,0,0,1152,876,877,889,889,877
273,0,0,0,0,0,1,1198,812,813,825,825,813
274,0,0,0,0,0,1,1103,859,859,872,872,860
275,0,0,0,0,0,2,1157,804,805,817,817,805
276,0,0,0,0,0,2,1174,833,833,846,845,833
277,0,0,0,0,0,0,1179,843,844,856,856,844
278,0,0,0,0,0,0,1188,860,861,872,872,859
279,0,0,0,0,0,0,1201,833,830,842,846,834
280,0,0,0,0,0,1,1121,881,882,893,893,882
281,0,0,0,0,0,0,1108,836,837,849,849,837
282,0,0,0,0,0,0,1086,857,856,870,866,857
283,0,0,0,0,0,1,1113,788,788,800,800,789
284,0,0,0,0,0,1,1111,818,814,831,830,819
285,0,0,0,0,0,0,1144,820,819,831,833,821
286,0,0,0,0,0,0,1124,808,809,821,821,809
287,0,0,0,0,0,2,1104,840,841,853,853,841
288,0,0,0,0,0,1,1107,813,814,825,825,814
289,0,0,0,0,0,1,1142,845,846,858,858,846
290,0,0,0,0,0,0,1131,803,803,814,814,802
291,0,0,0,0,0,1,1189,826,827,839,839,827
292,0,0,0,0,0,0,1113,835,834,848,847,836
293,0,0,0,0,0,1,1133,820,821,833,833,821
294,0,0,0,0,0,0,1078,817,818,830,830,816
295,0,0,0,0,0,1,1125,808,809,819,821,809
296,0,0,0,0,0,1,1175,799,800,808,812,798
297,0,0,0,0,0,0,1156,783,783,795,795,783
298,0,0,0,0,0,2,1086,793,792,804,804,794
299,0,0,0,0,0,0,1082,820,821,833,832,821
300,0,0,0,0,0,0,1137,826,826,838,839,826
301,0,0,0,0,0,1,1163,815,813,828,828,816
302,0,0,0,0,0,1,1130,854,855,867,867,855
303,0,0,0,0,0,0,1112,811,808,822,824,811
304,0,0,0,0,0,1,1102,775,775,787,788,775
305,0,0,0,0,0,0,1166,867,867,880,880,868
306,0,0,0,0,0,0,1095,823,823,836,835,824
307,0,0,0,0,0,2,1184,812,813,824,825,813
308,0,0,0,0,0,1,1171,852,853,865,863,853
309,0,0,0,0,0,0,1075,857,857,869,869,857
310,0,0,0,0,0,1,1027,819,820,832,832,820
311,0,0,0,0,0,2,1085,802,802,814,815,803
312,0,0,0,0,0,0,1147,829,828,840,842,828
313,0,0,0,0,0,2,1087,860,861,873,873,861
314,0,0,0,0,0,1,1183,824,825,837,836,824
315,0,0,0,0,0,0,1109,841,842,854,854,842
316,0,0,0,0,0,2,1147,824,825,836,835,825
317,0,0,0,0,0,4,1139,861,860,873,873,862
318,0,0,0,0,0,1,1079,789,790,802,802,790
319,0,0,0,0,0,3,1154,810,811,823,823,811
320,0,0,0,0,0,0,1121,843,844,855,856,844
321,0,0,0,0,0,1,1138,843,844,856,856,844
322,0,0,0,0,0,0,1127,824,825,836,837,825
323,0,0,0,0,0,0,1172,802,802,814,815,803
324,0,0,0,0,0,1,1152,802,802,815,815,803
325,0,0,0,0,0,1,1161,829,830,842,842,830
326,0,0,0,0,0,0,1140,804,805,817,817,805
327,0,0,0,0,0,3,1209,851,852,862,863,852
328,0,0,0,0,0,1,1188,771,766,784,784,770
329,0,0,0,0,0,1,1110,790,788,803,803,789
330,0,0,0,0,0,1,1120,854,854,866,867,855
331,0,0,0,0,0,2,1172,823,824,835,836,824
332,0,0,0,0,0,1,1093,825,824,838,838,826
333,0,0,0,0,0,0,1104,765,766,778,778,765
334,0,0,0,0,0,0,1094,803,803,815,816,803
335,0,0,0,0,0,0,1125,832,832,844,845,832
336,0,0,0,0,0,0,1155,780,781,793,793,781
337,0,0,0,0,0,1,1138,878,877,889,890,878
338,0,0,0,0,0,2,1100,804,803,815,814,805
339,0,0,0,0,0,1,1128,802,803,815,815,803
340,0,0,0,0,0,3,1179,785,782,793,798,786
341,0,0,0,0,0,3,1109,826,822,835,839,827
342,0,0,0,0,0,1,1115,818,819,831,831,819
343,0,0,0,0,0,0,1125,839,840,852,852,840
344,0,0,0,0,0,1,1133,795,794,806,807,795
345,0,0,0,0,0,0,1156,820,821,833,832,821
346,0,0,0,0,0,1,1198,800,801,811,811,800
347,0,0,0,0,0,0,1113,765,762,778,778,766
348,0,0,0,0,0,0,1149,834,834,847,847,835
349,0,0,0,0,0,1,1180,798,798,810,810,799
350,0,0,0,0,0,1,1139,844,844,852,852,844
351,0,0,0,0,0,0,1134,802,803,814,815,802
352,0,0,0,0,0,0,1120,841,842,853,854,842
353,0,0,0,0,0,3,1099,835,836,847,848,836
354,0,0,0,0,0,3,1100,811,812,824,823,812
355,0,0,0,0,0,1,1181,798,799,811,810,799
356,0,0,0,0,0,0,1110,793,793,806,806,794
357,0,0,0,0,0,1,1170,834,835,846,847,835
358,0,0,0,0,0,1,1137,817,818,830,830,818
359,0,0,0,0,0,0,1113,764,765,777,776,765
360,0,0,0,0,0,0,1113,752,753,765,765,753
361,0,0,0,0,0,0,1128,855,852,868,868,856
362,0,0,0,0,0,1,1146,860,860,873,873,861
363,0,0,0,0,0,0,1136,832,832,843,844,832
364,0,0,0,0,0,1,1163,846,847,859,859,845
