,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
113,0,1,0,0,0,2,1115,841,842,851,854,839
114,0,0,0,0,0,0,1155,827,824,840,840,824
115,0,0,0,0,0,0,1161,801,802,813,812,802
116,0,0,0,0,0,0,1091,793,793,806,805,794
117,0,0,0,0,0,0,1122,819,820,826,832,820
118,0,0,0,0,0,0,1145,834,834,846,844,834
119,0,0,0,0,0,1,1072,776,777,789,789,777
120,0,0,0,0,0,0,1097,752,753,765,765,753
121,0,0,0,0,0,0,1165,826,827,839,839,827
122,0,0,0,0,0,1,1087,813,813,824,825,814
123,0,0,0,0,0,1,1162,773,773,784,785,774
124,0,0,0,0,0,0,1157,809,808,821,822,810
125,0,0,0,0,0,2,1102,816,817,828,829,817
126,0,0,0,0,0,1,1088,823,823,836,836,824
127,0,0,0,0,0,1,1155,843,835,856,856,844
128,0,0,0,0,0,0,1057,801,801,814,814,802
129,0,0,0,0,0,0,1218,800,800,806,812,798
130,0,0,0,0,0,2,1150,810,811,823,823,811
131,0,0,0,0,0,0,1169,846,846,856,859,847
132,0,0,0,0,0,3,1170,752,753,765,765,753
133,0,0,0,0,0,2,1144,814,814,826,826,815
134,0,0,0,0,0,2,1106,782,782,794,795,782
135,0,0,0,0,0,1,1133,805,806,818,818,806
136,0,0,0,0,0,1,1167,823,820,833,835,823
137,0,0,0,0,0,1,1158,787,788,799,800,788
138,0,0,0,0,0,1,1101,840,841,853,852,840
139,0,0,0,0,0,0,1055,799,798,810,811,800
140,0,0,0,0,0,2,1178,801,802,812,813,801
141,0,0,0,0,0,0,1168,802,801,814,810,802
142,0,0,0,0,0,0,1180,804,805,817,817,805
143,0,0,0,0,0,1,1119,842,843,855,855,843
144,0,0,0,0,0,0,1101,820,821,833,833,820
145,0,0,0,0,0,0,1136,826,826,838,839,826
146,0,0,0,0,0,0,1173,817,818,830,830,818
147,0,0,0,0,0,1,1090,796,796,808,809,796
148,0,0,0,0,0,0,1109,811,812,824,824,812
149,0,0,0,0,0,1,1114,813,810,824,825,812
150,0,0,0,0,0,0,1114,793,789,806,806,794
151,0,0,0,0,0,0,1165,754,754,767,767,755
152,0,0,0,0,0,2,1089,754,754,765,766,754
153,0,0,0,0,0,1,1133,816,816,829,828,816
154,0,0,0,0,0,0,1121,798,799,811,811,799
155,0,0,0,0,0,0,1075,800,801,808,813,799
156,0,0,0,0,0,0,1043,782,782,795,795,783
157,0,0,0,0,0,1,1028,836,837,849,849,837
158,0,0,0,0,0,0,1101,813,810,823,822,812
159,0,0,0,0,0,1,1123,819,818,828,832,820
160,0,0,0,0,0,1,1146,815,811,828,828,815
161,0,0,0,0,0,0,1071,831,831,843,842,831
162,0,0,0,0,0,0,1126,795,794,804,808,795
163,0,0,0,0,0,1,1084,827,828,840,840,828
164,0,0,0,0,0,3,1145,827,828,840,840,828
165,0,0,0,0,0,0,1144,775,772,788,788,776
166,0,0,0,0,0,0,1147,846,847,859,859,847
167,0,0,0,0,0,1,1087,829,824,838,840,830
168,0,0,0,0,0,3,1065,797,798,810,810,798
169,0,0,0,0,0,1,1133,838,837,850,851,838
170,0,0,0,0,0,0,1137,838,839,851,851,839
171,0,0,0,0,0,0,1145,797,798,810,809,798
172,0,0,0,0,0,1,1119,794,795,807,807,795
173,0,0,0,0,0,1,1095,868,869,880,881,868
174,0,0,0,0,0,0,1190,791,792,804,804,792
175,0,0,0,0,0,1,1143,801,801,813,812,801
176,0,0,0,0,0,1,1155,801,802,814,814,802
177,0,0,0,0,0,2,1169,794,794,806,806,794
178,0,0,0,0,0,0,1107,854,855,867,867,855
179,0,0,0,0,0,0,1115,845,844,852,858,844
180,0,0,0,0,0,5,1165,832,833,845,845,832
181,0,0,0,0,0,3,1140,834,834,846,846,834
182,0,0,0,0,0,1,1135,851,852,864,864,852
183,0,0,0,0,0,1,1144,836,837,846,848,836
184,0,0,0,0,0,2,1150,765,766,777,777,766
185,0,0,0,0,0,0,1122,891,891,904,904,892
186,0,0,0,0,0,1,1150,804,805,816,816,804
187,0,0,0,0,0,3,1189,876,877,889,889,877
188,0,0,0,0,0,0,1162,796,796,809,808,797
189,0,0,0,0,0,0,1099,806,807,819,819,807
190,0,0,0,0,0,0,1098,798,798,810,810,798
191,0,0,0,0,0,0,1177,796,797,809,809,797
192,0,0,0,0,0,0,1137,769,769,781,781,769
193,0,0,0,0,0,0,1154,789,789,801,801,789
194,0,0,0,0,0,1,1118,800,801,813,813,799
195,0,0,0,0,0,0,1202,812,813,825,825,813
196,0,0,0,0,0,1,1100,782,783,795,795,783
197,0,0,0,0,0,0,1106,832,833,845,845,833
198,0,0,0,0,0,1,1128,776,777,789,789,777
199,0,0,0,0,0,1,1079,826,827,839,836,827
200,0,0,0,0,0,0,1112,839,837,849,852,840
201,0,0,0,0,0,2,1165,828,828,840,840,829
202,0,0,0,0,0,0,1104,795,795,808,807,795
203,0,0,0,0,0,0,1198,801,801,813,812,800
204,0,0,0,0,0,0,1111,793,793,803,805,793
205,0,0,0,0,0,2,1159,779,780,790,792,780
206,0,0,0,0,0,1,1107,761,760,771,770,762
207,0,0,0,0,0,0,1116,819,820,832,832,820
208,0,0,0,0,0,1,1161,804,804,817,817,804
209,0,0,0,0,0,0,1154,832,833,845,845,833
210,0,0,0,0,0,1,1137,786,787,799,798,787
211,0,0,0,0,0,1,1146,803,804,816,816,804
212,0,0,0,0,0,1,1126,795,796,808,808,794
213,0,0,0,0,0,1,1146,766,765,779,777,766
214,0,0,0,0,0,0,1129,794,794,807,807,794
215,0,0,0,0,0,1,1146,851,852,863,864,852
216,0,0,0,0,0,0,1097,850,851,863,863,851
217,0,0,0,0,0,1,1131,801,798,812,812,798
218,0,0,0,0,0,1,1135,819,819,832,831,819
219,0,0,0,0,0,0,1117,794,793,807,807,795
220,0,0,0,0,0,3,1109,839,838,850,850,840
221,0,0,0,0,0,1,1111,850,848,862,863,851
222,0,0,0,0,0,0,1116,835,836,847,848,836
223,0,0,0,0,0,0,1119,772,773,785,782,773
224,0,0,0,0,0,0,1134,791,792,804,804,792
225,0,0,0,0,0,0,1116,777,778,790,790,778
226,0,0,0,0,0,2,1106,808,808,821,820,808
227,0,0,0,0,0,2,1101,844,838,857,856,844
228,0,0,0,0,0,0,1111,804,805,817,813,805
229,0,0,0,0,0,0,1093,768,769,780,780,769
230,0,0,0,0,0,1,1123,784,785,797,797,785
231,0,0,0,0,0,0,1120,835,836,841,848,835
232,0,0,0,0,0,0,1127,838,839,851,851,839
233,0,0,0,0,0,1,1122,820,820,832,831,820
234,0,0,0,0,0,1,1127,797,798,810,810,794
235,0,0,0,0,0,0,1152,770,771,783,782,771
236,0,0,0,0,0,1,1155,785,785,794,797,785
237,0,0,0,0,0,2,1154,835,836,848,848,836
238,0,0,0,0,0,0,1144,798,799,811,810,799
239,0,0,0,0,0,2,1067,816,817,829,829,817
240,0,0,0,0,0,1,1128,834,835,846,846,834
241,0,0,0,0,0,1,1091,825,826,838,838,826
242,0,0,0,0,0,0,1071,826,826,838,839,826
243,0,0,0,0,0,0,1084,815,815,828,828,816
244,0,0,0,0,0,0,1165,908,909,921,921,909
245,0,0,0,0,0,0,1087,786,787,799,799,787
246,0,0,0,0,0,3,1140,793,792,804,805,794
247,0,0,0,0,0,0,1109,828,825,840,839,827
248,0,0,0,0,0,1,1064,834,833,846,846,835
249,0,0,0,0,0,0,1122,757,758,769,769,757
250,0,0,0,0,0,1,1158,828,827,841,841,829
251,0,0,0,0,0,2,1124,820,821,831,830,820
252,0,0,0,0,0,0,1050,845,846,858,858,846
253,0,0,0,0,0,1,1123,789,789,800,801,789
254,0,0,0,0,0,3,1099,791,792,804,804,792
255,0,0,0,0,0,0,1123,769,768,782,782,770
256,0,0,0,0,0,1,1073,833,833,844,845,834
257,0,0,0,0,0,0,1123,854,855,867,866,854
258,0,0,0,0,0,0,1126,803,804,816,815,803
259,0,0,0,0,0,1,1157,808,809,821,817,809
260,0,0,0,0,0,0,1140,797,797,810,810,798
261,0,0,0,0,0,0,1133,786,787,799,799,787
262,0,0,0,0,0,1,1103,808,807,820,820,807
263,0,0,0,0,0,0,1139,804,805,817,817,805
264,0,0,0,0,0,2,1144,819,819,830,831,820
265,0,0,0,0,0,0,1060,820,819,831,831,819
266,0,0,0,0,0,1,1139,857,856,867,868,854
267,0,0,0,0,0,1,1114,823,824,836,836,824
268,0,0,0,0,0,2,1107,807,808,818,820,808
269,0,0,0,0,0,0,1117,811,808,824,823,812
270,0,0,0,0,0,1,1122,810,805,823,820,811
271,0,0,0,0,0,0,1110,874,875,885,887,874
272,0,0,0,0,0,2,1135,830,830,842,842,830
273,0,0,0,0,0,1,1086,840,841,850,852,841
274,0,0,0,0,0,0,1092,817,818,830,830,818
275,0,0,0,0,0,0,1110,787,786,798,799,788
276,0,0,0,0,0,0,1168,818,818,831,831,819
277,0,0,0,0,0,0,1119,796,797,809,809,797
278,0,0,0,0,0,2,1169,792,793,805,805,793
279,0,0,0,0,0,0,1144,761,762,773,773,761
280,0,0,0,0,0,0,1121,807,807,817,819,807
281,0,0,0,0,0,0,1129,807,808,820,819,807
282,0,0,0,0,0,0,1055,837,836,849,849,837
283,0,0,0,0,0,1,1156,834,834,847,847,835
284,0,0,0,0,0,1,1117,800,799,813,813,801
285,0,0,0,0,0,1,1150,770,769,782,781,770
286,0,0,0,0,0,0,1125,799,799,811,811,799
287,0,0,0,0,0,0,1126,810,810,823,822,811
288,0,0,0,0,0,1,1108,813,813,825,826,813
289,0,0,0,0,0,0,1082,831,831,844,843,831
290,0,0,0,0,0,2,1093,788,789,800,800,789
291,0,0,0,0,0,2,1081,843,843,855,855,843
292,0,0,0,0,0,0,1116,810,811,823,823,811
293,0,0,0,0,0,0,1144,811,812,824,821,812
294,0,0,0,0,0,0,1101,856,856,868,869,857
295,0,0,0,0,0,0,1136,837,838,850,850,838
296,0,0,0,0,0,0,1136,813,814,826,826,814
297,0,0,0,0,0,0,1072,789,790,802,800,790
298,0,0,0,0,0,0,1078,821,822,833,833,821
299,0,0,0,0,0,0,1141,845,845,857,857,845
300,0,0,0,0,0,2,1061,788,787,799,801,789
301,0,0,0,0,0,2,1092,812,811,824,825,813
302,0,0,0,0,0,1,1077,778,778,790,789,778
303,0,0,0,0,0,2,1044,798,799,811,811,797
304,0,0,0,0,0,0,1071,761,762,773,774,762
305,0,0,0,0,0,1,1072,783,783,794,793,783
306,0,0,0,0,0,1,1087,840,838,850,852,840
307,0,0,0,0,0,1,1122,797,798,809,809,798
308,0,0,0,0,0,1,1094,815,813,826,828,814
309,0,0,0,0,0,1,1094,809,810,821,821,810
310,0,0,0,0,0,1,1083,834,835,846,847,835
311,0,0,0,0,0,1,1102,753,752,764,764,754
312,0,0,0,0,0,1,1136,831,831,844,844,832
313,0,0,0,0,0,0,1121,790,791,803,803,791
314,0,0,0,0,0,0,1056,835,836,848,848,836
315,0,0,0,0,0,0,1086,783,783,796,796,783
316,0,0,0,0,0,0,1141,763,764,776,776,764
317,0,0,0,0,0,0,1155,829,826,842,842,830
318,0,0,0,0,0,0,1150,798,799,811,811,799
319,0,0,0,0,0,4,1124,854,855,867,867,855
320,0,0,0,0,0,1,1082,842,839,854,855,842
321,0,0,0,0,0,3,1149,826,827,839,839,827
322,0,0,0,0,0,0,1103,797,798,810,810,798
323,0,0,0,0,0,0,1085,841,840,854,854,842
324,0,0,0,0,0,1,1117,796,795,809,808,797
325,0,0,0,0,0,1,1127,812,812,824,824,813
326,0,0,0,0,0,0,1131,787,788,800,800,788
327,0,0,0,0,0,3,1133,775,775,786,786,774
328,0,0,0,0,0,1,1109,835,834,846,846,834
329,0,0,0,0,0,1,1101,803,804,815,816,804
330,0,0,0,0,0,2,1093,784,785,796,797,785
331,0,0,0,0,0,0,1136,758,759,771,771,759
332,0,0,0,0,0,0,1104,777,777,788,790,778
333,0,0,0,0,0,0,1105,840,841,853,853,841
334,0,0,0,0,0,1,1144,804,803,817,815,805
335,0,0,0,0,0,0,1111,798,797,811,811,799
336,0,0,0,0,0,1,1116,776,775,789,789,777
337,0,0,0,0,0,0,1089,810,810,822,822,811
338,0,0,0,0,0,0,1119,814,815,827,827,815
339,0,0,0,0,0,1,1126,812,813,825,825,812
340,0,0,0,0,0,2,1086,811,812,824,823,812
341,0,0,0,0,0,1,1108,838,837,850,850,836
342,0,0,0,0,0,1,1095,780,781,793,792,780
343,0,0,0,0,0,1,1133,771,772,784,784,772
344,0,0,0,0,0,0,1098,806,807,817,819,807
345,0,0,0,0,0,0,1071,806,805,816,818,806
346,0,0,0,0,0,1,1149,812,813,825,825,813
347,0,0,0,0,0,0,1104,827,828,839,840,828
348,0,0,0,0,0,0,1095,827,828,840,840,828
349,0,0,0,0,0,0,1107,806,806,819,819,806
350,0,0,0,0,0,0,1085,788,789,796,801,789
351,0,0,0,0,0,1,1139,809,809,821,822,810
352,0,0,0,0,0,2,1050,784,782,797,797,784
353,0,0,0,0,0,0,1095,830,831,843,843,831
354,0,0,0,0,0,1,1059,816,813,828,829,817
355,0,0,0,0,0,0,1133,757,758,770,770,758
356,0,0,0,0,0,1,1101,811,811,822,824,810
357,0,0,0,0,0,1,1129,758,759,771,771,759
358,0,0,0,0,0,4,1092,826,827,838,839,827
359,0,0,0,0,0,1,1083,797,798,810,810,798
360,0,0,0,0,0,2,1111,797,798,809,809,798
361,0,0,0,0,0,0,1105,771,772,784,783,772
362,0,0,0,0,0,1,1128,804,805,816,817,805
363,0,0,0,0,0,0,1084,796,797,808,809,796
364,0,0,0,0,0,2,1155,820,821,833,833,821
