,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
36,981,4459,1692,356,379,1,788,537,538,550,549,538
37,792,4030,1543,359,311,0,802,561,560,574,574,562
38,638,3658,1375,348,254,2,876,641,642,653,654,642
39,529,3249,1233,335,208,1,854,654,654,666,666,655
40,442,2894,1117,316,172,0,939,676,674,686,689,674
41,370,2605,988,304,148,2,957,664,665,677,676,665
42,313,2314,870,289,126,0,1015,687,688,699,699,687
43,285,2014,765,271,86,1,1000,724,722,730,736,722
44,241,1768,666,237,84,1,1027,696,696,708,708,696
45,205,1565,584,216,74,2,1003,756,757,769,769,757
46,165,1381,510,193,71,0,993,757,757,770,770,758
47,134,1238,462,186,54,1,1007,772,772,784,781,772
48,121,1091,414,175,48,0,997,783,783,794,795,784
49,125,957,366,153,29,1,1017,752,753,765,765,753
50,102,852,324,134,35,4,1044,740,740,752,753,740
51,86,741,288,116,30,3,1062,799,800,811,810,799
52,73,651,253,104,29,1,1115,772,773,785,785,772
53,59,564,219,99,22,0,1005,827,828,840,839,827
54,53,490,195,87,14,0,1111,805,806,818,818,806
55,50,436,174,82,15,3,1101,857,854,867,869,858
56,34,396,160,73,22,0,1050,780,781,793,793,781
57,37,334,138,62,11,1,1129,829,830,842,841,829
58,25,301,115,57,14,0,1128,864,865,877,877,865
59,25,266,98,50,7,0,1106,776,774,786,788,774
60,24,235,86,43,12,1,1085,854,854,866,865,854
61,25,212,74,41,6,0,1134,776,776,787,789,777
62,23,193,68,38,6,0,1118,831,830,839,843,830
63,22,164,58,33,4,1,1072,813,814,826,826,814
64,20,144,54,28,9,1,1123,834,831,845,847,835
65,15,128,50,28,7,2,1130,751,743,764,762,749
66,18,114,43,22,5,0,1120,872,873,885,885,873
67,15,100,41,21,5,1,1110,802,803,815,815,803
68,13,86,38,18,4,0,1175,874,874,887,886,875
69,12,73,39,17,4,1,1103,799,797,810,810,799
70,9,63,37,15,5,0,1156,800,800,811,813,801
71,9,57,33,14,1,0,1135,819,820,832,832,819
72,9,52,27,12,1,1,1111,829,830,842,842,830
73,11,39,21,9,0,0,1213,783,783,796,795,783
74,9,34,21,7,3,0,1112,811,812,824,823,812
75,4,32,19,7,5,0,1125,818,819,831,830,819
76,6,28,15,7,0,2,1144,782,783,795,795,783
77,5,29,12,7,3,1,1160,788,787,801,801,789
78,5,24,12,9,4,1,1101,835,835,848,848,836
79,3,18,13,9,2,1,1112,829,830,842,841,829
80,2,18,11,9,2,1,1112,835,836,846,848,836
81,2,17,10,6,1,1,1142,791,791,801,802,792
82,2,12,8,6,1,2,1199,812,810,823,825,813
83,5,8,7,7,1,0,1099,833,833,845,846,834
84,9,8,7,4,1,0,1141,815,816,828,828,816
85,6,10,6,2,3,0,1158,801,802,814,814,802
86,5,11,6,2,1,1,1120,828,827,840,840,828
87,6,9,5,2,0,0,1135,818,819,829,831,819
88,6,8,4,2,0,0,1108,818,819,831,831,819
89,4,11,4,2,3,0,1159,773,773,785,785,773
90,3,11,4,2,2,0,1134,822,822,834,835,822
91,4,10,3,1,0,2,1191,784,785,797,797,785
92,2,12,3,1,2,2,1141,829,827,839,842,830
93,4,10,2,2,0,1,1151,816,817,828,829,817
94,2,9,1,3,2,0,1148,822,823,835,834,823
95,4,8,1,2,0,2,1112,844,844,857,856,843
96,4,8,0,2,0,2,1152,809,809,821,822,809
97,5,8,0,2,0,2,1079,852,853,865,865,853
98,5,9,0,1,1,0,1121,842,842,850,852,843
99,4,10,1,1,2,1,1145,776,776,788,788,776
100,5,10,2,1,1,0,1155,816,817,829,829,817
101,5,8,2,1,0,0,1150,861,860,873,873,861
102,4,7,2,1,3,2,1144,801,802,814,814,802
103,1,10,2,0,3,1,1108,802,801,813,814,802
104,0,10,2,0,1,1,1068,786,787,799,799,787
105,0,10,2,0,0,1,1153,817,818,830,830,818
106,0,8,2,0,0,2,1142,825,826,838,838,825
107,1,6,2,0,0,0,1151,846,847,855,859,847
108,1,5,1,0,1,1,1151,877,877,889,888,877
109,1,3,1,0,0,1,1149,829,830,842,842,830
110,2,3,1,0,0,1,1098,800,801,813,813,801
111,2,3,1,0,0,1,1150,860,861,870,873,859
112,1,3,0,0,1,0,1193,842,842,854,854,842
113,0,3,0,0,1,0,1178,817,817,829,830,817
114,0,3,0,0,0,0,1158,808,807,817,819,808
115,0,2,0,0,0,0,1165,797,794,808,809,798
116,0,2,0,0,0,0,1080,802,802,815,814,803
117,0,2,0,0,0,3,1162,832,833,845,845,833
118,1,2,0,0,0,1,1156,794,795,807,806,795
119,1,2,0,0,0,2,1091,876,872,888,888,876
120,1,2,0,0,0,1,1145,813,814,826,826,814
121,2,2,0,0,0,2,1120,819,820,832,832,820
122,1,3,0,0,1,2,1127,827,827,839,840,828
123,1,2,0,0,0,0,1159,752,753,765,765,753
124,1,2,0,0,0,0,1110,783,784,794,796,784
125,0,2,0,0,1,1,1131,844,844,856,856,844
126,0,2,0,0,0,2,1097,830,829,843,840,829
127,0,1,0,0,0,0,1082,818,819,831,831,819
128,0,1,0,0,0,1,1105,811,811,824,824,812
129,0,1,0,0,0,1,1120,817,818,830,830,816
130,0,1,0,0,0,1,1128,810,811,823,823,811
131,0,1,0,0,0,0,1202,837,837,850,850,837
132,0,1,0,0,0,2,1129,832,833,845,845,833
133,0,1,0,0,0,1,1070,852,853,865,865,853
134,0,1,0,0,0,0,1097,815,814,828,828,816
135,0,1,0,0,0,2,1123,847,848,860,860,848
136,0,1,0,0,0,0,1079,840,839,852,853,841
137,0,1,0,0,0,2,1087,799,800,812,812,800
138,0,0,0,0,0,1,1114,834,834,846,847,834
139,0,0,0,0,0,0,1092,809,809,821,821,809
140,0,0,0,0,0,0,1091,853,854,866,866,854
141,0,0,0,0,0,2,1143,850,851,862,862,851
142,0,0,0,0,0,0,1118,752,750,762,765,753
143,0,0,0,0,0,1,1164,808,809,821,821,809
144,0,0,0,0,0,0,1153,844,845,857,857,845
145,0,0,0,0,0,1,1107,784,785,797,797,785
146,0,0,0,0,0,1,1118,850,851,862,863,850
147,0,0,0,0,0,0,1144,820,821,831,832,820
148,0,0,0,0,0,0,1044,849,850,862,862,850
149,0,0,0,0,0,3,1089,789,790,802,802,790
150,0,0,0,0,0,1,1139,766,767,779,779,767
151,0,0,0,0,0,1,1169,772,773,783,782,773
152,0,0,0,0,0,0,1122,793,794,806,806,794
153,0,0,0,0,0,0,1095,821,821,834,833,822
154,0,0,0,0,0,1,1188,809,809,821,821,809
155,0,0,0,0,0,2,1096,772,772,785,783,772
156,0,0,0,0,0,0,1136,863,863,875,875,863
157,0,0,0,0,0,1,1119,822,822,834,834,822
158,0,0,0,0,0,1,1125,837,838,849,850,837
159,0,0,0,0,0,0,1128,859,859,872,872,854
160,0,0,0,0,0,0,1099,748,749,761,761,749
161,0,0,0,0,0,0,1087,845,839,858,858,846
162,0,0,0,0,0,0,1178,853,854,866,865,853
163,0,0,0,0,0,0,1192,813,813,825,825,814
164,0,0,0,0,0,0,1168,822,822,835,835,823
165,0,0,0,0,0,0,1156,800,800,812,812,800
166,0,0,0,0,0,3,1119,836,837,849,849,837
167,0,0,0,0,0,0,1077,792,793,805,805,793
168,0,0,0,0,0,0,1159,841,836,853,853,840
169,0,0,0,0,0,1,1078,828,829,841,841,829
170,0,0,0,0,0,0,1146,809,807,817,817,807
171,0,0,0,0,0,0,1143,829,827,839,842,830
172,0,0,0,0,0,1,1152,788,788,801,800,788
173,0,0,0,0,0,1,1181,804,805,817,815,805
174,0,0,0,0,0,1,1171,848,849,858,861,849
175,0,0,0,0,0,2,1110,813,814,826,826,813
176,0,0,0,0,0,0,1121,808,809,820,821,808
177,0,0,0,0,0,0,1156,803,802,813,816,804
178,0,0,0,0,0,1,1101,775,773,788,788,774
179,0,0,0,0,0,1,1114,843,842,854,853,844
180,0,0,0,0,0,0,1128,794,793,807,806,792
181,0,0,0,0,0,2,1114,828,828,840,841,829
182,0,0,0,0,0,0,1133,841,842,854,853,842
183,0,0,0,0,0,1,1099,822,823,835,835,823
184,0,0,0,0,0,0,1155,855,855,867,862,855
185,0,0,0,0,0,0,1131,797,798,810,810,798
186,0,0,0,0,0,0,1166,824,823,835,836,824
187,0,0,0,0,0,0,1188,820,821,833,833,821
188,0,0,0,0,0,1,1163,835,836,848,848,836
189,0,0,0,0,0,1,1177,808,808,820,820,808
190,0,0,0,0,0,0,1155,839,836,850,852,839
191,0,0,0,0,0,1,1114,823,824,836,835,823
192,0,0,0,0,0,0,1157,806,806,818,818,807
193,0,0,0,0,0,0,1115,776,777,789,789,777
194,0,0,0,0,0,0,1108,803,804,812,816,803
195,0,0,0,0,0,0,1123,795,791,807,805,792
196,0,0,0,0,0,1,1167,848,848,861,860,848
197,0,0,0,0,0,2,1139,819,818,830,831,818
198,0,0,0,0,0,0,1112,805,806,818,818,806
199,0,0,0,0,0,0,1141,810,810,820,823,810
200,0,0,0,0,0,0,1079,811,812,823,824,812
201,0,0,0,0,0,1,1114,865,865,878,877,866
202,0,0,0,0,0,2,1149,794,795,807,807,795
203,0,0,0,0,0,1,1116,802,803,815,815,803
204,0,0,0,0,0,0,1108,820,821,833,833,821
205,0,0,0,0,0,0,1172,797,798,810,810,798
206,0,0,0,0,0,1,1103,822,823,835,835,823
207,0,0,0,0,0,0,1108,837,838,850,850,838
208,0,0,0,0,0,0,1216,873,874,886,886,874
209,0,0,0,0,0,0,1142,827,827,839,839,827
210,0,0,0,0,0,1,1152,787,787,800,800,787
211,0,0,0,0,0,0,1176,868,866,879,878,869
212,0,0,0,0,0,1,1125,842,842,854,854,841
213,0,0,0,0,0,1,1077,797,798,809,810,798
214,0,0,0,0,0,1,1128,841,842,851,854,839
215,0,0,0,0,0,0,1130,795,796,808,808,796
216,0,0,0,0,0,0,1132,816,817,828,829,816
217,0,0,0,0,0,0,1147,800,799,813,813,801
218,0,0,0,0,0,1,1133,823,824,833,836,822
219,0,0,0,0,0,1,1159,763,764,774,775,764
220,0,0,0,0,0,1,1162,884,882,892,895,882
221,0,0,0,0,0,2,1112,828,828,840,840,829
222,0,0,0,0,0,1,1117,838,836,851,848,836
223,0,0,0,0,0,2,1109,820,821,833,833,821
224,0,0,0,0,0,1,1159,816,817,828,829,817
225,0,0,0,0,0,1,1179,808,808,821,820,807
226,0,0,0,0,0,0,1190,827,827,839,839,827
227,0,0,0,0,0,0,1118,819,818,832,832,818
228,0,0,0,0,0,0,1142,827,827,838,840,828
229,0,0,0,0,0,0,1170,836,837,847,847,837
230,0,0,0,0,0,0,1173,783,784,796,796,784
231,0,0,0,0,0,0,1172,780,781,793,793,781
232,0,0,0,0,0,0,1144,877,877,889,889,877
233,0,0,0,0,0,0,1099,770,770,782,783,770
234,0,0,0,0,0,0,1205,900,901,913,912,901
235,0,0,0,0,0,2,1081,812,813,825,824,812
236,0,0,0,0,0,1,1102,823,822,836,835,822
237,0,0,0,0,0,1,1131,802,803,815,815,803
238,0,0,0,0,0,1,1088,815,816,828,828,815
239,0,0,0,0,0,2,1130,805,806,818,818,806
240,0,0,0,0,0,0,1136,815,814,828,828,816
241,0,0,0,0,0,1,1132,778,779,790,791,779
242,0,0,0,0,0,0,1091,822,823,835,834,823
243,0,0,0,0,0,2,1085,807,808,820,820,808
244,0,0,0,0,0,0,1144,827,828,839,840,828
245,0,0,0,0,0,0,1057,820,820,833,833,821
246,0,0,0,0,0,0,1120,850,850,863,863,849
247,0,0,0,0,0,0,1078,812,813,823,825,811
248,0,0,0,0,0,1,1097,857,858,870,867,858
249,0,0,0,0,0,1,1155,782,783,795,795,783
250,0,0,0,0,0,1,1109,799,799,812,812,800
251,0,0,0,0,0,1,1130,806,807,816,818,807
252,0,0,0,0,0,0,1074,865,864,876,876,864
253,0,0,0,0,0,0,1098,847,848,859,859,847
254,0,0,0,0,0,1,1156,827,827,840,840,828
255,0,0,0,0,0,2,1160,830,831,843,843,831
256,0,0,0,0,0,3,1047,830,831,842,842,830
257,0,0,0,0,0,1,1104,777,777,789,789,773
258,0,0,0,0,0,0,1104,810,810,822,822,811
259,0,0,0,0,0,0,1133,829,830,842,842,830
260,0,0,0,0,0,2,1158,778,776,790,789,777
261,0,0,0,0,0,0,1093,804,805,817,817,805
262,0,0,0,0,0,0,1127,832,830,845,845,833
263,0,0,0,0,0,3,1122,850,846,863,863,851
264,0,0,0,0,0,1,1119,809,810,822,820,810
265,0,0,0,0,0,1,1157,841,837,854,854,841
266,0,0,0,0,0,2,1133,850,851,863,863,851
267,0,0,0,0,0,3,1171,811,811,824,823,811
268,0,0,0,0,0,2,1127,789,789,800,801,789
269,0,0,0,0,0,0,1096,883,880,892,893,884
270,0,0,0,0,0,0,1130,786,787,799,799,787
271,0,0,0,0,0,1,1118,866,866,878,878,866
272,0,0,0,0,0,1,1124,832,833,845,845,833
273,0,0,0,0,0,3,1071,801,802,814,814,802
274,0,0,0,0,0,0,1091,831,829,841,841,829
275,0,0,0,0,0,0,1189,799,800,812,812,800
276,0,0,0,0,0,3,1189,841,841,853,854,841
277,0,0,0,0,0,1,1070,819,819,832,832,820
278,0,0,0,0,0,3,1158,782,783,795,795,782
279,0,0,0,0,0,0,1054,810,811,822,823,810
280,0,0,0,0,0,2,1132,857,858,866,870,858
281,0,0,0,0,0,2,1156,845,845,856,858,846
282,0,0,0,0,0,1,1112,776,777,789,789,777
283,0,0,0,0,0,0,1167,842,843,854,854,842
284,0,0,0,0,0,0,1122,866,867,878,879,867
285,0,0,0,0,0,2,1154,862,863,875,874,861
286,0,0,0,0,0,0,1084,893,887,905,905,893
287,0,0,0,0,0,3,1092,815,816,826,828,815
288,0,0,0,0,0,1,1192,815,816,828,828,816
289,0,0,0,0,0,0,1102,753,754,766,766,754
290,0,0,0,0,0,2,1151,814,815,825,825,813
291,0,0,0,0,0,1,1171,816,817,828,827,815
292,0,0,0,0,0,0,1127,805,806,818,818,806
293,0,0,0,0,0,0,1164,806,807,819,819,807
294,0,0,0,0,0,0,1145,830,830,843,842,831
295,0,0,0,0,0,0,1158,850,850,863,863,851
296,0,0,0,0,0,3,1153,838,839,851,850,839
297,0,0,0,0,0,0,1100,765,766,778,778,766
298,0,0,0,0,0,1,1197,791,792,802,803,792
299,0,0,0,0,0,0,1134,790,789,799,802,789
300,0,0,0,0,0,0,1089,854,850,867,867,854
301,0,0,0,0,0,0,1113,795,796,808,808,796
302,0,0,0,0,0,2,1150,813,814,826,826,814
303,0,0,0,0,0,1,1142,839,840,852,847,839
304,0,0,0,0,0,2,1130,816,817,820,829,817
305,0,0,0,0,0,1,1169,808,809,821,821,809
306,0,0,0,0,0,1,1100,802,803,815,815,803
307,0,0,0,0,0,1,1061,801,802,804,811,801
308,0,0,0,0,0,0,1143,780,781,793,793,781
309,0,0,0,0,0,0,1141,765,764,776,778,764
310,0,0,0,0,0,1,1132,792,793,805,805,793
311,0,0,0,0,0,0,1129,793,793,806,805,794
312,0,0,0,0,0,0,1141,807,808,818,818,808
313,0,0,0,0,0,1,1136,780,781,793,793,781
314,0,0,0,0,0,1,1120,813,808,826,826,814
315,0,0,0,0,0,0,1115,776,776,789,789,777
316,0,0,0,0,0,0,1189,820,820,833,833,821
317,0,0,0,0,0,2,1112,834,835,847,847,835
318,0,0,0,0,0,1,1134,823,824,836,836,824
319,0,0,0,0,0,0,1106,782,782,793,794,782
320,0,0,0,0,0,1,1144,754,753,765,766,755
321,0,0,0,0,0,2,1133,863,862,876,876,864
322,0,0,0,0,0,1,1129,790,790,803,803,791
323,0,0,0,0,0,2,1132,826,826,839,839,827
324,0,0,0,0,0,1,1169,787,788,800,800,788
325,0,0,0,0,0,0,1101,836,837,847,849,837
326,0,0,0,0,0,0,1118,824,824,837,837,824
327,0,0,0,0,0,0,1131,874,875,886,886,875
328,0,0,0,0,0,1,1108,790,788,803,803,791
329,0,0,0,0,0,0,1169,812,811,825,825,811
330,0,0,0,0,0,0,1169,802,802,815,815,803
331,0,0,0,0,0,0,1170,770,771,783,783,771
332,0,0,0,0,0,1,1113,829,827,842,842,828
333,0,0,0,0,0,0,1088,833,834,846,846,834
334,0,0,0,0,0,1,1155,824,824,837,837,824
335,0,0,0,0,0,3,1102,788,789,801,801,789
336,0,0,0,0,0,1,1156,800,800,811,811,800
337,0,0,0,0,0,0,1077,877,878,890,890,878
338,0,0,0,0,0,3,1152,789,790,801,802,790
339,0,0,0,0,0,0,1137,804,804,817,816,805
340,0,0,0,0,0,0,1147,794,795,805,806,794
341,0,0,0,0,0,0,1142,818,817,831,830,819
342,0,0,0,0,0,0,1122,808,808,821,819,809
343,0,0,0,0,0,2,1092,797,797,809,808,793
344,0,0,0,0,0,0,1117,801,802,814,814,802
345,0,0,0,0,0,1,1123,769,767,780,781,770
346,0,0,0,0,0,1,1137,815,815,828,828,816
347,0,0,0,0,0,1,1132,830,831,843,843,831
348,0,0,0,0,0,1,1074,821,822,834,834,822
349,0,0,0,0,0,2,1151,826,825,834,837,826
350,0,0,0,0,0,1,1175,805,802,818,814,805
351,0,0,0,0,0,0,1097,805,805,818,818,806
352,0,0,0,0,0,0,1139,835,836,848,847,835
353,0,0,0,0,0,2,1170,837,838,850,850,838
354,0,0,0,0,0,1,1129,805,804,816,817,804
355,0,0,0,0,0,0,1121,778,778,790,790,778
356,0,0,0,0,0,2,1171,785,786,798,798,786
357,0,0,0,0,0,1,1140,832,833,845,845,833
358,0,0,0,0,0,0,1104,818,819,830,830,818
359,0,0,0,0,0,0,1177,839,836,852,852,840
360,0,0,0,0,0,2,1159,856,857,869,869,857
361,0,0,0,0,0,1,1158,779,780,791,791,780
362,0,0,0,0,0,1,1128,868,868,880,880,868
363,0,0,0,0,0,1,1194,841,842,853,850,841
364,0,0,0,0,0,0,1105,843,841,855,854,844
