,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
176,0,0,0,0,0,0,1208,869,869,881,882,870
177,0,0,0,0,0,3,1175,856,857,869,867,855
178,0,0,0,0,0,0,1135,838,838,846,851,839
179,0,0,0,0,0,2,1152,863,862,874,872,864
180,0,0,0,0,0,0,1180,759,760,772,772,760
181,0,0,0,0,0,0,1171,838,839,851,851,839
182,0,0,0,0,0,2,1137,846,847,859,859,847
183,0,0,0,0,0,0,1209,841,840,853,849,840
184,0,0,0,0,0,2,1149,849,847,862,862,850
185,0,0,0,0,0,0,1153,844,844,857,856,845
186,0,0,0,0,0,0,1135,808,809,820,820,809
187,0,0,0,0,0,1,1113,818,819,830,831,818
188,0,0,0,0,0,1,1161,870,871,883,883,871
189,0,0,0,0,0,0,1160,822,820,834,835,820
190,0,0,0,0,0,2,1192,816,817,829,828,812
191,0,0,0,0,0,0,1148,810,811,823,823,811
192,0,0,0,0,0,0,1204,843,844,856,856,844
193,0,0,0,0,0,1,1136,846,846,859,858,847
194,0,0,0,0,0,2,1164,828,829,841,841,829
195,0,0,0,0,0,0,1120,746,745,759,759,747
196,0,0,0,0,0,1,1178,882,881,894,893,881
197,0,0,0,0,0,0,1168,861,859,871,873,861
198,0,0,0,0,0,1,1166,799,800,811,812,800
199,0,0,0,0,0,0,1157,777,777,788,788,778
200,0,0,0,0,0,1,1164,837,837,850,850,837
201,0,0,0,0,0,1,1167,890,889,903,899,891
202,0,0,0,0,0,0,1187,835,834,847,846,834
203,0,0,0,0,0,0,1165,831,830,843,844,832
204,0,0,0,0,0,0,1138,863,860,876,876,864
205,0,0,0,0,0,0,1130,831,832,844,844,832
206,0,0,0,0,0,1,1175,775,775,787,787,776
207,0,0,0,0,0,1,1168,852,852,865,865,853
208,0,0,0,0,0,0,1137,830,828,841,841,831
209,0,0,0,0,0,0,1131,809,805,820,822,808
210,0,0,0,0,0,1,1172,838,839,851,851,839
211,0,0,0,0,0,0,1131,793,794,806,806,794
212,0,0,0,0,0,0,1155,874,874,884,887,874
213,0,0,0,0,0,1,1183,878,873,889,891,879
214,0,0,0,0,0,0,1134,873,873,886,886,874
215,0,0,0,0,0,0,1092,829,829,841,842,829
216,0,0,0,0,0,0,1102,832,833,844,844,833
217,0,0,0,0,0,0,1161,841,842,854,854,842
218,0,0,0,0,0,0,1152,792,792,804,804,792
219,0,0,0,0,0,0,1136,859,860,866,872,860
220,0,0,0,0,0,0,1148,826,827,839,837,827
221,0,0,0,0,0,0,1169,840,840,852,853,839
222,0,0,0,0,0,0,1133,835,835,848,848,836
223,0,0,0,0,0,2,1202,830,826,843,843,831
224,0,0,0,0,0,1,1114,810,811,823,823,811
225,0,0,0,0,0,0,1119,813,814,826,826,814
226,0,0,0,0,0,0,1153,831,832,844,840,832
227,0,0,0,0,0,1,1142,853,854,866,866,854
228,0,0,0,0,0,1,1191,816,817,829,829,817
229,0,0,0,0,0,0,1168,819,820,832,832,820
230,0,0,0,0,0,0,1085,807,807,820,819,807
231,0,0,0,0,0,1,1126,838,837,850,851,839
232,0,0,0,0,0,2,1166,818,818,831,830,818
233,0,0,0,0,0,2,1157,880,877,893,893,881
234,0,0,0,0,0,0,1157,825,826,838,838,826
235,0,0,0,0,0,1,1127,818,819,831,831,819
236,0,0,0,0,0,0,1184,822,821,834,834,821
237,0,0,0,0,0,0,1215,811,812,824,824,812
238,0,0,0,0,0,0,1077,814,813,827,825,814
239,0,0,0,0,0,2,1155,775,775,788,788,776
240,0,0,0,0,0,2,1159,820,818,829,829,820
241,0,0,0,0,0,0,1103,794,794,806,806,795
242,0,0,0,0,0,0,1145,809,805,818,817,810
243,0,0,0,0,0,0,1183,856,854,869,868,853
244,0,0,0,0,0,1,1155,801,799,814,813,802
245,0,0,0,0,0,1,1129,840,836,852,851,840
246,0,0,0,0,0,0,1130,835,834,848,848,836
247,0,0,0,0,0,4,1158,830,831,843,843,831
248,0,0,0,0,0,0,1195,863,863,874,875,864
249,0,0,0,0,0,0,1146,826,823,838,838,826
250,0,0,0,0,0,1,1148,807,807,819,819,807
251,0,0,0,0,0,1,1094,852,852,864,864,852
252,0,0,0,0,0,2,1116,813,812,826,826,814
253,0,0,0,0,0,0,1170,861,862,870,871,862
254,0,0,0,0,0,0,1150,848,849,858,861,848
255,0,0,0,0,0,0,1166,829,830,842,842,830
256,0,0,0,0,0,1,1215,824,824,836,836,824
257,0,0,0,0,0,3,1134,848,849,861,861,849
258,0,0,0,0,0,1,1146,861,860,874,872,862
259,0,0,0,0,0,2,1208,830,830,843,842,831
260,0,0,0,0,0,1,1205,792,792,805,804,792
261,0,0,0,0,0,0,1175,827,828,840,840,828
262,0,0,0,0,0,0,1192,845,845,858,858,845
263,0,0,0,0,0,1,1158,855,856,868,867,856
264,0,0,0,0,0,0,1162,836,836,848,849,837
265,0,0,0,0,0,4,1159,834,834,846,846,835
266,0,0,0,0,0,0,1167,809,808,821,821,809
267,0,0,0,0,0,0,1153,840,840,852,852,840
268,0,0,0,0,0,0,1166,845,845,858,858,846
269,0,0,0,0,0,1,1063,851,851,863,864,852
270,0,0,0,0,0,0,1218,828,828,841,841,828
271,0,0,0,0,0,0,1153,781,782,794,794,782
272,0,0,0,0,0,3,1102,797,796,808,810,797
273,0,0,0,0,0,0,1178,868,869,881,881,869
274,0,0,0,0,0,0,1170,862,860,875,875,863
275,0,0,0,0,0,0,1143,891,892,904,903,892
276,0,0,0,0,0,0,1173,797,798,810,810,797
277,0,0,0,0,0,1,1146,825,826,833,837,825
278,0,0,0,0,0,1,1194,806,805,819,819,807
279,0,0,0,0,0,1,1169,851,852,863,864,851
280,0,0,0,0,0,0,1167,819,820,832,832,820
281,0,0,0,0,0,1,1176,772,773,784,785,772
282,0,0,0,0,0,0,1194,803,803,815,816,804
283,0,0,0,0,0,2,1136,786,787,795,799,787
284,0,0,0,0,0,2,1163,836,836,849,849,837
285,0,0,0,0,0,2,1136,868,869,881,881,869
286,0,0,0,0,0,1,1146,823,821,834,835,822
287,0,0,0,0,0,1,1122,815,816,828,827,815
288,0,0,0,0,0,0,1121,859,858,869,867,857
289,0,0,0,0,0,1,1120,832,833,844,845,833
290,0,0,0,0,0,0,1131,813,814,823,825,813
291,0,0,0,0,0,1,1206,855,852,868,868,856
292,0,0,0,0,0,1,1187,785,784,794,798,784
293,0,0,0,0,0,2,1111,761,762,773,774,761
294,0,0,0,0,0,1,1192,835,836,848,848,836
295,0,0,0,0,0,2,1140,861,861,871,873,861
296,0,0,0,0,0,0,1153,849,850,862,859,850
297,0,0,0,0,0,0,1200,805,806,818,818,806
298,0,0,0,0,0,2,1094,834,834,846,846,835
299,0,0,0,0,0,1,1089,796,796,805,808,796
300,0,0,0,0,0,1,1162,830,830,842,843,830
301,0,0,0,0,0,1,1147,799,799,812,811,798
302,0,0,0,0,0,0,1128,857,857,869,869,857
303,0,0,0,0,0,1,1142,819,818,832,832,820
304,0,0,0,0,0,1,1147,837,836,850,850,838
305,0,0,0,0,0,0,1171,885,886,896,897,885
306,0,0,0,0,0,1,1135,817,817,830,824,818
307,0,0,0,0,0,3,1121,848,849,861,861,849
308,0,0,0,0,0,0,1173,876,876,887,888,876
309,0,0,0,0,0,2,1140,821,821,833,834,822
310,0,0,0,0,0,2,1139,871,870,883,883,871
311,0,0,0,0,0,1,1194,825,825,836,838,826
312,0,0,0,0,0,0,1167,831,831,844,844,832
313,0,0,0,0,0,0,1144,817,818,830,829,818
314,0,0,0,0,0,1,1108,776,777,788,788,776
315,0,0,0,0,0,1,1182,804,805,817,817,805
316,0,0,0,0,0,1,1115,799,800,812,810,800
317,0,0,0,0,0,0,1153,794,795,807,807,795
318,0,0,0,0,0,0,1088,777,778,790,790,778
319,0,0,0,0,0,0,1173,806,807,819,819,807
320,0,0,0,0,0,0,1122,819,820,832,832,820
321,0,0,0,0,0,1,1156,824,825,837,837,825
322,0,0,0,0,0,0,1135,872,872,885,885,873
323,0,0,0,0,0,0,1146,841,841,852,849,842
324,0,0,0,0,0,0,1130,853,854,866,864,854
325,0,0,0,0,0,0,1205,864,865,877,877,862
326,0,0,0,0,0,2,1161,831,832,844,843,832
327,0,0,0,0,0,0,1140,800,801,813,813,801
328,0,0,0,0,0,1,1149,818,819,831,831,819
329,0,0,0,0,0,0,1133,848,849,861,861,849
330,0,0,0,0,0,0,1121,836,837,849,849,837
331,0,0,0,0,0,1,1155,835,836,848,848,836
332,0,0,0,0,0,2,1090,890,888,902,903,889
333,0,0,0,0,0,0,1124,790,790,801,802,791
334,0,0,0,0,0,1,1151,821,822,832,833,821
335,0,0,0,0,0,0,1083,831,832,844,844,832
336,0,0,0,0,0,0,1139,837,836,846,848,837
337,0,0,0,0,0,2,1105,852,852,864,864,852
338,0,0,0,0,0,4,1142,852,852,864,865,852
339,0,0,0,0,0,1,1169,867,866,880,880,868
340,0,0,0,0,0,3,1150,830,830,841,843,831
341,0,0,0,0,0,0,1154,791,792,804,804,792
342,0,0,0,0,0,0,1134,823,824,835,836,823
343,0,0,0,0,0,2,1166,873,874,880,882,870
344,0,0,0,0,0,0,1122,853,854,866,866,854
345,0,0,0,0,0,1,1125,889,885,899,901,888
346,0,0,0,0,0,3,1164,823,823,834,836,824
347,0,0,0,0,0,1,1138,849,850,862,862,848
348,0,0,0,0,0,0,1151,853,854,866,865,854
349,0,0,0,0,0,1,1145,822,823,835,834,823
350,0,0,0,0,0,1,1140,837,836,843,846,836
351,0,0,0,0,0,0,1153,827,828,840,840,828
352,0,0,0,0,0,0,1131,848,849,859,861,849
353,0,0,0,0,0,0,1146,800,801,813,813,801
354,0,0,0,0,0,1,1087,831,832,843,844,831
355,0,0,0,0,0,1,1124,819,820,830,832,820
356,0,0,0,0,0,1,1107,909,910,922,922,910
357,0,0,0,0,0,1,1197,854,853,864,867,852
358,0,0,0,0,0,3,1135,811,810,822,822,811
359,0,0,0,0,0,0,1139,808,809,818,818,807
360,0,0,0,0,0,0,1131,854,854,867,867,855
361,0,0,0,0,0,1,1130,833,832,846,846,834
362,0,0,0,0,0,1,1091,865,864,877,876,866
363,0,0,0,0,0,0,1131,844,845,857,856,843
364,0,0,0,0,0,0,1160,815,816,826,827,816
