,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
50,72,1588,656,231,37,1,1049,743,743,755,755,743
51,60,1344,572,218,22,0,1100,751,750,763,764,752
52,48,1160,500,195,22,1,1139,799,800,810,812,798
53,33,1002,442,172,20,2,1097,777,778,790,790,778
54,28,841,384,155,12,2,1123,813,814,824,826,814
55,26,732,320,138,6,1,1193,807,808,820,820,808
56,20,624,275,124,11,1,1121,820,821,833,833,821
57,18,540,246,116,5,1,1124,796,791,807,806,797
58,13,474,205,99,8,1,1158,846,846,858,859,847
59,14,398,188,89,2,2,1131,813,814,826,826,814
60,9,338,169,79,7,0,1227,806,801,819,818,807
61,6,290,143,74,3,1,1131,826,827,839,839,827
62,7,257,122,66,1,2,1132,845,842,858,858,846
63,5,221,107,57,3,0,1191,856,857,869,869,857
64,4,197,96,50,2,0,1148,888,889,898,901,889
65,2,165,79,46,2,1,1136,863,863,876,876,864
66,2,141,68,46,0,2,1113,809,810,822,822,810
67,2,118,61,43,1,1,1162,821,821,834,834,822
68,5,102,56,35,0,1,1110,878,879,890,890,879
69,4,90,50,35,1,1,1211,897,898,909,907,898
70,3,79,43,30,1,0,1135,827,828,840,840,828
71,2,68,40,27,1,0,1149,834,832,847,847,835
72,2,58,37,21,0,0,1136,862,863,875,875,863
73,1,49,31,21,2,0,1149,847,846,860,860,848
74,2,43,27,19,0,1,1174,858,858,869,871,857
75,3,37,27,16,0,1,1177,823,822,835,835,823
76,3,30,26,15,0,0,1229,805,806,818,818,806
77,2,30,23,11,1,1,1209,821,822,834,834,822
78,1,26,23,9,1,0,1191,830,831,843,843,831
79,0,19,19,8,1,0,1190,820,820,832,832,820
80,1,16,16,6,0,0,1132,943,944,956,955,944
81,1,14,14,6,0,0,1191,854,852,864,864,854
82,0,14,13,5,1,1,1191,821,822,832,832,820
83,0,13,12,5,0,0,1166,879,880,892,892,880
84,0,11,12,3,0,2,1186,816,817,829,829,817
85,0,11,8,2,0,0,1154,902,903,915,915,903
86,0,9,4,1,0,0,1182,868,869,880,881,869
87,0,7,3,1,0,0,1156,810,811,822,823,811
88,0,6,3,1,0,0,1165,863,864,876,876,864
89,1,5,3,1,0,1,1154,813,814,826,826,814
90,1,4,2,1,0,1,1170,824,825,837,837,825
91,1,4,2,1,0,0,1128,881,881,894,894,882
92,1,4,2,1,0,0,1171,846,847,859,859,847
93,1,3,1,1,0,0,1104,857,858,870,870,858
94,1,1,1,1,0,0,1232,826,826,839,839,826
95,1,1,1,1,0,1,1150,871,871,883,884,871
96,1,0,1,1,0,0,1140,830,831,843,843,830
97,1,0,1,1,0,0,1193,851,852,864,864,852
98,1,0,0,1,0,2,1141,813,813,823,826,814
99,1,0,0,0,0,1,1173,834,835,847,847,835
100,0,1,0,0,1,0,1208,807,808,819,820,808
101,0,1,0,0,0,0,1191,841,842,851,854,842
102,0,1,0,0,0,0,1169,853,854,864,864,852
103,0,1,0,0,0,0,1196,877,878,890,890,876
104,0,1,0,0,0,0,1139,848,849,861,861,849
105,0,1,0,0,0,0,1183,884,885,896,896,885
106,2,1,0,0,0,1,1138,870,871,883,880,867
107,2,1,0,0,0,0,1116,842,843,855,855,843
108,1,2,0,0,1,0,1172,897,898,910,910,898
109,1,2,0,0,0,1,1111,844,844,857,857,845
110,0,1,0,0,1,1,1134,872,873,885,885,873
111,0,1,0,0,0,0,1187,837,834,848,848,837
112,0,1,0,0,0,0,1157,848,849,861,861,849
113,0,1,0,0,0,1,1170,773,774,786,786,774
114,0,1,0,0,0,1,1160,859,857,870,870,859
115,0,1,0,0,0,1,1103,855,854,866,866,854
116,0,1,0,0,0,0,1174,815,816,827,828,815
117,0,1,0,0,0,1,1185,863,864,876,876,864
118,0,1,0,0,0,0,1182,882,879,895,895,883
119,0,1,0,0,0,0,1163,828,827,839,839,827
120,0,1,0,0,0,1,1192,861,862,874,870,862
121,0,0,0,0,0,1,1176,873,874,884,886,874
122,0,0,0,0,0,0,1112,866,867,879,879,867
123,0,0,0,0,0,0,1136,855,852,868,868,856
124,0,0,0,0,0,0,1130,867,868,879,880,867
125,0,0,0,0,0,1,1192,849,848,859,862,849
126,0,0,0,0,0,2,1143,817,816,828,830,817
127,0,0,0,0,0,1,1197,826,827,836,837,827
128,0,0,0,0,0,1,1191,844,842,856,857,842
129,0,0,0,0,0,0,1169,892,892,905,904,893
130,0,0,0,0,0,1,1193,830,831,843,843,831
131,0,0,0,0,0,2,1208,855,856,867,867,856
132,0,0,0,0,0,0,1183,810,811,823,822,810
133,0,0,0,0,0,1,1136,840,841,853,853,841
134,0,0,0,0,0,1,1124,812,813,825,825,813
135,0,0,0,0,0,2,1194,846,843,855,856,847
136,0,0,0,0,0,2,1212,902,902,911,914,902
137,0,0,0,0,0,4,1187,865,866,878,878,866
138,0,0,0,0,0,0,1145,776,775,789,787,775
139,0,0,0,0,0,2,1130,845,844,858,857,846
140,0,0,0,0,0,2,1186,880,878,890,891,881
141,0,0,0,0,0,0,1181,822,823,835,834,823
142,0,0,0,0,0,1,1138,855,856,868,868,856
143,0,0,0,0,0,1,1104,841,841,853,854,842
144,0,0,0,0,0,0,1222,853,853,866,866,854
145,0,0,0,0,0,2,1134,887,888,900,900,888
146,0,0,0,0,0,0,1184,828,829,841,841,829
147,0,0,0,0,0,2,1235,811,812,824,824,812
148,0,0,0,0,0,1,1188,806,807,819,819,807
149,0,0,0,0,0,0,1251,886,887,899,896,884
150,0,0,0,0,0,0,1151,822,823,834,834,822
151,0,0,0,0,0,1,1146,836,835,847,849,837
152,0,0,0,0,0,1,1220,817,817,829,829,818
153,0,0,0,0,0,1,1132,827,828,840,840,828
154,0,0,0,0,0,2,1213,856,856,868,868,856
155,0,0,0,0,0,1,1185,845,846,858,858,846
156,0,0,0,0,0,2,1202,854,855,867,867,855
157,0,0,0,0,0,1,1080,832,833,845,845,833
158,0,0,0,0,0,0,1153,875,876,887,888,876
159,0,0,0,0,0,0,1169,869,870,882,882,870
160,0,0,0,0,0,1,1173,823,824,835,836,824
161,0,0,0,0,0,2,1242,830,830,843,842,831
162,0,0,0,0,0,0,1078,863,864,874,874,864
163,0,0,0,0,0,0,1172,870,870,883,883,871
164,0,0,0,0,0,1,1202,853,853,864,866,854
165,0,0,0,0,0,0,1190,833,833,845,846,831
166,0,0,0,0,0,0,1145,831,832,844,844,832
167,0,0,0,0,0,2,1200,872,873,882,882,871
168,0,0,0,0,0,2,1160,845,845,857,857,845
169,0,0,0,0,0,0,1176,843,842,854,854,842
170,0,0,0,0,0,1,1233,827,828,840,838,828
171,0,0,0,0,0,1,1198,855,848,868,867,855
172,0,0,0,0,0,1,1120,839,840,852,852,840
173,0,0,0,0,0,0,1188,792,792,804,804,792
174,0,0,0,0,0,1,1187,875,874,886,888,876
175,0,0,0,0,0,0,1201,894,893,905,905,893
176,0,0,0,0,0,1,1184,820,817,833,833,817
177,0,0,0,0,0,2,1193,847,848,860,860,848
178,0,0,0,0,0,2,1172,885,886,898,898,886
179,0,0,0,0,0,2,1213,881,882,894,894,881
180,0,0,0,0,0,0,1128,864,865,877,876,865
181,0,0,0,0,0,0,1129,837,838,850,847,837
182,0,0,0,0,0,0,1142,870,871,881,883,871
183,0,0,0,0,0,0,1095,804,805,816,816,804
184,0,0,0,0,0,0,1144,844,845,856,855,844
185,0,0,0,0,0,1,1180,853,852,866,864,854
186,0,0,0,0,0,0,1157,887,888,900,900,888
187,0,0,0,0,0,1,1134,836,835,847,845,837
188,0,0,0,0,0,2,1114,898,899,911,911,899
189,0,0,0,0,0,0,1184,809,810,822,821,810
190,0,0,0,0,0,0,1228,787,788,800,800,788
191,0,0,0,0,0,1,1156,832,832,844,844,832
192,0,0,0,0,0,1,1213,864,864,876,876,865
193,0,0,0,0,0,2,1198,886,887,899,899,887
194,0,0,0,0,0,1,1164,809,808,822,822,809
195,0,0,0,0,0,1,1128,842,843,855,855,843
196,0,0,0,0,0,1,1105,824,825,837,837,825
197,0,0,0,0,0,2,1201,880,881,893,893,880
198,0,0,0,0,0,1,1158,896,896,907,908,896
199,0,0,0,0,0,1,1193,858,858,868,870,859
200,0,0,0,0,0,0,1200,854,855,867,867,855
201,0,0,0,0,0,1,1218,847,848,859,859,847
202,0,0,0,0,0,1,1185,814,815,827,824,815
203,0,0,0,0,0,0,1203,859,860,872,871,860
204,0,0,0,0,0,1,1225,839,840,851,851,840
205,0,0,0,0,0,2,1219,828,828,841,841,829
206,0,0,0,0,0,0,1139,811,812,824,823,811
207,0,0,0,0,0,1,1179,862,862,874,872,862
208,0,0,0,0,0,0,1195,786,785,798,799,787
209,0,0,0,0,0,0,1171,881,881,893,893,882
210,0,0,0,0,0,0,1174,853,852,865,864,853
211,0,0,0,0,0,0,1130,829,830,842,842,830
212,0,0,0,0,0,2,1186,858,859,871,870,859
213,0,0,0,0,0,0,1165,864,864,876,876,864
214,0,0,0,0,0,0,1185,864,864,874,877,864
215,0,0,0,0,0,0,1221,849,849,861,860,849
216,0,0,0,0,0,0,1103,871,872,884,884,872
217,0,0,0,0,0,4,1178,907,908,920,920,908
218,0,0,0,0,0,0,1203,849,850,862,862,847
219,0,0,0,0,0,0,1114,850,851,863,863,851
220,0,0,0,0,0,1,1201,825,826,838,838,826
221,0,0,0,0,0,1,1219,880,879,893,893,881
222,0,0,0,0,0,0,1138,859,859,872,872,859
223,0,0,0,0,0,0,1245,889,890,901,902,890
224,0,0,0,0,0,1,1157,863,864,875,873,864
225,0,0,0,0,0,0,1162,804,801,815,814,802
226,0,0,0,0,0,0,1171,862,863,875,875,863
227,0,0,0,0,0,0,1214,852,851,865,865,853
228,0,0,0,0,0,1,1152,834,835,847,847,835
229,0,0,0,0,0,2,1144,832,833,845,844,832
230,0,0,0,0,0,0,1155,863,864,876,876,864
231,0,0,0,0,0,1,1193,850,851,863,863,851
232,0,0,0,0,0,0,1148,830,831,842,843,831
233,0,0,0,0,0,0,1160,853,852,864,865,852
234,0,0,0,0,0,0,1208,888,887,899,901,888
235,0,0,0,0,0,0,1171,879,880,892,890,880
236,0,0,0,0,0,0,1144,861,862,874,874,862
237,0,0,0,0,0,0,1101,786,787,798,799,787
238,0,0,0,0,0,1,1117,811,812,823,824,812
239,0,0,0,0,0,0,1160,824,825,836,837,825
240,0,0,0,0,0,0,1202,834,835,847,847,835
241,0,0,0,0,0,1,1256,819,819,831,831,819
242,0,0,0,0,0,3,1196,831,832,844,844,832
243,0,0,0,0,0,0,1146,838,838,850,850,839
244,0,0,0,0,0,1,1143,869,868,881,880,869
245,0,0,0,0,0,0,1216,823,824,836,836,824
246,0,0,0,0,0,0,1123,865,865,877,877,865
247,0,0,0,0,0,1,1151,799,799,812,812,799
248,0,0,0,0,0,1,1142,862,863,875,874,863
249,0,0,0,0,0,0,1164,822,822,834,833,822
250,0,0,0,0,0,0,1167,860,861,873,873,861
251,0,0,0,0,0,1,1197,863,864,875,876,864
252,0,0,0,0,0,0,1124,804,804,817,817,804
253,0,0,0,0,0,1,1187,864,859,874,874,863
254,0,0,0,0,0,0,1222,835,834,847,847,835
255,0,0,0,0,0,0,1159,834,833,845,844,832
256,0,0,0,0,0,2,1199,844,844,857,857,845
257,0,0,0,0,0,0,1122,879,880,892,892,880
258,0,0,0,0,0,0,1128,819,820,832,831,820
259,0,0,0,0,0,0,1105,810,810,823,823,811
260,0,0,0,0,0,0,1114,820,820,833,833,821
261,0,0,0,0,0,0,1240,810,809,822,821,808
262,0,0,0,0,0,1,1193,842,842,854,855,843
263,0,0,0,0,0,3,1202,885,886,898,898,886
264,0,0,0,0,0,2,1212,808,808,820,821,809
265,0,0,0,0,0,1,1169,846,847,859,859,847
266,0,0,0,0,0,3,1180,878,877,891,891,879
267,0,0,0,0,0,0,1169,841,842,854,854,842
268,0,0,0,0,0,2,1153,854,855,862,867,855
269,0,0,0,0,0,0,1152,829,828,840,841,828
270,0,0,0,0,0,0,1153,811,811,823,823,811
271,0,0,0,0,0,1,1136,827,827,839,839,827
272,0,0,0,0,0,1,1246,868,869,881,881,869
273,0,0,0,0,0,1,1134,841,842,852,852,841
274,0,0,0,0,0,0,1172,858,858,871,870,859
275,0,0,0,0,0,0,1221,824,825,837,837,825
276,0,0,0,0,0,0,1188,859,857,870,863,859
277,0,0,0,0,0,1,1240,840,841,852,852,840
278,0,0,0,0,0,0,1213,815,814,828,828,816
279,0,0,0,0,0,2,1160,873,871,885,886,873
280,0,0,0,0,0,1,1121,830,831,840,843,831
281,0,0,0,0,0,2,1171,865,866,878,878,866
282,0,0,0,0,0,1,1240,827,828,839,840,827
283,0,0,0,0,0,0,1131,821,821,833,834,822
284,0,0,0,0,0,1,1159,824,824,836,836,824
285,0,0,0,0,0,1,1186,833,834,846,846,834
286,0,0,0,0,0,0,1140,792,793,804,804,793
287,0,0,0,0,0,1,1088,829,830,842,842,830
288,0,0,0,0,0,1,1249,859,858,870,871,859
289,0,0,0,0,0,1,1158,816,817,829,825,817
290,0,0,0,0,0,1,1170,892,892,904,904,892
291,0,0,0,0,0,1,1125,865,863,878,878,864
292,0,0,0,0,0,4,1204,881,882,894,893,882
293,0,0,0,0,0,0,1107,822,821,835,835,822
294,0,0,0,0,0,3,1168,872,872,885,884,872
295,0,0,0,0,0,1,1161,785,785,797,797,782
296,0,0,0,0,0,1,1175,841,841,854,854,842
297,0,0,0,0,0,1,1198,814,815,827,826,815
298,0,0,0,0,0,0,1170,777,778,790,790,778
299,0,0,0,0,0,2,1168,830,831,843,843,831
300,0,0,0,0,0,0,1139,841,841,854,854,842
301,0,0,0,0,0,0,1225,856,857,868,869,857
302,0,0,0,0,0,1,1210,841,842,853,853,841
303,0,0,0,0,0,1,1129,865,866,877,877,865
304,0,0,0,0,0,1,1149,841,841,854,853,841
305,0,0,0,0,0,2,1130,871,870,883,882,872
306,0,0,0,0,0,3,1195,847,841,859,859,847
307,0,0,0,0,0,0,1230,818,818,829,831,818
308,0,0,0,0,0,0,1223,820,821,832,833,820
309,0,0,0,0,0,1,1202,815,816,828,828,816
310,0,0,0,0,0,0,1146,807,807,820,820,808
311,0,0,0,0,0,1,1193,847,848,860,860,848
312,0,0,0,0,0,2,1093,855,856,868,868,856
313,0,0,0,0,0,0,1156,890,889,903,903,889
314,0,0,0,0,0,2,1171,810,811,820,820,811
315,0,0,0,0,0,0,1160,825,826,838,838,826
316,0,0,0,0,0,1,1147,837,838,848,847,838
317,0,0,0,0,0,0,1173,850,848,863,862,847
318,0,0,0,0,0,1,1139,811,811,824,824,812
319,0,0,0,0,0,0,1096,833,834,845,846,834
320,0,0,0,0,0,1,1124,868,869,881,879,866
321,0,0,0,0,0,2,1127,793,794,804,806,794
322,0,0,0,0,0,2,1174,862,863,874,875,863
323,0,0,0,0,0,1,1177,835,835,847,847,835
324,0,0,0,0,0,1,1163,819,820,832,832,820
325,0,0,0,0,0,1,1124,825,826,838,838,826
326,0,0,0,0,0,2,1180,849,850,862,862,850
327,0,0,0,0,0,0,1122,857,858,870,870,858
328,0,0,0,0,0,0,1228,844,845,857,857,845
329,0,0,0,0,0,1,1152,872,873,882,883,873
330,0,0,0,0,0,0,1161,808,804,821,821,809
331,0,0,0,0,0,0,1128,804,805,817,817,803
332,0,0,0,0,0,1,1179,846,847,859,859,847
333,0,0,0,0,0,1,1209,830,829,841,841,829
334,0,0,0,0,0,3,1147,872,872,883,883,873
335,0,0,0,0,0,1,1113,865,866,878,877,866
336,0,0,0,0,0,1,1212,824,824,837,837,824
337,0,0,0,0,0,1,1157,844,845,856,857,845
338,0,0,0,0,0,1,1160,859,860,870,869,860
339,0,0,0,0,0,2,1183,813,813,826,826,813
340,0,0,0,0,0,0,1114,854,855,867,867,854
341,0,0,0,0,0,1,1157,789,789,801,800,789
342,0,0,0,0,0,0,1154,838,838,850,849,838
343,0,0,0,0,0,0,1192,857,853,870,870,858
344,0,0,0,0,0,0,1109,825,826,838,837,825
345,0,0,0,0,0,0,1129,833,833,845,845,833
346,0,0,0,0,0,0,1226,894,889,907,907,891
347,0,0,0,0,0,1,1277,835,836,848,848,834
348,0,0,0,0,0,0,1176,801,801,813,812,802
349,0,0,0,0,0,1,1195,838,839,851,851,839
350,0,0,0,0,0,0,1187,835,835,847,847,835
351,0,0,0,0,0,0,1138,838,838,851,849,839
352,0,0,0,0,0,0,1124,861,861,874,874,862
353,0,0,0,0,0,0,1133,831,831,844,844,832
354,0,0,0,0,0,0,1120,851,852,864,864,852
355,0,0,0,0,0,1,1164,906,903,917,917,907
356,0,0,0,0,0,1,1178,820,820,830,831,818
357,0,0,0,0,0,1,1207,809,810,822,822,810
358,0,0,0,0,0,1,1140,870,870,882,883,871
359,0,0,0,0,0,1,1149,881,878,892,893,881
360,0,0,0,0,0,2,1147,839,839,852,852,840
361,0,0,0,0,0,1,1175,878,879,890,891,879
362,0,0,0,0,0,1,1199,814,814,825,827,814
363,0,0,0,0,0,2,1148,876,877,889,889,877
364,0,0,0,0,0,2,1184,875,876,888,888,876
