,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
40,286,2555,998,317,128,1,929,736,735,748,748,736
41,249,2241,888,298,86,0,1028,717,718,729,730,718
42,218,1978,781,271,80,0,1067,728,729,740,741,728
43,173,1719,686,252,73,0,1021,743,744,756,756,744
44,141,1513,594,241,52,0,1007,760,761,773,773,761
45,113,1328,518,228,48,0,1073,771,772,784,784,772
46,96,1143,456,214,37,0,1060,796,796,805,809,797
47,76,1009,394,201,29,2,1045,728,728,740,740,728
48,57,861,338,177,25,3,1112,829,828,840,840,830
49,54,745,297,156,14,1,1103,786,784,798,799,786
50,43,649,257,136,14,0,1076,797,792,808,807,796
51,32,560,225,120,16,0,1115,826,827,839,839,827
52,22,493,195,105,14,1,1167,834,835,846,847,834
53,21,433,172,99,11,1,1152,838,837,850,850,838
54,16,382,145,95,7,1,1104,816,812,824,829,814
55,18,333,136,85,1,1,1155,858,855,870,870,859
56,20,285,122,79,4,1,1102,811,812,824,824,812
57,18,235,108,68,4,0,1102,777,776,788,790,776
58,14,210,87,57,8,0,1108,808,809,820,820,809
59,6,185,79,56,8,0,1179,846,847,859,858,847
60,9,154,72,56,0,0,1200,850,851,863,863,851
61,9,123,66,53,2,0,1148,799,799,811,812,800
62,6,104,62,48,5,1,1089,865,864,877,878,866
63,5,84,55,42,2,1,1141,834,835,847,847,835
64,4,75,48,39,2,2,1102,826,827,839,839,827
65,3,64,40,33,2,0,1185,832,831,845,844,833
66,2,59,37,31,2,0,1150,804,804,816,817,804
67,1,52,33,24,2,1,1175,830,831,843,843,831
68,0,45,29,24,1,0,1166,848,846,861,861,849
69,1,41,26,21,0,1,1133,864,865,877,876,865
70,1,34,24,18,0,0,1121,805,805,817,818,806
71,3,33,21,17,0,2,1122,823,824,834,834,824
72,3,27,20,16,2,0,1155,846,846,856,857,847
73,1,29,16,12,3,0,1204,858,859,867,870,858
74,1,26,16,9,0,0,1179,840,840,852,848,840
75,1,23,11,8,0,0,1180,825,826,836,838,826
76,1,22,12,8,1,0,1142,791,791,802,804,789
77,1,21,7,7,0,0,1130,839,840,851,852,840
78,0,17,7,6,1,1,1174,808,809,820,820,809
79,0,12,6,6,0,0,1191,871,871,884,883,872
80,0,10,3,6,0,0,1166,804,805,815,817,805
81,0,7,3,4,0,1,1187,816,817,828,828,817
82,0,6,2,4,0,1,1110,884,884,895,895,883
83,0,6,2,4,0,0,1151,812,813,825,825,811
84,0,5,2,4,0,1,1177,840,841,851,851,839
85,0,3,2,3,0,1,1171,876,877,889,888,877
86,1,3,2,3,0,0,1176,874,872,887,887,875
87,1,3,1,2,0,1,1159,852,852,865,865,852
88,0,3,2,2,1,0,1116,783,784,794,792,784
89,0,3,2,2,0,0,1121,863,864,876,875,863
90,0,3,1,1,0,1,1220,869,870,882,882,870
91,0,3,0,1,0,1,1164,853,854,866,865,854
92,0,2,0,1,0,0,1142,802,803,815,815,803
93,0,1,0,1,0,0,1188,842,843,855,855,843
94,0,1,0,1,0,1,1107,826,824,838,839,824
95,0,1,0,0,0,1,1177,887,888,900,900,888
96,0,1,0,0,0,0,1177,820,820,832,829,820
97,0,1,0,0,0,0,1180,824,823,835,836,825
98,0,0,0,0,0,1,1125,776,773,789,788,777
99,0,0,0,0,0,0,1096,800,801,809,812,800
100,0,0,0,0,0,1,1199,878,879,891,890,878
101,0,0,0,0,0,0,1159,731,732,744,744,732
102,0,0,0,0,0,2,1141,804,805,817,817,805
103,0,0,0,0,0,2,1149,819,817,831,831,815
104,0,0,0,0,0,3,1144,816,817,829,829,817
105,0,0,0,0,0,1,1137,819,819,832,832,820
106,0,0,0,0,0,2,1133,832,832,843,845,833
107,0,0,0,0,0,1,1206,828,827,841,840,829
108,0,0,0,0,0,0,1102,818,818,831,830,818
109,0,0,0,0,0,0,1160,795,796,808,808,796
110,0,0,0,0,0,0,1121,837,838,849,849,837
111,0,0,0,0,0,0,1116,816,817,828,829,817
112,0,0,0,0,0,1,1181,836,836,844,844,835
113,0,0,0,0,0,2,1143,867,866,880,879,868
114,0,0,0,0,0,0,1168,827,828,840,840,828
115,0,0,0,0,0,0,1118,868,868,879,881,868
116,0,0,0,0,0,0,1126,861,862,874,874,862
117,0,0,0,0,0,1,1179,845,846,856,856,846
118,0,0,0,0,0,0,1233,858,858,870,870,859
119,0,0,0,0,0,0,1122,865,866,878,878,866
120,0,0,0,0,0,0,1147,854,855,867,867,855
121,0,0,0,0,0,1,1204,811,811,824,824,811
122,0,0,0,0,0,0,1141,861,862,872,872,858
123,0,0,0,0,0,0,1229,824,825,837,836,825
124,0,0,0,0,0,2,1140,793,794,806,806,794
125,0,0,0,0,0,1,1199,881,881,894,894,881
126,0,0,0,0,0,2,1116,808,808,821,821,808
127,0,0,0,0,0,1,1121,824,825,837,837,825
128,0,0,0,0,0,2,1128,831,830,840,843,831
129,0,0,0,0,0,3,1180,847,847,859,860,848
130,0,0,0,0,0,0,1180,799,799,811,811,799
131,0,0,0,0,0,1,1152,832,831,845,845,833
132,0,0,0,0,0,0,1156,887,888,900,900,888
133,0,0,0,0,0,0,1157,842,843,855,855,843
134,0,0,0,0,0,0,1154,845,846,858,858,846
135,0,0,0,0,0,2,1202,774,775,781,787,775
136,0,0,0,0,0,1,1119,855,855,867,868,855
137,0,0,0,0,0,0,1131,855,856,868,868,856
138,0,0,0,0,0,0,1162,779,780,792,792,780
139,0,0,0,0,0,0,1128,815,815,827,827,815
140,0,0,0,0,0,1,1143,795,796,808,808,796
141,0,0,0,0,0,0,1107,810,811,823,823,811
142,0,0,0,0,0,0,1125,815,816,828,828,816
143,0,0,0,0,0,1,1177,819,820,832,832,820
144,0,0,0,0,0,0,1106,813,812,824,826,812
145,0,0,0,0,0,1,1181,850,851,863,863,851
146,0,0,0,0,0,0,1182,855,856,868,868,856
147,0,0,0,0,0,1,1178,879,880,892,892,880
148,0,0,0,0,0,1,1146,799,800,812,812,800
149,0,0,0,0,0,0,1169,843,844,856,856,844
150,0,0,0,0,0,2,1152,811,811,823,824,812
151,0,0,0,0,0,0,1185,861,861,873,872,862
152,0,0,0,0,0,1,1104,815,815,827,828,816
153,0,0,0,0,0,0,1173,864,857,874,874,861
154,0,0,0,0,0,0,1147,853,851,861,863,851
155,0,0,0,0,0,1,1143,830,830,842,842,830
156,0,0,0,0,0,0,1122,861,862,873,874,862
157,0,0,0,0,0,0,1161,865,866,876,876,866
158,0,0,0,0,0,2,1145,841,842,853,854,842
159,0,0,0,0,0,1,1151,841,842,854,854,842
160,0,0,0,0,0,1,1115,828,829,841,841,829
161,0,0,0,0,0,1,1205,825,826,837,837,825
162,0,0,0,0,0,1,1174,789,789,802,801,790
163,0,0,0,0,0,1,1147,783,784,796,796,784
164,0,0,0,0,0,0,1161,786,785,796,795,783
165,0,0,0,0,0,0,1053,822,823,835,835,823
166,0,0,0,0,0,2,1144,799,798,810,811,800
167,0,0,0,0,0,5,1119,814,815,825,825,815
168,0,0,0,0,0,0,1183,833,833,845,845,834
169,0,0,0,0,0,2,1127,828,829,841,841,829
170,0,0,0,0,0,0,1165,851,852,864,864,852
171,0,0,0,0,0,1,1072,818,819,831,831,819
172,0,0,0,0,0,1,1144,813,814,826,826,814
173,0,0,0,0,0,0,1152,840,841,853,853,841
174,0,0,0,0,0,1,1157,783,784,796,796,784
175,0,0,0,0,0,1,1119,797,797,809,810,797
176,0,0,0,0,0,0,1166,792,793,801,805,793
177,0,0,0,0,0,2,1119,831,832,844,844,832
178,0,0,0,0,0,1,1147,817,817,828,830,818
179,0,0,0,0,0,3,1133,827,828,839,840,828
180,0,0,0,0,0,3,1088,852,852,865,865,853
181,0,0,0,0,0,1,1183,785,786,798,798,786
182,0,0,0,0,0,1,1119,824,824,835,837,825
183,0,0,0,0,0,2,1133,860,861,870,873,861
184,0,0,0,0,0,0,1186,863,863,876,876,864
185,0,0,0,0,0,2,1196,766,766,779,779,767
186,0,0,0,0,0,0,1171,825,826,837,838,826
187,0,0,0,0,0,0,1092,824,825,837,837,825
188,0,0,0,0,0,2,1160,814,815,827,827,815
189,0,0,0,0,0,2,1089,844,845,856,857,845
190,0,0,0,0,0,0,1125,835,834,846,846,834
191,0,0,0,0,0,0,1114,858,859,871,871,859
192,0,0,0,0,0,1,1151,819,820,832,830,820
193,0,0,0,0,0,0,1128,824,825,837,837,825
194,0,0,0,0,0,1,1115,849,847,862,862,849
195,0,0,0,0,0,1,1086,868,868,881,880,869
196,0,0,0,0,0,1,1148,833,834,845,846,834
197,0,0,0,0,0,0,1102,834,835,847,847,835
198,0,0,0,0,0,1,1127,846,845,857,858,846
199,0,0,0,0,0,2,1176,816,816,826,828,816
200,0,0,0,0,0,0,1233,901,902,914,914,902
201,0,0,0,0,0,1,1176,807,806,819,819,808
202,0,0,0,0,0,0,1239,802,802,815,815,803
203,0,0,0,0,0,1,1111,828,825,841,840,829
204,0,0,0,0,0,2,1172,877,878,890,888,878
205,0,0,0,0,0,1,1094,852,851,863,865,851
206,0,0,0,0,0,1,1164,850,850,862,863,851
207,0,0,0,0,0,0,1181,866,867,879,879,867
208,0,0,0,0,0,2,1153,837,838,850,850,838
209,0,0,0,0,0,1,1166,804,804,816,815,805
210,0,0,0,0,0,0,1184,834,834,846,847,835
211,0,0,0,0,0,2,1126,808,809,821,821,809
212,0,0,0,0,0,1,1114,852,851,863,865,853
213,0,0,0,0,0,0,1138,860,861,870,870,861
214,0,0,0,0,0,0,1169,829,830,839,842,830
215,0,0,0,0,0,0,1136,794,794,806,807,794
216,0,0,0,0,0,1,1165,814,810,825,826,814
217,0,0,0,0,0,1,1151,850,851,863,863,851
218,0,0,0,0,0,1,1142,810,811,823,823,811
219,0,0,0,0,0,0,1159,780,779,793,792,779
220,0,0,0,0,0,1,1112,855,854,865,868,856
221,0,0,0,0,0,1,1161,860,860,872,872,861
222,0,0,0,0,0,0,1153,841,838,854,852,842
223,0,0,0,0,0,0,1136,822,823,835,835,823
224,0,0,0,0,0,1,1150,844,845,855,857,845
225,0,0,0,0,0,0,1068,804,804,817,817,804
226,0,0,0,0,0,0,1185,801,802,814,812,801
227,0,0,0,0,0,0,1187,837,837,849,850,837
228,0,0,0,0,0,1,1135,881,882,893,893,882
229,0,0,0,0,0,2,1136,795,795,808,808,796
230,0,0,0,0,0,0,1161,792,793,804,805,793
231,0,0,0,0,0,0,1162,847,847,860,860,848
232,0,0,0,0,0,1,1103,829,829,841,841,829
233,0,0,0,0,0,0,1142,815,816,828,828,816
234,0,0,0,0,0,1,1180,864,865,876,877,865
235,0,0,0,0,0,0,1193,870,870,883,882,869
236,0,0,0,0,0,0,1142,870,869,883,881,869
237,0,0,0,0,0,1,1188,864,865,877,877,865
238,0,0,0,0,0,0,1127,786,786,799,798,786
239,0,0,0,0,0,1,1129,829,829,838,842,830
240,0,0,0,0,0,1,1134,789,790,799,802,790
241,0,0,0,0,0,1,1179,798,798,811,811,799
242,0,0,0,0,0,0,1128,856,857,866,869,857
243,0,0,0,0,0,2,1142,812,813,825,825,811
244,0,0,0,0,0,0,1105,848,849,860,861,848
245,0,0,0,0,0,2,1165,823,822,834,834,824
246,0,0,0,0,0,1,1124,837,838,850,850,838
247,0,0,0,0,0,3,1106,823,824,835,836,824
248,0,0,0,0,0,1,1156,807,808,820,820,808
249,0,0,0,0,0,1,1157,837,835,850,850,838
250,0,0,0,0,0,0,1155,834,834,846,847,835
251,0,0,0,0,0,0,1174,776,777,789,789,777
252,0,0,0,0,0,0,1138,843,840,855,853,843
253,0,0,0,0,0,0,1195,832,831,842,843,831
254,0,0,0,0,0,0,1164,847,848,860,858,848
255,0,0,0,0,0,1,1129,880,881,892,892,881
256,0,0,0,0,0,0,1139,841,840,852,854,841
257,0,0,0,0,0,0,1171,867,867,880,880,867
258,0,0,0,0,0,0,1138,805,804,818,817,805
259,0,0,0,0,0,1,1159,852,853,865,865,853
260,0,0,0,0,0,0,1137,849,850,859,862,850
261,0,0,0,0,0,0,1205,817,818,830,830,818
262,0,0,0,0,0,0,1144,805,806,817,815,805
263,0,0,0,0,0,0,1163,806,807,819,819,807
264,0,0,0,0,0,1,1190,805,805,818,818,806
265,0,0,0,0,0,1,1113,859,852,872,872,860
266,0,0,0,0,0,2,1203,838,839,850,851,839
267,0,0,0,0,0,0,1135,827,828,840,840,828
268,0,0,0,0,0,1,1138,846,847,859,859,847
269,0,0,0,0,0,0,1170,830,830,843,843,829
270,0,0,0,0,0,0,1165,811,810,822,824,812
271,0,0,0,0,0,1,1181,810,811,823,823,811
272,0,0,0,0,0,2,1179,790,788,800,800,789
273,0,0,0,0,0,2,1189,786,787,796,796,787
274,0,0,0,0,0,2,1185,831,831,844,843,831
275,0,0,0,0,0,4,1143,794,793,806,806,795
276,0,0,0,0,0,0,1158,802,803,815,815,803
277,0,0,0,0,0,0,1085,868,868,880,880,868
278,0,0,0,0,0,2,1188,806,806,819,819,807
279,0,0,0,0,0,1,1241,850,851,863,863,851
280,0,0,0,0,0,1,1185,808,809,818,821,809
281,0,0,0,0,0,1,1119,839,838,850,850,838
282,0,0,0,0,0,0,1113,819,820,832,832,820
283,0,0,0,0,0,1,1145,853,853,864,865,853
284,0,0,0,0,0,1,1225,810,811,823,822,810
285,0,0,0,0,0,1,1205,835,834,848,848,836
286,0,0,0,0,0,2,1100,790,791,803,803,791
287,0,0,0,0,0,3,1197,807,808,820,820,807
288,0,0,0,0,0,1,1163,902,903,915,915,903
289,0,0,0,0,0,0,1169,803,802,816,816,804
290,0,0,0,0,0,1,1132,829,828,838,840,829
291,0,0,0,0,0,0,1127,823,823,833,836,824
292,0,0,0,0,0,0,1142,819,820,832,832,820
293,0,0,0,0,0,1,1162,802,803,815,815,803
294,0,0,0,0,0,0,1174,892,892,904,904,892
295,0,0,0,0,0,0,1118,798,799,810,810,799
296,0,0,0,0,0,0,1110,852,853,861,863,851
297,0,0,0,0,0,1,1138,829,830,842,841,830
298,0,0,0,0,0,0,1117,797,798,807,810,798
299,0,0,0,0,0,0,1107,791,788,801,800,791
300,0,0,0,0,0,1,1173,851,850,862,862,850
301,0,0,0,0,0,2,1127,824,825,837,837,825
302,0,0,0,0,0,0,1078,826,826,838,839,827
303,0,0,0,0,0,0,1071,848,847,858,859,846
304,0,0,0,0,0,0,1188,871,872,884,882,872
305,0,0,0,0,0,0,1158,835,835,847,847,834
306,0,0,0,0,0,0,1139,832,833,845,845,833
307,0,0,0,0,0,0,1119,852,853,865,865,853
308,0,0,0,0,0,0,1169,845,846,854,857,846
309,0,0,0,0,0,1,1109,829,830,842,842,830
310,0,0,0,0,0,1,1123,837,834,846,844,836
311,0,0,0,0,0,1,1180,810,809,822,821,809
312,0,0,0,0,0,0,1096,829,829,841,841,829
313,0,0,0,0,0,1,1159,851,849,864,863,852
314,0,0,0,0,0,0,1184,802,802,814,814,802
315,0,0,0,0,0,1,1121,817,818,830,830,818
316,0,0,0,0,0,3,1114,890,890,903,902,890
317,0,0,0,0,0,2,1183,798,799,811,811,799
318,0,0,0,0,0,2,1114,784,785,797,797,785
319,0,0,0,0,0,1,1173,813,812,825,824,812
320,0,0,0,0,0,0,1170,889,890,902,902,890
321,0,0,0,0,0,2,1223,859,856,872,872,859
322,0,0,0,0,0,0,1170,867,868,880,880,868
323,0,0,0,0,0,0,1164,818,816,830,831,818
324,0,0,0,0,0,0,1171,819,820,832,832,820
325,0,0,0,0,0,2,1139,812,810,825,825,813
326,0,0,0,0,0,0,1195,770,770,782,782,771
327,0,0,0,0,0,1,1112,774,771,787,786,774
328,0,0,0,0,0,3,1142,855,856,863,865,855
329,0,0,0,0,0,0,1112,794,791,807,804,794
330,0,0,0,0,0,2,1096,871,872,881,884,872
331,0,0,0,0,0,0,1152,855,855,867,867,855
332,0,0,0,0,0,1,1057,828,826,840,841,827
333,0,0,0,0,0,1,1147,786,787,799,798,787
334,0,0,0,0,0,0,1219,832,832,845,845,833
335,0,0,0,0,0,0,1139,830,827,842,843,830
336,0,0,0,0,0,1,1170,796,796,809,809,797
337,0,0,0,0,0,0,1146,814,815,827,827,815
338,0,0,0,0,0,0,1112,859,860,871,871,860
339,0,0,0,0,0,0,1166,794,795,806,807,794
340,0,0,0,0,0,1,1103,825,826,838,838,826
341,0,0,0,0,0,1,1162,848,849,861,861,849
342,0,0,0,0,0,0,1127,839,840,852,851,839
343,0,0,0,0,0,0,1167,823,823,836,836,824
344,0,0,0,0,0,2,1108,821,820,831,832,820
345,0,0,0,0,0,0,1062,780,781,793,793,781
346,0,0,0,0,0,1,1163,839,839,852,852,840
347,0,0,0,0,0,1,1120,821,820,832,832,820
348,0,0,0,0,0,1,1154,838,839,851,849,839
349,0,0,0,0,0,0,1070,835,835,847,847,835
350,0,0,0,0,0,1,1088,817,817,830,830,818
351,0,0,0,0,0,1,1112,836,836,849,849,835
352,0,0,0,0,0,0,1170,781,782,794,794,782
353,0,0,0,0,0,0,1146,836,837,849,849,837
354,0,0,0,0,0,1,1129,854,855,867,867,855
355,0,0,0,0,0,1,1195,884,881,893,897,885
356,0,0,0,0,0,2,1186,862,862,872,875,863
357,0,0,0,0,0,0,1114,847,846,860,857,846
358,0,0,0,0,0,0,1102,851,852,864,864,852
359,0,0,0,0,0,0,1099,857,858,870,870,858
360,0,0,0,0,0,0,1121,868,869,880,881,867
361,0,0,0,0,0,1,1169,859,859,871,872,860
362,0,0,0,0,0,0,1155,797,795,806,809,798
363,0,0,0,0,0,2,1127,818,816,831,830,818
364,0,0,0,0,0,1,1185,864,865,877,877,865
