,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
94,0,11,3,0,2,1,1115,786,785,797,798,787
95,0,11,3,0,0,0,1114,803,803,814,814,803
96,0,8,3,0,0,0,1153,785,786,797,798,786
97,0,6,3,0,0,0,1139,839,839,852,852,840
98,1,6,3,0,0,2,1157,854,854,863,864,852
99,0,5,3,0,1,0,1087,810,811,822,822,810
100,1,4,3,0,0,0,1126,801,802,814,814,801
101,3,4,3,0,0,0,1146,822,823,835,835,823
102,1,5,3,0,2,1,1177,843,844,856,856,844
103,0,6,3,0,1,0,1165,759,759,771,771,760
104,0,5,2,0,0,1,1160,809,810,822,822,810
105,0,3,2,0,0,1,1154,852,853,863,859,853
106,0,3,2,0,0,1,1138,831,832,838,842,832
107,1,2,2,0,0,1,1161,815,816,828,828,816
108,1,2,2,0,0,1,1148,812,813,825,825,813
109,1,0,2,0,0,1,1129,811,811,824,822,812
110,0,0,3,0,1,1,1138,849,850,862,862,849
111,0,0,3,0,0,0,1106,864,863,877,875,865
112,0,0,3,0,0,2,1142,828,829,840,840,829
113,0,0,3,0,0,1,1120,821,821,834,834,822
114,0,0,3,0,0,1,1190,820,821,833,833,821
115,0,0,3,0,0,1,1173,738,735,745,750,736
116,0,0,3,0,0,1,1080,880,879,891,892,880
117,0,0,3,0,0,0,1157,843,844,856,856,844
118,1,0,3,0,0,0,1121,806,807,818,818,807
119,1,0,2,0,0,0,1143,822,823,835,835,823
120,1,0,2,0,0,1,1171,872,873,884,884,872
121,1,0,2,0,0,0,1152,783,784,795,795,783
122,0,0,3,0,1,0,1135,851,850,860,861,852
123,0,0,2,0,0,1,1147,798,798,811,811,799
124,0,0,2,0,0,0,1122,805,806,818,818,805
125,1,0,1,0,0,1,1163,809,810,822,822,810
126,1,0,1,0,0,3,1086,802,803,815,815,803
127,1,0,1,0,0,0,1141,782,783,795,795,783
128,1,0,1,0,0,1,1133,808,808,820,820,808
129,0,1,1,0,1,2,1125,825,826,838,838,826
130,0,1,1,0,0,0,1132,815,816,828,828,816
131,0,1,0,0,0,0,1110,821,822,833,834,819
132,0,1,0,0,0,0,1163,807,808,820,820,808
133,0,1,0,0,0,0,1193,864,864,876,876,864
134,0,1,0,0,0,2,1135,829,830,842,842,830
135,0,1,0,0,0,1,1097,788,787,799,801,787
136,0,1,0,0,0,1,1123,836,836,848,849,837
137,1,0,0,0,0,2,1132,830,831,843,843,831
138,1,0,0,0,0,2,1145,805,806,818,818,805
139,0,1,0,0,1,0,1204,798,799,808,811,799
140,0,1,0,0,0,0,1172,853,854,866,866,854
141,0,1,0,0,0,0,1134,810,811,823,823,811
142,0,1,0,0,0,1,1140,764,765,777,777,765
143,0,1,0,0,0,1,1215,860,861,873,872,861
144,0,1,0,0,0,0,1114,802,802,815,815,803
145,0,0,0,0,0,0,1181,865,864,876,878,865
146,0,0,0,0,0,1,1186,802,803,815,815,803
147,0,0,0,0,0,1,1168,768,768,781,780,769
148,0,0,0,0,0,1,1109,872,872,883,884,872
149,0,0,0,0,0,0,1216,839,838,850,851,839
150,0,0,0,0,0,5,1129,846,846,859,859,847
151,0,0,0,0,0,1,1126,824,823,834,837,823
152,0,0,0,0,0,1,1144,782,781,795,795,782
153,0,0,0,0,0,1,1152,857,858,869,869,858
154,0,0,0,0,0,0,1149,842,843,855,855,843
155,0,0,0,0,0,1,1071,807,807,817,819,808
156,0,0,0,0,0,2,1099,807,807,819,819,808
157,0,0,0,0,0,0,1097,873,874,886,886,874
158,0,0,0,0,0,0,1146,825,823,838,835,826
159,0,0,0,0,0,4,1161,837,836,848,849,836
160,0,0,0,0,0,0,1104,794,795,806,807,795
161,0,0,0,0,0,1,1099,842,842,854,855,842
162,0,0,0,0,0,2,1129,856,855,869,869,857
163,0,0,0,0,0,1,1180,881,882,890,892,880
164,0,0,0,0,0,0,1164,836,836,846,848,836
165,0,0,0,0,0,4,1112,845,846,858,858,846
166,0,0,0,0,0,0,1205,829,829,842,841,829
167,0,0,0,0,0,1,1169,797,796,808,808,798
168,0,0,0,0,0,1,1123,838,839,851,850,839
169,0,0,0,0,0,0,1117,790,787,803,799,791
170,0,0,0,0,0,1,1110,807,807,818,819,807
171,0,0,0,0,0,0,1084,840,837,851,847,839
172,0,0,0,0,0,1,1091,821,822,834,834,822
173,0,0,0,0,0,0,1156,798,798,810,810,799
174,0,0,0,0,0,0,1160,811,812,824,824,812
175,0,0,0,0,0,1,1102,793,792,804,805,791
176,0,0,0,0,0,0,1166,830,830,842,843,831
177,0,0,0,0,0,0,1165,808,808,821,820,809
178,0,0,0,0,0,1,1108,748,748,760,761,749
179,0,0,0,0,0,1,1114,785,786,798,798,786
180,0,0,0,0,0,1,1080,804,803,815,815,803
181,0,0,0,0,0,0,1132,849,850,862,862,850
182,0,0,0,0,0,0,1154,885,886,898,898,886
183,0,0,0,0,0,0,1142,842,843,855,855,843
184,0,0,0,0,0,1,1151,822,823,834,835,822
185,0,0,0,0,0,2,1043,829,830,842,842,830
186,0,0,0,0,0,0,1164,766,766,778,779,766
187,0,0,0,0,0,0,1149,830,830,842,842,831
188,0,0,0,0,0,0,1103,792,790,804,805,793
189,0,0,0,0,0,1,1172,795,795,803,805,795
190,0,0,0,0,0,1,1118,805,802,818,818,806
191,0,0,0,0,0,1,1249,881,881,894,894,881
192,0,0,0,0,0,2,1190,778,778,790,790,778
193,0,0,0,0,0,2,1150,809,810,821,822,810
194,0,0,0,0,0,2,1198,902,903,914,915,902
195,0,0,0,0,0,1,1189,820,821,833,833,821
196,0,0,0,0,0,0,1147,847,845,859,857,847
197,0,0,0,0,0,2,1243,776,777,789,789,777
198,0,0,0,0,0,0,1117,883,882,896,894,884
199,0,0,0,0,0,1,1116,784,785,797,797,785
200,0,0,0,0,0,0,1131,827,828,839,840,828
201,0,0,0,0,0,0,1144,846,847,859,859,847
202,0,0,0,0,0,0,1104,855,856,865,866,856
203,0,0,0,0,0,0,1153,792,793,805,805,793
204,0,0,0,0,0,1,1158,841,841,853,852,841
205,0,0,0,0,0,1,1135,806,801,818,818,807
206,0,0,0,0,0,1,1113,829,830,840,840,829
207,0,0,0,0,0,2,1118,816,817,829,829,816
208,0,0,0,0,0,2,1119,792,793,804,805,793
209,0,0,0,0,0,0,1168,836,837,847,849,837
210,0,0,0,0,0,0,1172,826,823,839,837,826
211,0,0,0,0,0,0,1106,849,848,860,860,848
212,0,0,0,0,0,0,1120,808,809,820,821,809
213,0,0,0,0,0,0,1120,825,824,835,836,822
214,0,0,0,0,0,0,1227,802,803,813,814,803
215,0,0,0,0,0,1,1144,809,810,821,822,810
216,0,0,0,0,0,1,1164,843,843,855,856,843
217,0,0,0,0,0,0,1170,833,834,846,845,834
218,0,0,0,0,0,0,1107,862,863,874,875,863
219,0,0,0,0,0,0,1110,812,813,823,824,813
220,0,0,0,0,0,0,1124,785,786,798,798,786
221,0,0,0,0,0,1,1125,835,835,847,847,834
222,0,0,0,0,0,0,1145,830,830,842,842,831
223,0,0,0,0,0,1,1171,865,865,878,877,866
224,0,0,0,0,0,0,1139,835,834,847,848,835
225,0,0,0,0,0,1,1124,799,798,812,811,799
226,0,0,0,0,0,0,1169,797,798,810,810,798
227,0,0,0,0,0,2,1126,833,834,846,846,834
228,0,0,0,0,0,1,1095,823,824,835,835,823
229,0,0,0,0,0,1,1120,809,808,816,820,808
230,0,0,0,0,0,1,1150,779,777,791,792,780
231,0,0,0,0,0,0,1145,832,832,845,845,833
232,0,0,0,0,0,0,1110,812,810,825,825,813
233,0,0,0,0,0,1,1209,839,840,852,852,840
234,0,0,0,0,0,1,1119,771,770,783,784,771
235,0,0,0,0,0,0,1182,786,785,798,799,786
236,0,0,0,0,0,2,1094,809,809,821,821,809
237,0,0,0,0,0,0,1104,802,803,815,815,803
238,0,0,0,0,0,2,1146,808,809,821,821,809
239,0,0,0,0,0,0,1136,823,822,835,835,824
240,0,0,0,0,0,1,1099,795,796,807,808,796
241,0,0,0,0,0,1,1130,822,822,834,835,823
242,0,0,0,0,0,0,1117,800,800,813,813,801
243,0,0,0,0,0,1,1150,827,828,840,837,827
244,0,0,0,0,0,1,1175,815,816,828,828,816
245,0,0,0,0,0,0,1127,803,804,813,816,804
246,0,0,0,0,0,0,1132,835,834,847,847,836
247,0,0,0,0,0,1,1129,804,805,817,817,805
248,0,0,0,0,0,0,1089,831,828,841,843,831
249,0,0,0,0,0,0,1125,795,793,802,807,794
250,0,0,0,0,0,1,1093,796,797,809,807,797
251,0,0,0,0,0,0,1123,865,866,875,878,866
252,0,0,0,0,0,1,1152,826,827,839,839,826
253,0,0,0,0,0,2,1087,857,857,866,866,854
254,0,0,0,0,0,3,1119,782,783,795,795,783
255,0,0,0,0,0,0,1105,828,829,841,841,829
256,0,0,0,0,0,1,1093,737,737,749,749,737
257,0,0,0,0,0,2,1142,805,804,815,816,804
258,0,0,0,0,0,1,1220,814,814,827,827,815
259,0,0,0,0,0,1,1202,799,800,812,812,800
260,0,0,0,0,0,2,1154,835,836,848,848,836
261,0,0,0,0,0,1,1165,785,779,798,797,786
262,0,0,0,0,0,0,1120,848,849,861,861,848
263,0,0,0,0,0,0,1151,780,781,793,793,781
264,0,0,0,0,0,2,1120,837,836,848,850,838
265,0,0,0,0,0,1,1124,818,818,830,831,819
266,0,0,0,0,0,1,1146,873,873,885,885,873
267,0,0,0,0,0,2,1109,802,802,809,815,803
268,0,0,0,0,0,0,1099,843,842,854,856,843
269,0,0,0,0,0,1,1127,855,856,868,868,856
270,0,0,0,0,0,0,1089,850,851,863,863,850
271,0,0,0,0,0,0,1148,777,778,790,790,778
272,0,0,0,0,0,2,1175,803,803,814,814,804
273,0,0,0,0,0,0,1200,815,816,827,828,814
274,0,0,0,0,0,1,1132,795,792,808,808,794
275,0,0,0,0,0,2,1163,850,849,861,861,850
276,0,0,0,0,0,0,1116,836,837,849,849,837
277,0,0,0,0,0,5,1135,800,801,812,813,801
278,0,0,0,0,0,0,1120,816,817,828,828,817
279,0,0,0,0,0,0,1143,772,773,784,785,773
280,0,0,0,0,0,1,1157,796,796,809,809,797
281,0,0,0,0,0,0,1114,820,821,833,833,821
282,0,0,0,0,0,1,1147,801,802,814,814,802
283,0,0,0,0,0,0,1155,786,785,798,799,786
284,0,0,0,0,0,0,1132,801,802,813,814,801
285,0,0,0,0,0,0,1151,794,794,805,806,793
286,0,0,0,0,0,0,1080,810,806,823,821,811
287,0,0,0,0,0,0,1103,872,873,885,885,872
288,0,0,0,0,0,2,1065,821,821,833,834,822
289,0,0,0,0,0,2,1120,826,827,839,839,827
290,0,0,0,0,0,1,1180,846,847,859,859,846
291,0,0,0,0,0,1,1154,807,807,819,820,808
292,0,0,0,0,0,2,1108,880,880,893,892,881
293,0,0,0,0,0,0,1132,833,834,846,846,834
294,0,0,0,0,0,1,1139,815,815,825,827,816
295,0,0,0,0,0,0,1073,864,863,877,876,864
296,0,0,0,0,0,2,1097,808,809,821,821,809
297,0,0,0,0,0,3,1106,823,822,833,835,823
298,0,0,0,0,0,1,1125,836,837,849,849,837
299,0,0,0,0,0,0,1147,856,856,868,868,856
300,0,0,0,0,0,1,1090,836,835,849,849,837
301,0,0,0,0,0,3,1147,805,806,818,818,806
302,0,0,0,0,0,1,1141,807,806,818,819,808
303,0,0,0,0,0,0,1124,820,820,833,833,821
304,0,0,0,0,0,1,1175,808,808,821,821,809
305,0,0,0,0,0,0,1173,831,832,844,844,831
306,0,0,0,0,0,1,1123,821,821,833,833,821
307,0,0,0,0,0,0,1123,853,854,866,866,854
308,0,0,0,0,0,0,1154,843,842,854,856,844
309,0,0,0,0,0,1,1117,794,795,806,807,795
310,0,0,0,0,0,0,1188,861,862,874,874,862
311,0,0,0,0,0,1,1184,828,828,840,841,828
312,0,0,0,0,0,2,1130,789,789,801,800,789
313,0,0,0,0,0,0,1116,793,794,805,806,794
314,0,0,0,0,0,0,1234,838,838,851,851,838
315,0,0,0,0,0,1,1135,764,764,777,777,765
316,0,0,0,0,0,0,1112,855,853,867,865,854
317,0,0,0,0,0,0,1083,768,769,781,781,769
318,0,0,0,0,0,2,1132,850,851,861,863,851
319,0,0,0,0,0,0,1124,802,803,815,815,803
320,0,0,0,0,0,0,1137,826,827,839,839,827
321,0,0,0,0,0,0,1107,830,831,843,842,829
322,0,0,0,0,0,3,1107,831,832,844,844,832
323,0,0,0,0,0,1,1160,879,879,890,892,879
324,0,0,0,0,0,0,1168,780,781,793,793,781
325,0,0,0,0,0,0,1155,790,791,803,803,791
326,0,0,0,0,0,0,1151,801,800,813,814,802
327,0,0,0,0,0,0,1127,761,760,771,771,761
328,0,0,0,0,0,2,1100,816,817,829,829,817
329,0,0,0,0,0,1,1114,823,822,836,836,824
330,0,0,0,0,0,2,1136,879,880,891,892,880
331,0,0,0,0,0,0,1133,793,794,806,806,794
332,0,0,0,0,0,0,1152,806,806,814,814,804
333,0,0,0,0,0,1,1099,847,848,860,860,846
334,0,0,0,0,0,0,1095,796,795,807,809,795
335,0,0,0,0,0,0,1161,812,812,824,825,812
336,0,0,0,0,0,2,1102,854,853,867,866,854
337,0,0,0,0,0,2,1188,832,831,844,843,833
338,0,0,0,0,0,1,1145,799,800,811,812,800
339,0,0,0,0,0,0,1177,869,869,882,882,870
340,0,0,0,0,0,1,1146,797,797,809,809,797
341,0,0,0,0,0,0,1141,835,835,847,847,836
342,0,0,0,0,0,0,1129,814,815,826,826,814
343,0,0,0,0,0,0,1167,788,787,801,800,787
344,0,0,0,0,0,0,1210,776,777,789,789,777
345,0,0,0,0,0,1,1077,849,849,862,862,850
346,0,0,0,0,0,0,1121,850,851,863,863,851
347,0,0,0,0,0,0,1104,806,807,819,819,807
348,0,0,0,0,0,1,1091,824,825,837,837,825
349,0,0,0,0,0,2,1178,880,878,888,893,880
350,0,0,0,0,0,0,1144,849,850,862,862,850
351,0,0,0,0,0,0,1226,770,770,782,783,770
352,0,0,0,0,0,0,1151,820,820,832,832,820
353,0,0,0,0,0,1,1087,795,796,808,808,796
354,0,0,0,0,0,0,1107,811,812,823,823,811
355,0,0,0,0,0,1,1155,804,804,817,817,804
356,0,0,0,0,0,0,1130,839,840,852,850,840
357,0,0,0,0,0,2,1121,807,806,815,818,808
358,0,0,0,0,0,1,1162,828,829,839,839,829
359,0,0,0,0,0,1,1162,788,789,801,801,789
360,0,0,0,0,0,2,1084,816,817,827,828,817
361,0,0,0,0,0,3,1117,798,799,810,811,799
362,0,0,0,0,0,1,1159,826,827,838,837,825
363,0,0,0,0,0,0,1235,856,855,867,867,855
364,0,0,0,0,0,0,1124,808,809,819,820,809
