,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
182,0,0,0,0,0,0,1035,793,791,803,804,794
183,0,0,0,0,0,2,1119,832,833,845,845,833
184,0,0,0,0,0,0,1123,813,812,824,826,812
185,0,0,0,0,0,1,1198,849,849,862,861,850
186,0,0,0,0,0,0,1136,848,849,861,859,849
187,0,0,0,0,0,1,1069,820,821,823,833,821
188,0,0,0,0,0,1,1108,849,846,855,861,849
189,0,0,0,0,0,0,1082,783,783,795,795,783
190,0,0,0,0,0,1,1084,795,796,807,806,796
191,0,0,0,0,0,0,1043,872,873,885,885,873
192,0,0,0,0,0,0,1065,755,755,766,767,755
193,0,0,0,0,0,0,1081,839,840,852,852,840
194,0,0,0,0,0,1,1182,844,845,857,857,844
195,0,0,0,0,0,2,1080,786,787,795,799,787
196,0,0,0,0,0,1,1104,792,793,805,805,792
197,0,0,0,0,0,0,1076,793,794,806,803,793
198,0,0,0,0,0,2,1063,806,805,818,818,806
199,0,0,0,0,0,1,1064,820,819,826,832,821
200,0,0,0,0,0,2,1123,823,824,836,836,824
201,0,0,0,0,0,0,1107,803,804,816,815,804
202,0,0,0,0,0,2,1155,838,837,848,849,836
203,0,0,0,0,0,0,1115,804,803,817,815,803
204,0,0,0,0,0,0,1163,850,850,862,863,850
205,0,0,0,0,0,1,1090,798,799,811,811,799
206,0,0,0,0,0,1,1146,824,825,835,837,825
207,0,0,0,0,0,1,1097,825,826,838,838,826
208,0,0,0,0,0,3,1145,789,790,802,801,790
209,0,0,0,0,0,1,1141,784,783,796,797,783
210,0,0,0,0,0,0,1113,758,758,768,771,756
211,0,0,0,0,0,1,1114,837,837,849,850,836
212,0,0,0,0,0,0,1158,769,770,782,782,770
213,0,0,0,0,0,2,1113,796,797,808,808,797
214,0,0,0,0,0,2,1158,836,837,848,849,837
215,0,0,0,0,0,1,1075,777,778,786,786,778
216,0,0,0,0,0,0,1125,785,786,798,797,786
217,0,0,0,0,0,1,1120,820,820,833,833,821
218,0,0,0,0,0,0,1120,808,808,821,820,808
219,0,0,0,0,0,1,1080,787,786,800,800,788
220,0,0,0,0,0,1,1098,836,836,849,849,837
221,0,0,0,0,0,1,1095,812,811,825,824,813
222,0,0,0,0,0,0,1120,789,790,802,800,790
223,0,0,0,0,0,1,1080,829,830,842,842,830
224,0,0,0,0,0,0,1116,848,849,861,861,849
225,0,0,0,0,0,0,1129,827,827,839,840,827
226,0,0,0,0,0,0,1180,807,807,820,818,808
227,0,0,0,0,0,2,1122,810,811,823,823,811
228,0,0,0,0,0,0,1086,828,829,839,841,829
229,0,0,0,0,0,0,1154,795,795,806,808,795
230,0,0,0,0,0,0,1101,820,820,833,833,821
231,0,0,0,0,0,1,1093,832,830,845,845,831
232,0,0,0,0,0,3,1154,790,791,802,800,791
233,0,0,0,0,0,1,1091,771,772,783,784,772
234,0,0,0,0,0,1,1057,848,849,861,860,846
235,0,0,0,0,0,0,1101,796,797,805,809,797
236,0,0,0,0,0,1,1150,807,807,820,820,808
237,0,0,0,0,0,1,1108,797,797,810,810,797
238,0,0,0,0,0,1,1168,803,803,816,816,803
239,0,0,0,0,0,0,1113,812,813,825,825,811
240,0,0,0,0,0,1,1126,825,826,838,838,826
241,0,0,0,0,0,1,1136,817,818,830,830,818
242,0,0,0,0,0,0,1086,800,798,813,812,801
243,0,0,0,0,0,1,1109,849,849,861,862,850
244,0,0,0,0,0,0,1092,808,809,821,821,809
245,0,0,0,0,0,0,1103,846,847,859,859,847
246,0,0,0,0,0,0,1135,791,791,803,803,791
247,0,0,0,0,0,1,1144,772,773,785,785,773
248,0,0,0,0,0,0,1171,853,854,866,866,854
249,0,0,0,0,0,0,1084,798,794,808,809,799
250,0,0,0,0,0,2,1089,786,787,798,799,787
251,0,0,0,0,0,1,1157,785,786,798,798,786
252,0,0,0,0,0,0,1094,844,844,857,856,845
253,0,0,0,0,0,0,1093,820,815,830,833,818
254,0,0,0,0,0,2,1097,779,778,792,792,780
255,0,0,0,0,0,0,1092,798,799,810,811,799
256,0,0,0,0,0,1,1086,832,832,844,844,833
257,0,0,0,0,0,1,1187,840,841,852,852,841
258,0,0,0,0,0,1,1064,856,856,869,869,857
259,0,0,0,0,0,0,1083,793,793,806,806,794
260,0,0,0,0,0,0,1149,778,778,791,791,778
261,0,0,0,0,0,1,1116,822,823,835,835,823
262,0,0,0,0,0,1,1128,802,803,814,815,802
263,0,0,0,0,0,2,1130,802,799,813,814,801
264,0,0,0,0,0,0,1143,813,814,825,825,813
265,0,0,0,0,0,1,1158,838,839,851,851,839
266,0,0,0,0,0,2,1193,829,830,839,841,830
267,0,0,0,0,0,0,1040,775,776,785,788,776
268,0,0,0,0,0,2,1134,808,809,821,819,809
269,0,0,0,0,0,1,1125,815,816,827,828,816
270,0,0,0,0,0,1,1117,814,815,825,827,815
271,0,0,0,0,0,1,1147,794,794,806,807,793
272,0,0,0,0,0,0,1085,813,811,825,824,814
273,0,0,0,0,0,2,1102,803,803,815,815,804
274,0,0,0,0,0,0,1108,799,800,812,812,800
275,0,0,0,0,0,0,1136,807,808,819,820,808
276,0,0,0,0,0,0,1138,763,761,776,773,764
277,0,0,0,0,0,0,1094,828,829,840,841,829
278,0,0,0,0,0,0,1158,773,774,786,786,774
279,0,0,0,0,0,0,1104,764,765,776,777,765
280,0,0,0,0,0,0,1148,784,782,796,796,785
281,0,0,0,0,0,1,1130,804,805,817,817,805
282,0,0,0,0,0,1,1107,801,801,814,814,802
283,0,0,0,0,0,1,1093,786,785,798,799,786
284,0,0,0,0,0,1,1094,803,804,816,816,804
285,0,0,0,0,0,0,1140,783,783,795,795,784
286,0,0,0,0,0,1,1070,761,762,774,774,762
287,0,0,0,0,0,1,1103,801,802,813,814,802
288,0,0,0,0,0,0,1101,813,814,826,826,814
289,0,0,0,0,0,0,1110,800,799,812,812,800
290,0,0,0,0,0,1,1085,779,779,790,791,779
291,0,0,0,0,0,0,1159,773,773,784,786,774
292,0,0,0,0,0,0,1131,769,769,781,781,769
293,0,0,0,0,0,0,1126,815,813,827,824,814
294,0,0,0,0,0,0,1126,858,859,871,870,858
295,0,0,0,0,0,0,1085,822,822,835,833,823
296,0,0,0,0,0,0,1136,793,794,806,806,794
297,0,0,0,0,0,2,1139,811,812,824,823,812
298,0,0,0,0,0,1,1163,739,740,752,752,740
299,0,0,0,0,0,1,1064,830,831,843,843,831
300,0,0,0,0,0,1,1066,826,827,837,837,825
301,0,0,0,0,0,0,1164,786,787,799,799,787
302,0,0,0,0,0,0,1157,824,825,837,837,825
303,0,0,0,0,0,1,1075,807,805,819,817,802
304,0,0,0,0,0,0,1073,865,864,876,878,864
305,0,0,0,0,0,1,1112,744,742,755,757,745
306,0,0,0,0,0,0,1056,809,809,822,822,810
307,0,0,0,0,0,0,1140,798,799,810,811,799
308,0,0,0,0,0,1,1124,816,816,828,828,816
309,0,0,0,0,0,3,1136,801,802,814,814,802
310,0,0,0,0,0,3,1098,781,779,793,793,782
311,0,0,0,0,0,1,1137,755,753,768,768,755
312,0,0,0,0,0,1,1090,768,769,781,781,769
313,0,0,0,0,0,0,1137,817,817,830,830,818
314,0,0,0,0,0,1,1105,825,824,834,838,824
315,0,0,0,0,0,0,1063,813,808,823,823,811
316,0,0,0,0,0,1,1062,815,816,828,828,816
317,0,0,0,0,0,0,1158,849,850,862,862,849
318,0,0,0,0,0,1,1094,827,827,839,839,827
319,0,0,0,0,0,0,1094,825,822,836,838,825
320,0,0,0,0,0,2,1091,751,752,763,764,750
321,0,0,0,0,0,0,1133,830,831,842,843,831
322,0,0,0,0,0,0,1179,804,805,817,817,805
323,0,0,0,0,0,0,1123,790,790,803,803,791
324,0,0,0,0,0,1,1178,834,834,847,847,834
325,0,0,0,0,0,0,1102,799,797,810,811,799
326,0,0,0,0,0,0,1113,779,779,791,792,780
327,0,0,0,0,0,2,1135,846,847,856,859,847
328,0,0,0,0,0,1,1102,795,796,807,805,796
329,0,0,0,0,0,0,1094,779,779,792,792,780
330,0,0,0,0,0,1,1086,747,748,760,760,748
331,0,0,0,0,0,0,1065,779,780,792,792,780
332,0,0,0,0,0,0,1173,826,826,837,836,826
333,0,0,0,0,0,2,1130,819,820,832,828,820
334,0,0,0,0,0,0,1160,793,794,806,806,794
335,0,0,0,0,0,1,1141,832,832,845,844,832
336,0,0,0,0,0,0,1162,844,843,855,855,845
337,0,0,0,0,0,1,1026,853,853,866,866,854
338,0,0,0,0,0,2,1088,813,814,826,826,814
339,0,0,0,0,0,0,1150,800,801,812,813,801
340,0,0,0,0,0,0,1066,762,762,774,774,762
341,0,0,0,0,0,0,1121,780,780,790,790,777
342,0,0,0,0,0,1,1070,757,758,770,770,757
343,0,0,0,0,0,1,1154,789,789,802,802,790
344,0,0,0,0,0,2,1100,778,779,791,791,779
345,0,0,0,0,0,0,1159,752,753,764,765,753
346,0,0,0,0,0,0,1091,865,865,878,877,866
347,0,0,0,0,0,3,1113,787,788,800,800,788
348,0,0,0,0,0,0,1116,794,794,807,806,795
349,0,0,0,0,0,1,1119,794,792,804,801,795
350,0,0,0,0,0,1,1107,807,808,820,818,808
351,0,0,0,0,0,1,1103,767,768,779,780,768
352,0,0,0,0,0,0,1140,810,811,822,823,811
353,0,0,0,0,0,0,1138,812,812,825,825,813
354,0,0,0,0,0,2,1125,757,757,769,768,757
355,0,0,0,0,0,1,1119,830,829,843,840,830
356,0,0,0,0,0,0,1107,807,806,818,818,808
357,0,0,0,0,0,1,1160,816,817,829,829,817
358,0,0,0,0,0,0,1088,771,771,783,783,770
359,0,0,0,0,0,1,1108,749,748,762,760,750
360,0,0,0,0,0,1,1083,822,820,834,835,818
361,0,0,0,0,0,3,1096,807,808,820,820,807
362,0,0,0,0,0,0,1101,780,780,793,793,781
363,0,0,0,0,0,0,1020,827,828,840,840,828
364,0,0,0,0,0,1,1085,720,720,732,733,720
