,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
47,47,721,306,163,11,2,1073,788,789,801,801,789
48,40,651,272,146,17,0,1061,796,795,808,804,796
49,36,573,233,133,7,1,1092,793,794,806,806,794
50,36,503,208,126,11,0,1089,791,792,804,804,792
51,24,437,181,115,16,0,1073,769,770,782,782,770
52,23,371,167,104,8,0,1092,776,777,788,788,777
53,23,318,144,94,5,1,1110,807,808,819,820,807
54,23,283,124,83,4,0,1131,811,812,824,824,812
55,14,241,110,71,12,0,1146,801,799,810,814,800
56,14,200,92,62,4,1,1114,831,831,843,843,831
57,11,173,71,58,5,0,1116,771,770,780,780,771
58,9,154,60,49,4,0,1122,830,831,843,843,831
59,6,126,52,43,3,2,1141,820,820,833,833,821
60,11,110,46,43,2,2,1130,807,808,820,820,808
61,12,96,43,42,5,1,1130,791,791,802,803,791
62,9,83,33,39,4,0,1103,816,817,828,829,814
63,8,71,28,32,2,0,1180,801,799,811,811,802
64,4,68,25,30,5,1,1139,802,803,815,815,803
65,4,58,22,27,3,0,1133,825,824,832,836,826
66,4,47,22,24,1,0,1175,824,823,835,836,823
67,3,44,20,21,1,0,1152,811,811,823,823,812
68,3,35,16,19,0,2,1152,805,806,818,816,806
69,4,25,16,20,0,1,1108,801,802,814,814,802
70,4,25,12,15,1,1,1112,767,768,780,780,768
71,5,21,10,15,0,3,1069,845,846,858,854,845
72,5,20,9,14,1,0,1141,808,809,820,821,809
73,5,17,9,13,0,0,1071,791,792,802,804,790
74,5,15,7,13,0,1,1106,857,856,867,869,857
75,4,14,5,9,2,0,1124,860,860,867,869,860
76,1,16,5,9,3,1,1092,819,820,832,832,820
77,0,12,5,8,1,1,1126,791,792,804,804,792
78,0,8,4,6,0,1,1074,824,825,837,837,825
79,2,6,3,6,0,0,1126,830,831,839,843,831
80,2,6,3,6,0,3,1153,791,791,804,804,792
81,2,4,3,6,0,0,1137,799,800,812,812,800
82,3,4,2,4,0,2,1137,820,821,833,833,821
83,3,4,2,3,0,0,1167,799,798,812,811,800
84,2,5,3,3,2,2,1083,838,839,850,851,839
85,3,3,3,3,0,0,1148,833,834,846,846,834
86,2,4,3,3,1,2,1148,801,800,812,811,800
87,2,4,2,3,1,0,1143,797,798,810,810,798
88,2,4,1,3,1,1,1171,811,812,824,824,812
89,2,3,1,1,0,0,1132,849,850,859,859,847
90,2,2,0,1,0,2,1144,881,882,891,894,882
91,1,3,0,1,1,0,1112,854,854,866,866,854
92,1,3,0,1,0,1,1112,822,823,835,833,823
93,0,3,0,1,1,1,1105,808,809,820,821,809
94,1,3,0,1,0,0,1037,811,807,823,822,811
95,1,3,0,1,0,1,1124,852,851,865,865,852
96,0,3,0,2,1,1,1069,865,865,874,874,865
97,1,2,0,2,0,0,1092,811,810,821,822,810
98,1,1,0,2,0,0,1153,865,866,878,878,866
99,1,0,0,2,0,2,1162,850,851,861,863,849
100,1,0,0,0,0,0,1084,775,776,787,788,775
101,1,0,0,0,0,0,1129,814,812,824,824,812
102,0,0,1,0,1,1,1110,811,812,824,824,812
103,0,0,1,0,0,1,1138,822,823,830,835,822
104,0,0,1,0,0,1,1160,831,831,843,843,831
105,0,0,1,0,0,1,1082,758,757,770,770,758
106,1,0,0,0,0,1,1138,819,820,831,832,819
107,0,1,0,0,1,0,1160,826,824,837,837,824
108,0,0,0,1,0,0,1114,797,798,809,809,798
109,0,0,0,1,0,0,1137,788,789,801,800,789
110,0,0,0,1,0,0,1103,782,782,795,794,783
111,0,0,0,1,0,1,1147,808,809,821,821,809
112,0,0,0,1,0,0,1107,812,813,825,825,813
113,0,0,0,1,0,1,1143,855,855,863,864,856
114,0,0,0,1,0,0,1131,875,876,887,888,876
115,0,0,0,0,0,0,1125,795,795,802,806,794
116,0,0,0,0,0,4,1187,831,832,844,844,832
117,0,0,0,0,0,1,1138,846,847,859,859,847
118,0,0,0,0,0,2,1104,862,859,875,875,859
119,0,0,0,0,0,1,1111,793,794,805,806,793
120,0,0,0,0,0,1,1184,829,827,841,842,830
121,0,0,0,0,0,2,1101,860,860,872,872,860
122,0,0,0,0,0,1,1164,831,831,844,844,832
123,0,0,0,0,0,0,1165,824,825,835,837,825
124,0,0,0,0,0,0,1074,825,826,835,838,826
125,0,0,0,0,0,1,1161,846,847,859,859,847
126,0,0,0,0,0,3,1163,767,766,778,778,766
127,0,0,0,0,0,0,1166,812,808,823,824,812
128,0,0,0,0,0,2,1139,852,853,865,865,853
129,0,0,0,0,0,0,1166,787,788,800,800,788
130,0,0,0,0,0,2,1107,833,832,844,845,832
131,0,0,0,0,0,2,1056,840,840,852,852,840
132,0,0,0,0,0,1,1145,813,814,826,826,814
133,0,0,0,0,0,2,1178,821,821,834,834,822
134,0,0,0,0,0,0,1169,851,851,863,862,851
135,0,0,0,0,0,0,1106,821,822,832,832,822
136,0,0,0,0,0,1,1082,771,772,784,784,772
137,0,0,0,0,0,0,1140,828,829,838,841,829
138,0,0,0,0,0,1,1214,808,808,820,820,808
139,0,0,0,0,0,1,1065,829,830,840,842,830
140,0,0,0,0,0,1,1099,803,804,816,816,803
141,0,0,0,0,0,1,1153,862,860,875,875,863
142,0,0,0,0,0,1,1115,818,818,831,831,819
143,0,0,0,0,0,0,1115,835,835,848,848,835
144,0,0,0,0,0,0,1124,821,820,834,834,822
145,0,0,0,0,0,1,1098,855,856,868,868,856
146,0,0,0,0,0,0,1140,803,802,814,815,803
147,0,0,0,0,0,0,1137,800,801,813,813,801
148,0,0,0,0,0,1,1134,751,750,762,762,750
149,0,0,0,0,0,0,1180,812,807,824,824,810
150,0,0,0,0,0,0,1158,792,792,804,804,792
151,0,0,0,0,0,0,1169,771,771,783,783,771
152,0,0,0,0,0,1,1153,754,754,766,767,755
153,0,0,0,0,0,0,1157,799,799,809,811,798
154,0,0,0,0,0,1,1117,812,812,824,824,812
155,0,0,0,0,0,0,1145,775,776,787,788,776
156,0,0,0,0,0,2,1089,864,863,877,877,865
157,0,0,0,0,0,0,1137,845,846,858,858,846
158,0,0,0,0,0,1,1225,814,815,827,827,815
159,0,0,0,0,0,1,1121,871,871,884,884,872
160,0,0,0,0,0,0,1138,855,856,867,865,854
161,0,0,0,0,0,0,1152,835,833,846,848,836
162,0,0,0,0,0,2,1127,815,816,828,828,816
163,0,0,0,0,0,2,1110,837,837,849,849,838
164,0,0,0,0,0,0,1155,754,755,766,766,755
165,0,0,0,0,0,4,1066,817,818,830,830,818
166,0,0,0,0,0,0,1133,861,862,874,874,859
167,0,0,0,0,0,0,1189,838,835,848,850,835
168,0,0,0,0,0,1,1168,834,834,846,846,834
169,0,0,0,0,0,0,1129,831,832,844,844,832
170,0,0,0,0,0,2,1152,819,820,832,832,820
171,0,0,0,0,0,0,1104,816,817,829,829,817
172,0,0,0,0,0,1,1158,821,820,833,834,821
173,0,0,0,0,0,1,1108,814,815,827,826,815
174,0,0,0,0,0,0,1097,722,722,735,735,723
175,0,0,0,0,0,0,1133,774,774,786,787,775
176,0,0,0,0,0,0,1075,843,843,856,854,842
177,0,0,0,0,0,0,1160,787,787,799,798,787
178,0,0,0,0,0,0,1147,881,873,885,893,882
179,0,0,0,0,0,0,1132,826,827,838,839,827
180,0,0,0,0,0,0,1165,777,778,789,790,778
181,0,0,0,0,0,0,1128,836,837,849,849,837
182,0,0,0,0,0,0,1172,847,848,859,860,847
183,0,0,0,0,0,0,1144,789,790,802,801,789
184,0,0,0,0,0,0,1153,808,808,821,821,809
185,0,0,0,0,0,0,1111,882,882,894,894,882
186,0,0,0,0,0,1,1112,787,788,800,800,788
187,0,0,0,0,0,0,1083,848,849,859,861,848
188,0,0,0,0,0,0,1106,808,807,819,819,807
189,0,0,0,0,0,1,1117,826,825,839,836,825
190,0,0,0,0,0,1,1185,826,827,839,839,827
191,0,0,0,0,0,0,1199,834,834,846,846,834
192,0,0,0,0,0,2,1116,795,795,807,807,795
193,0,0,0,0,0,1,1175,831,832,844,844,830
194,0,0,0,0,0,0,1125,821,821,833,834,822
195,0,0,0,0,0,1,1067,825,826,838,838,826
196,0,0,0,0,0,0,1164,846,847,858,859,846
197,0,0,0,0,0,2,1088,816,817,828,829,817
198,0,0,0,0,0,1,1071,811,812,824,824,812
199,0,0,0,0,0,0,1121,835,830,848,842,836
200,0,0,0,0,0,1,1139,822,820,828,832,823
201,0,0,0,0,0,0,1173,778,778,790,790,778
202,0,0,0,0,0,1,1095,811,811,823,824,812
203,0,0,0,0,0,1,1141,849,848,860,860,850
204,0,0,0,0,0,0,1141,792,793,805,804,792
205,0,0,0,0,0,1,1135,820,821,833,833,821
206,0,0,0,0,0,2,1156,802,803,811,815,803
207,0,0,0,0,0,0,1119,805,801,816,818,806
208,0,0,0,0,0,0,1104,832,831,845,845,833
209,0,0,0,0,0,1,1083,787,787,799,800,788
210,0,0,0,0,0,1,1142,802,802,814,815,803
211,0,0,0,0,0,0,1143,878,879,891,890,879
212,0,0,0,0,0,0,1188,765,766,778,778,766
213,0,0,0,0,0,0,1175,844,843,857,856,845
214,0,0,0,0,0,0,1093,837,838,849,848,838
215,0,0,0,0,0,1,1111,839,837,849,851,840
216,0,0,0,0,0,0,1080,806,807,819,819,807
217,0,0,0,0,0,0,1113,838,838,850,850,838
218,0,0,0,0,0,2,1183,824,825,837,836,825
219,0,0,0,0,0,0,1090,791,792,804,804,792
220,0,0,0,0,0,0,1098,798,798,810,810,799
221,0,0,0,0,0,0,1169,819,817,831,831,819
222,0,0,0,0,0,1,1180,810,811,823,823,811
223,0,0,0,0,0,0,1116,829,828,841,841,829
224,0,0,0,0,0,1,1123,811,811,823,824,811
225,0,0,0,0,0,0,1118,864,865,877,877,865
226,0,0,0,0,0,0,1116,799,800,809,810,800
227,0,0,0,0,0,2,1111,821,820,833,833,820
228,0,0,0,0,0,2,1134,788,788,800,801,789
229,0,0,0,0,0,1,1140,830,831,843,843,831
230,0,0,0,0,0,3,1163,838,835,851,851,839
231,0,0,0,0,0,1,1123,823,824,835,835,824
232,0,0,0,0,0,0,1126,784,783,794,795,785
233,0,0,0,0,0,0,1155,796,795,808,806,796
234,0,0,0,0,0,2,1140,804,804,816,817,804
235,0,0,0,0,0,2,1157,816,815,825,827,816
236,0,0,0,0,0,1,1134,760,759,771,768,760
237,0,0,0,0,0,1,1106,841,840,854,852,842
238,0,0,0,0,0,1,1183,860,861,873,873,861
239,0,0,0,0,0,1,1164,783,784,796,796,784
240,0,0,0,0,0,2,1140,781,780,792,794,782
241,0,0,0,0,0,2,1051,802,803,815,815,803
242,0,0,0,0,0,1,1105,801,802,814,814,802
243,0,0,0,0,0,1,1148,799,800,808,812,800
244,0,0,0,0,0,0,1146,788,789,801,800,789
245,0,0,0,0,0,0,1071,801,802,814,814,802
246,0,0,0,0,0,0,1216,866,867,879,879,866
247,0,0,0,0,0,0,1168,798,798,810,810,798
248,0,0,0,0,0,2,1102,819,818,831,830,820
249,0,0,0,0,0,0,1096,819,820,831,832,819
250,0,0,0,0,0,1,1169,811,812,824,824,812
251,0,0,0,0,0,0,1173,855,854,866,865,855
252,0,0,0,0,0,0,1105,859,858,870,872,860
253,0,0,0,0,0,0,1134,858,857,871,871,859
254,0,0,0,0,0,0,1161,794,794,807,804,793
255,0,0,0,0,0,0,1176,814,815,825,827,815
256,0,0,0,0,0,1,1069,805,806,817,817,805
257,0,0,0,0,0,0,1129,819,819,831,830,818
258,0,0,0,0,0,2,1122,856,854,866,866,856
259,0,0,0,0,0,1,1105,822,823,833,835,823
260,0,0,0,0,0,0,1134,803,803,816,816,803
261,0,0,0,0,0,0,1157,852,852,864,864,852
262,0,0,0,0,0,1,1092,848,849,861,861,847
263,0,0,0,0,0,0,1180,800,801,813,813,801
264,0,0,0,0,0,0,1124,852,853,865,865,853
265,0,0,0,0,0,1,1125,795,795,808,808,796
266,0,0,0,0,0,0,1140,799,799,807,811,799
267,0,0,0,0,0,0,1178,806,806,819,818,807
268,0,0,0,0,0,0,1057,844,845,857,857,845
269,0,0,0,0,0,2,1168,785,786,798,798,786
270,0,0,0,0,0,1,1125,834,835,847,847,835
271,0,0,0,0,0,1,1112,793,793,805,805,793
272,0,0,0,0,0,0,1126,809,805,822,819,807
273,0,0,0,0,0,1,1128,824,824,836,836,823
274,0,0,0,0,0,1,1067,863,864,874,876,862
275,0,0,0,0,0,3,1123,876,875,887,888,876
276,0,0,0,0,0,0,1127,789,790,802,799,788
277,0,0,0,0,0,1,1171,787,788,800,800,788
278,0,0,0,0,0,0,1110,808,809,821,821,809
279,0,0,0,0,0,0,1199,802,802,814,814,802
280,0,0,0,0,0,0,1128,824,825,837,837,825
281,0,0,0,0,0,1,1139,838,838,850,850,839
282,0,0,0,0,0,1,1152,790,788,802,803,790
283,0,0,0,0,0,1,1133,805,806,818,818,806
284,0,0,0,0,0,0,1073,834,835,847,847,835
285,0,0,0,0,0,0,1142,801,800,812,812,800
286,0,0,0,0,0,0,1121,829,830,842,842,830
287,0,0,0,0,0,1,1149,815,813,827,826,814
288,0,0,0,0,0,1,1185,825,826,837,838,824
289,0,0,0,0,0,1,1135,842,843,855,855,843
290,0,0,0,0,0,1,1109,800,799,813,813,801
291,0,0,0,0,0,0,1130,831,832,844,844,832
292,0,0,0,0,0,0,1112,768,769,781,781,769
293,0,0,0,0,0,0,1139,779,779,792,792,780
294,0,0,0,0,0,1,1125,793,794,806,806,794
295,0,0,0,0,0,2,1140,812,813,825,825,812
296,0,0,0,0,0,2,1074,754,755,767,767,755
297,0,0,0,0,0,0,1101,827,826,837,839,828
298,0,0,0,0,0,0,1131,851,852,864,861,852
299,0,0,0,0,0,2,1161,809,810,822,822,810
300,0,0,0,0,0,1,1097,788,789,801,801,789
301,0,0,0,0,0,0,1078,784,785,797,797,785
302,0,0,0,0,0,0,1131,840,838,849,849,838
303,0,0,0,0,0,0,1136,821,821,833,834,821
304,0,0,0,0,0,0,1131,840,841,853,853,841
305,0,0,0,0,0,1,1062,799,799,812,811,800
306,0,0,0,0,0,2,1137,828,827,841,841,829
307,0,0,0,0,0,1,1097,806,806,818,818,805
308,0,0,0,0,0,0,1066,772,773,785,785,773
309,0,0,0,0,0,1,1076,830,831,843,843,831
310,0,0,0,0,0,0,1146,785,784,798,797,786
311,0,0,0,0,0,0,1134,800,799,812,812,800
312,0,0,0,0,0,1,1131,838,839,851,851,839
313,0,0,0,0,0,0,1120,794,791,806,805,794
314,0,0,0,0,0,0,1235,840,841,852,853,840
315,0,0,0,0,0,0,1107,782,782,794,794,783
316,0,0,0,0,0,1,1087,807,808,818,820,808
317,0,0,0,0,0,1,1164,895,895,908,908,895
318,0,0,0,0,0,0,1157,850,848,861,862,851
319,0,0,0,0,0,0,1127,815,813,822,828,816
320,0,0,0,0,0,1,1112,794,795,807,807,795
321,0,0,0,0,0,2,1099,797,797,809,809,797
322,0,0,0,0,0,1,1165,878,879,889,889,878
323,0,0,0,0,0,3,1113,847,848,860,860,848
324,0,0,0,0,0,1,1119,791,791,804,803,791
325,0,0,0,0,0,2,1156,813,813,826,826,814
326,0,0,0,0,0,0,1139,830,831,840,843,829
327,0,0,0,0,0,2,1158,804,805,817,817,805
328,0,0,0,0,0,1,1082,825,826,838,838,826
329,0,0,0,0,0,2,1151,848,849,861,861,849
330,0,0,0,0,0,1,1115,845,845,857,857,845
331,0,0,0,0,0,1,1166,790,787,803,803,791
332,0,0,0,0,0,2,1132,766,763,779,779,766
333,0,0,0,0,0,1,1128,828,829,841,841,829
334,0,0,0,0,0,0,1114,835,835,848,848,836
335,0,0,0,0,0,0,1101,792,793,805,805,791
336,0,0,0,0,0,1,1122,831,831,843,843,832
337,0,0,0,0,0,0,1117,732,732,744,745,732
338,0,0,0,0,0,2,1137,795,795,807,806,796
339,0,0,0,0,0,1,1097,771,770,784,782,772
340,0,0,0,0,0,0,1123,863,861,876,875,864
341,0,0,0,0,0,0,1153,787,788,800,800,788
342,0,0,0,0,0,1,1082,811,812,822,823,812
343,0,0,0,0,0,0,1171,805,806,817,818,806
344,0,0,0,0,0,0,1092,822,821,833,834,822
345,0,0,0,0,0,0,1165,863,864,875,876,863
346,0,0,0,0,0,0,1148,786,787,796,798,787
347,0,0,0,0,0,1,1146,820,821,831,833,821
348,0,0,0,0,0,0,1142,796,797,808,808,797
349,0,0,0,0,0,0,1205,812,813,824,824,813
350,0,0,0,0,0,2,1064,812,810,825,823,809
351,0,0,0,0,0,2,1194,764,763,775,775,763
352,0,0,0,0,0,2,1131,797,796,808,808,796
353,0,0,0,0,0,1,1144,816,815,828,827,816
354,0,0,0,0,0,1,1170,835,835,846,848,836
355,0,0,0,0,0,0,1096,832,832,845,845,833
356,0,0,0,0,0,0,1128,771,772,783,784,771
357,0,0,0,0,0,1,1133,826,827,839,839,827
358,0,0,0,0,0,1,1141,858,857,871,869,859
359,0,0,0,0,0,0,1097,793,793,806,805,794
360,0,0,0,0,0,2,1150,801,801,814,814,802
361,0,0,0,0,0,1,1082,823,824,836,836,824
362,0,0,0,0,0,2,1116,770,769,781,781,770
363,0,0,0,0,0,0,1126,794,795,807,807,795
364,0,0,0,0,0,0,1126,782,783,795,795,782
